Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
PRGO,PERRIGO PLC,Equity,0.09,153.46,"33,094.00","5,078,605.24",-,Health Care,BGH1M56,IE00BGH1M568,New York Stock Exchange Inc.
AAL,AMERICAN AIRLINES GROUP INC,Equity,0.02,25.25,"53,261.00","1,344,840.25",-,Industrials,BCV7KT2,US02376R1023,NASDAQ
BNFT,BENEFITFOCUS INC,Equity,0,57.74,"1,327.00","76,620.98",-,Information Technology,BDFN1P6,US08180D1063,NASDAQ
BRX,BRIXMOR PROPERTY GROUP REIT INC,Equity,0,20.33,"12,442.00","252,945.86",-,Financials,BFTDJL8,US11120U1051,New York Stock Exchange Inc.
BURL,BURLINGTON STORES INC,Equity,0,32,"4,017.00","128,544.00",-,Consumer Discretionary,BF311Y5,US1220171060,New York Stock Exchange Inc.
COMM,COMMSCOPE HOLDING INC,Equity,0,18.92,"10,923.00","206,663.16",-,Information Technology,BFRBX34,US20337X1090,NASDAQ
EIGI,ENDURANCE INTERNATIONAL GROUP HOLD,Equity,0,14.18,"5,711.00","80,981.98",-,Information Technology,BFRBX78,US29272B1052,NASDAQ
ESNT,ESSENT GROUP LTD,Equity,0,24.06,"5,940.00","142,916.40",-,Financials,BFWGXR8,BMG3198U1027,New York Stock Exchange Inc.
ESRT,EMPIRE STATE REALTY REIT INC TRUST,Equity,0.01,15.3,"21,593.00","330,372.90",-,Financials,BF321D7,US2921041065,New York Stock Exchange Inc.
FEYE,FIREEYE INC,Equity,0,43.61,"4,579.00","199,690.19",-,Information Technology,BD4R405,US31816Q1013,NASDAQ
FUEL,ROCKET FUEL INC,Equity,0,61.49,"1,286.00","79,076.14",-,Information Technology,BD4R416,US7731111099,NASDAQ
HMHC,HOUGHTON MIFFLIN HARCOURT,Equity,0,16.96,"5,508.00","93,415.68",-,Consumer Discretionary,BGCBBK9,US44157R1095,NASDAQ
LEAF,SPRINGLEAF HOLDINGS INC,Equity,0,25.28,"6,344.00","160,376.32",-,Financials,BFMXX79,US85172J1016,New York Stock Exchange Inc.
MYCC,CLUBCORP HOLDINGS INC,Equity,0,17.74,"5,433.00","96,381.42",-,Consumer Discretionary,BD4R3X1,US18948M1080,New York Stock Exchange Inc.
OPHT,OPHTHOTECH CORP,Equity,0,32.35,"2,316.00","74,922.60",-,Health Care,BCRWZD0,US6837451037,NASDAQ
PBPB,POTBELLY CORP,Equity,0,24.28,"2,257.00","54,799.96",-,Consumer Discretionary,BF49P79,US73754Y1001,NASDAQ
PEGI,PATTERN ENERGY GROUP INC CLASS A,Equity,0,30.31,"4,824.00","146,215.44",-,Utilities,BD4R4G1,US70338P1003,NASDAQ
PINC,PREMIER INC CLASS A,Equity,0.01,36.76,"8,491.00","312,129.16",-,Health Care,BDZDRC5,US74051N1028,NASDAQ
QTS,QTS REALTY REIT INC TRUST CLASS A,Equity,0,24.78,"3,696.00","91,586.88",-,Financials,BDSV8H8,US74736A1034,New York Stock Exchange Inc.
RMAX,RE MAX HOLDINGS INC CLASS A,Equity,0,32.07,"3,041.00","97,524.87",-,Financials,BF23JJ3,US75524W1080,New York Stock Exchange Inc.
SBCF,SEACOAST BANKING OF FLORIDA,Equity,0,12.2,"3,726.00","45,457.20",-,Financials,BH65L93,US8117078019,NASDAQ
SCAI,SURGICAL CARE AFFILIATES INC,Equity,0,34.84,"2,947.00","102,673.48",-,Health Care,BFTDJM9,US86881L1061,NASDAQ
SFXEQ,SFX ENTERTAINMENT INC,Equity,0,12,"5,236.00","62,832.00",-,Consumer Discretionary,BDSTWS1,US7841783035,Non-Nms Quotation Service (Nnqs)
TCS,CONTAINER STORE GROUP INC,Equity,0,46.61,"3,770.00","175,719.70",-,Consumer Discretionary,BFWGXQ7,US2107511030,New York Stock Exchange Inc.
