Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
CMPR,CIMPRESS NV,Equity,0.01,46,"9,438.00","434,148.00",-,-,B48HGT1,NL0009272269,NASDAQ
BH,BIGLARI HOLDINGS INC,Equity,0,410.21,325,"133,318.25",-,Consumer Discretionary,2843430,US08986R1014,New York Stock Exchange Inc.
WINA,WINMARK CORP,Equity,0,33.64,542,"18,232.88",-,Consumer Discretionary,2391092,US9742501029,NASDAQ
LCUT,LIFETIME BRANDS INC,Equity,0,14.04,639,"8,971.56",-,Consumer Discretionary,2515773,US53222Q1031,NASDAQ
BAGL,EINSTEIN NOAH RESTAURANT GROUP INC,Equity,0,14.05,998,"14,021.90",-,Consumer Discretionary,2042486,US28257U1043,NASDAQ
JOUT,JOHNSON OUTDOORS INC CLASS A,Equity,0,12.52,999,"12,507.48",-,Consumer Discretionary,2476847,US4791671088,NASDAQ
BBGI,BEASLEY BROADCAST GROUP INC CLASS,Equity,0,5.99,"1,004.00","6,013.96",-,Consumer Discretionary,2544960,US0740141017,NASDAQ
NPK,NATIONAL PRESTO INDUSTRIES INC,Equity,0,130.01,"1,066.00","138,590.66",-,Consumer Discretionary,2626802,US6372151042,New York Stock Exchange Inc.
BOOT,LACROSSE FOOTWEAR INC.,Equity,0,16.4,"1,077.00","17,662.80",-,Consumer Discretionary,2499888,US5056881015,NASDAQ
RLOC,REACHLOCAL INC,Equity,0,19.91,"1,102.00","21,940.82",-,Consumer Discretionary,B4PYZD2,US75525F1049,NASDAQ
DIAL,WESTWOOD ONE INC.,Equity,0,9.13,"1,208.00","11,029.04",-,Consumer Discretionary,2957331,US9618153053,NASDAQ
GMANQ,GORDMANS STORES INC,Equity,0,16.76,"1,208.00","20,246.08",-,Consumer Discretionary,B4XL944,US38269P1003,Non-Nms Quotation Service (Nnqs)
CPICQ,CPI CORP,Equity,0,22.55,"1,209.00","27,262.95",-,Consumer Discretionary,2160430,US1259021061,Non-Nms Quotation Service (Nnqs)
RST,ROSETTA STONE INC,Equity,0,21.22,"1,283.00","27,225.26",-,Consumer Discretionary,B3VVMW8,US7777801074,New York Stock Exchange Inc.
TZOO,TRAVELZOO INC.,Equity,0,41.22,"1,283.00","52,885.26",-,Consumer Discretionary,2971892,US89421Q1067,NASDAQ
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.02,439.5,"1,283.00","563,878.50",-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
HZO,MARINEMAX INC,Equity,0,9.35,"1,331.00","12,444.85",-,Consumer Discretionary,2250353,US5679081084,New York Stock Exchange Inc.
DEST,DESTINATION MATERNITY CORP,Equity,0,37.93,"1,341.00","50,864.13",-,Consumer Discretionary,2605919,US25065D1000,NASDAQ
PPD,PRE-PAID LEGAL SERVICES INC.,Equity,0,60.25,"1,341.00","80,795.25",-,Consumer Discretionary,2699558,US7400651078,New York Stock Exchange Inc.
NVR,NVR INC,Equity,0.03,691.02,"1,357.00","937,714.14",-,Consumer Discretionary,2637785,US62944T1051,New York Stock Exchange Inc.
DLA,DELTA APPAREL INC,Equity,0,13.5,"1,360.00","18,360.00",-,Consumer Discretionary,2603247,US2473681037,Nyse Mkt Llc
AHC,AH BELO CORP-A,Equity,0,8.7,"1,416.00","12,319.20",-,Consumer Discretionary,B2NWXY1,US0012821023,New York Stock Exchange Inc.
