iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 31, 2014"
Total Net Assets,"5,638,365,490.53"
Shares Outstanding,"49,050,000.00"
Stock,"101.29"
Bond,"0.00"
Cash,"0.19"
Other,"0.00"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","2.68","95.57","1,582,513.00","151,240,767.41","-","Technology","2046251","US0378331005","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","2.06","103.25","1,127,090.00","116,372,042.50","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","1.17","132.53","499,650.00","66,218,614.50","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.68","43.58","2,168,032.00","94,482,834.56","-","Technology","2588173","US5949181045","NASDAQ"
"GOOG","GOOGLE INC CLASS C","Equity","0.78","587.42","74,547.00","43,790,398.74","-","Technology","BKM4JZ7","US38259P7069","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.35","102.30","742,534.00","75,961,228.20","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.61","25.63","1,344,641.00","34,463,148.83","-","Technology","2198163","US17275R1023","NASDAQ"
"GE","GENERAL ELECTRIC","Equity","1.20","25.64","2,631,941.00","67,482,967.24","-","Producer Durables","2380498","US3696041033","New York Stock Exchange Inc."
"QCOM","QUALCOMM INC","Equity","0.60","76.04","443,042.00","33,688,913.68","-","Technology","2714923","US7475251036","NASDAQ"
"AMGN","AMGEN INC","Equity","0.45","127.39","198,601.00","25,299,781.39","-","Health Care","2023607","US0311621009","NASDAQ"
"WFC","WELLS FARGO","Equity","1.16","52.10","1,253,440.00","65,304,224.00","-","Financial Services","2649100","US9497461015","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.35","75.91","263,616.00","20,011,090.56","-","Financial Services","B121557","US57636Q1040","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.07","125.43","480,372.00","60,253,059.96","-","Financial Services","2073390","US0846707026","New York Stock Exchange Inc."
"HPQ","HEWLETT PACKARD","Equity","0.32","36.11","496,637.00","17,933,562.07","-","Technology","2424006","US4282361033","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.04","58.91","993,372.00","58,519,544.52","-","Financial Services","2190385","US46625H1005","New York Stock Exchange Inc."
"PCLN","THE PRICELINE GROUP INC","Equity","0.30","1,255.95","13,515.00","16,974,164.25","-","Consumer Discretionary","2779063","US7415034039","NASDAQ"
"VZ","VERIZON COMMUNICATIONS INC","Equity","1.00","51.76","1,086,934.00","56,259,703.84","-","Utilities","2090571","US92343V1044","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.29","100.75","163,619.00","16,484,614.25","-","Producer Durables","2180201","US1491231015","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.98","78.16","710,234.00","55,511,889.44","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"DD","E I DU PONT DE NEMOURS","Equity","0.28","65.39","240,585.00","15,731,853.15","-","Materials & Processing","2018175","US2635341090","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.87","29.26","1,674,242.00","48,988,320.92","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.28","114.39","137,367.00","15,713,411.13","-","Materials & Processing","2654320","US61166W1018","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.86","35.59","1,362,376.00","48,486,961.84","-","Utilities","2831811","US00206R1023","New York Stock Exchange Inc."
"HAL","HALLIBURTON","Equity","0.28","70.74","221,238.00","15,650,376.12","-","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.85","194.00","248,292.00","48,168,648.00","-","Technology","2005973","US4592001014","New York Stock Exchange Inc."
"AGN","ALLERGAN PLC","Equity","0.25","214.26","66,798.00","14,312,139.48","-","Health Care","BD1NQJ9","IE00BD1NQJ95","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.80","34.35","1,306,627.00","44,882,637.45","-","Technology","2463247","US4581401001","NASDAQ"
"DUK","DUKE ENERGY CORP","Equity","0.24","73.05","185,687.00","13,564,435.35","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.79","58.08","767,056.00","44,550,612.48","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.24","54.44","246,156.00","13,400,732.64","-","Financial Services","2573209","US59156R1086","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","0.78","595.44","73,675.00","43,869,042.00","-","Technology","B020QX2","US38259P5089","NASDAQ"
"LOW","LOWES COMPANIES INC","Equity","0.23","48.47","268,079.00","12,993,789.13","-","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.22","106.25","115,998.00","12,324,787.50","-","Materials & Processing","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.75","15.25","2,760,130.00","42,091,982.50","-","Financial Services","2295677","US0605051046","New York Stock Exchange Inc."
"LMT","LOCKHEED MARTIN CORP","Equity","0.22","170.18","71,288.00","12,131,791.84","-","Producer Durables","2522096","US5398301094","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.73","39.62","1,042,182.00","41,291,250.84","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.21","65.21","184,656.00","12,041,417.76","-","Producer Durables","2313405","US2910111044","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.71","50.00","797,366.00","39,868,300.00","-","Financial Services","2297907","US1729674242","New York Stock Exchange Inc."
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","0.21","84.11","140,479.00","11,815,688.69","-","Financial Services","2692665","US6934751057","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.70","87.21","454,578.00","39,643,747.38","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.21","39.04","300,075.00","11,714,928.00","-","Financial Services","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","0.69","74.68","518,278.00","38,705,001.04","-","Technology","B7TL820","US30303M1027","NASDAQ"
"BAX","BAXTER INTERNATIONAL INC","Equity","0.19","74.69","142,777.00","10,664,014.13","-","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.67","93.79","403,096.00","37,806,373.84","-","Health Care","2369174","US3755581036","NASDAQ"
"DTV","DIRECTV","Equity","0.19","86.25","123,084.00","10,615,995.00","-","Consumer Discretionary","B84LSN3","US25490A3095","NASDAQ"
"CMCSA","COMCAST A CORP","Equity","0.67","55.41","679,925.00","37,674,644.25","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"CRM","SALESFORCE.COM INC","Equity","0.16","56.25","161,521.00","9,085,556.25","-","Technology","2310525","US79466L3024","New York Stock Exchange Inc."
