iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 31, 2015"
Total Net Assets,"6,324,860,792.24"
Shares Outstanding,"50,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.01","121.30","1,567,385.00","190,123,800.50","190,123,800.50","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","1.62","46.70","2,200,226.00","102,750,554.20","102,750,554.20","Information Technology","2588173","US5949181045","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.42","79.21","1,137,113.00","90,070,720.73","90,070,720.73","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.20","100.21","754,725.00","75,630,992.25","75,630,992.25","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.16","57.87","1,268,005.00","73,379,449.35","73,379,449.35","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.14","142.74","506,213.00","72,256,843.62","72,256,843.62","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.13","26.10","2,742,441.00","71,577,710.10","71,577,710.10","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.09","68.53","1,010,099.00","69,222,084.47","69,222,084.47","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.95","36.06","1,674,396.00","60,378,719.76","60,378,719.76","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.91","34.74","1,656,005.00","57,529,613.70","57,529,613.70","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.89","76.70","737,657.00","56,578,291.90","56,578,291.90","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.88","536.15","103,692.00","55,594,465.80","55,594,465.80","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"DIS","WALT DISNEY","Equity","0.88","120.00","461,404.00","55,368,480.00","55,368,480.00","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","0.87","94.01","588,483.00","55,323,286.83","55,323,286.83","Information Technology","B7TL820","US30303M1027","NASDAQ"
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.82","46.79","1,109,126.00","51,896,005.54","51,896,005.54","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","0.82","657.50","78,413.00","51,556,547.50","51,556,547.50","Information Technology","B020QX2","US38259P5089","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","0.81","17.88","2,856,144.00","51,067,854.72","51,067,854.72","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"GOOG","GOOGLE INC CLASS C","Equity","0.79","625.61","80,018.00","50,060,060.98","50,060,060.98","Information Technology","BKM4JZ7","US38259P7069","NASDAQ"
"C","CITIGROUP INC","Equity","0.76","58.46","825,255.00","48,244,407.30","48,244,407.30","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.74","117.86","399,722.00","47,111,234.92","47,111,234.92","Health Care","2369174","US3755581036","NASDAQ"
"MRK","MERCK & CO INC","Equity","0.72","58.96","768,507.00","45,311,172.72","45,311,172.72","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.72","88.48","511,453.00","45,253,361.44","45,253,361.44","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.69","41.08","1,066,692.00","43,819,707.36","43,819,707.36","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.65","117.03","353,402.00","41,358,636.06","41,358,636.06","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.63","75.34","532,643.00","40,129,323.62","40,129,323.62","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.63","161.99","247,039.00","40,017,847.61","40,017,847.61","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.62","28.42","1,383,814.00","39,327,993.88","39,327,993.88","Information Technology","2198163","US17275R1023","NASDAQ"
"PEP","PEPSICO INC","Equity","0.61","96.35","401,627.00","38,696,761.45","38,696,761.45","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.59","28.95","1,290,814.00","37,369,065.30","37,369,065.30","Information Technology","2463247","US4581401001","NASDAQ"
"AMGN","AMGEN INC","Equity","0.58","176.59","206,953.00","36,545,830.27","36,545,830.27","Health Care","2023607","US0311621009","NASDAQ"
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.57","85.53","421,604.00","36,059,790.12","36,059,790.12","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.57","62.41","577,688.00","36,053,508.08","36,053,508.08","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"AGN","ALLERGAN","Equity","0.56","331.15","106,813.00","35,371,124.95","35,371,124.95","Health Care","BY9D546","IE00BY9D5467","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.55","112.47","307,102.00","34,539,761.94","34,539,761.94","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.54","39.94","862,286.00","34,439,702.84","34,439,702.84","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.53","70.01","476,327.00","33,347,653.27","33,347,653.27","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.50","121.40","259,110.00","31,455,954.00","31,455,954.00","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.49","71.98","429,989.00","30,950,608.22","30,950,608.22","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.48","78.39","387,989.00","30,414,457.71","30,414,457.71","Health Care","BTN1Y11","IE00BTN1Y115","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.47","65.64","453,786.00","29,786,513.04","29,786,513.04","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.46","54.38","535,476.00","29,119,184.88","29,119,184.88","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"SLB","SCHLUMBERGER NV","Equity","0.45","82.82","345,695.00","28,630,459.90","28,630,459.90","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"QCOM","QUALCOMM INC","Equity","0.45","64.39","443,923.00","28,584,201.97","28,584,201.97","Information Technology","2714923","US7475251036","NASDAQ"
"CELG","CELGENE CORP","Equity","0.45","131.25","215,951.00","28,343,568.75","28,343,568.75","Health Care","2182348","US1510201049","NASDAQ"
"BA","BOEING","Equity","0.43","144.17","188,312.00","27,148,941.04","27,148,941.04","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.42","97.40","272,271.00","26,519,195.40","26,519,195.40","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"MMM","3M CO","Equity","0.41","151.34","172,776.00","26,147,919.84","26,147,919.84","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.41","99.86","261,083.00","26,071,748.38","26,071,748.38","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.38","100.31","242,494.00","24,324,573.14","24,324,573.14","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.38","205.07","117,678.00","24,132,227.46","24,132,227.46","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.37","57.93","408,687.00","23,675,237.91","23,675,237.91","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.37","64.12","363,196.00","23,288,127.52","23,288,127.52","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.37","97.59","238,548.00","23,279,899.32","23,279,899.32","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"WBA","WALGREEN BOOTS ALLIANCE","Equity","0.36","96.63","234,127.00","22,623,692.01","22,623,692.01","Consumer Staples","BTN1Y44","US9314271084","NASDAQ"
"LLY","ELI LILLY","Equity","0.36","84.51","266,534.00","22,524,788.34","22,524,788.34","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.35","105.05","212,938.00","22,369,136.90","22,369,136.90","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.34","115.22","184,697.00","21,280,788.34","21,280,788.34","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.33","45.21","456,285.00","20,628,644.85","20,628,644.85","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.32","50.69","405,503.00","20,554,947.07","20,554,947.07","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"BIIB","BIOGEN INC INC","Equity","0.32","318.78","64,072.00","20,424,872.16","20,424,872.16","Health Care","2455965","US09062X1037","NASDAQ"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.32","45.13","443,111.00","19,997,599.43","19,997,599.43","Consumer Staples","B8CKK03","US6092071058","NASDAQ"
"TWX","TIME WARNER INC","Equity","0.31","88.04","224,606.00","19,774,312.24","19,774,312.24","Consumer Discretionary","B63QTN2","US8873173038","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.31","102.36","191,103.00","19,561,303.08","19,561,303.08","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.28","69.36","259,233.00","17,980,400.88","17,980,400.88","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.28","76.06","235,402.00","17,904,676.12","17,904,676.12","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"ESRX","EXPRESS SCRIPTS HOLDING CO","Equity","0.28","90.07","198,652.00","17,892,585.64","17,892,585.64","Health Care","B7QQYV9","US30219G1085","NASDAQ"
"ACN","ACCENTURE PLC","Equity","0.28","103.11","171,092.00","17,641,296.12","17,641,296.12","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"PCLN","PRICELINE GROUP INC/THE","Equity","0.28","1,243.57","14,122.00","17,561,695.54","17,561,695.54","Consumer Discretionary","2779063","US7415034039","NASDAQ"
