iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"May 28, 2010"
Total Net Assets,"2,845,587,902.64"
Shares Outstanding,"43,900,000.00"
Stock,"99.76"
Bond,"0.00"
Cash,"0.13"
Other,"0.11"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TETAB","TETON ADVISORS INC CLASS B","Equity","0.00","10.05","32.00","321.60","-","Financial Services","B64SQL4","US88165Y1010","Non-Nms Quotation Service (Nnqs)"
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"-","GREENHUNTER ENERGY INC-WARRANT","Equity","0.00","0.00","36.00","0.00","-","Energy","99B2NB1","-","-"
"GRH","GREENHUNTER ENERGY INC WTS","Equity","0.00","0.00","51.00","0.01","-","Energy","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,426.00","72.00","102,672.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"PNRG","PRIMEENERGY CORP","Equity","0.00","19.93","182.00","3,627.26","-","Energy","2480365","US74158E1047","NASDAQ"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","89.05","214.00","19,056.70","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","19.80","255.00","5,049.00","-","Financial Services","2926751","US9204371002","NASDAQ"
"ISRL","ISRAMCO INC","Equity","0.00","51.01","260.00","13,262.60","-","Energy","2247571","US4651414066","NASDAQ"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","84.31","305.00","25,714.55","-","Producer Durables","2343479","US70337B1026","NASDAQ"
"BH","BIGLARI HOLDINGS INC","Equity","0.00","304.10","325.00","98,832.50","-","Consumer Discretionary","2843430","US08986R1014","New York Stock Exchange Inc."
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","24.00","338.00","8,112.00","-","Health Care","2114073","US6373721033","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","353.85","340.00","120,309.00","-","Financial Services","2949101","US9508171066","Nyse Mkt Llc"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","22.53","352.00","7,930.56","-","Financial Services","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","39.00","352.00","13,728.00","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","136.35","353.00","48,131.55","-","Health Care","2012735","US0499041053","NASDAQ"
"TCI","TRANSCONTINENTAL REALTY INVESTORS","Equity","0.00","9.37","388.00","3,635.56","-","Financial Services","2901480","US8936172092","New York Stock Exchange Inc."
"HBOS","HERITAGE FINL GROUP COM","Equity","0.00","12.28","437.00","5,366.36","-","Financial Services","B0CL668","US42725U1097","NASDAQ"
"CFNB","CALIFORNIA FIRST NATIONAL BANCORP","Equity","0.00","12.68","441.00","5,591.88","-","Financial Services","2031439","US1302221023","NASDAQ"
"NWFL","NORWOOD FINANCIAL CORP","Equity","0.00","26.50","441.00","11,686.50","-","Financial Services","2549233","US6695491075","NASDAQ"
"OPOF","OLD POINT FINANCIAL CORP","Equity","0.00","12.58","443.00","5,572.94","-","Financial Services","2647773","US6801941070","NASDAQ"
"ALX","ALEXANDERS REIT INC","Equity","0.01","324.37","498.00","161,536.26","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","65.97","546.00","36,019.62","-","Financial Services","2801137","US25264R2076","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","13.44","553.00","7,432.32","-","Consumer Discretionary","2031804","US0321591051","New York Stock Exchange Inc."
"HCCI","HERITAGE CRYSTAL INC","Equity","0.00","8.46","568.00","4,805.28","-","Producer Durables","B2Q96P1","US42726M1062","NASDAQ"
"ARL","AMERICAN REALTY INVESTORS INC","Equity","0.00","8.53","576.00","4,913.28","-","Financial Services","2615974","US0291741090","New York Stock Exchange Inc."
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","31.32","615.00","19,261.80","-","Producer Durables","2798466","US7404441047","NASDAQ"
"CHEV","CHEVIOT FINANCIAL CORP.","Equity","0.00","7.95","635.00","5,048.25","-","Financial Services","2216140","US1667741094","NASDAQ"
"PBIB","PORTER BANCORP INC","Equity","0.00","14.20","635.00","9,017.00","-","Financial Services","B17V057","US7362331073","NASDAQ"
"TOBC","TOWER BANCORP","Equity","0.00","23.56","682.00","16,067.92","-","Financial Services","2385006","US8917091071","NASDAQ"
"OPEN","OPENTABLE INC","Equity","0.00","41.33","694.00","28,683.02","-","Technology","B4K3ZJ0","US68372A1043","NASDAQ"
"KFFB","KENTUCKY FIRST FEDERAL BANCORP","Equity","0.00","9.91","704.00","6,976.64","-","Financial Services","B0357L1","US4912921081","NASDAQ"
"BHB","BAR HARBOR BANKSHARES","Equity","0.00","26.65","708.00","18,868.20","-","Financial Services","2618111","US0668491006","Nyse Mkt Llc"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","92.16","722.00","66,539.52","-","Financial Services","2174583","US1405011073","NASDAQ"
"LIWA","LIHUA INTERNATIONAL INC","Equity","0.00","9.02","744.00","6,710.88","-","Producer Durables","B41C3F8","US5323521014","Non-Nms Quotation Service (Nnqs)"
"OFLX","OMEGA FLEX INC","Equity","0.00","13.18","755.00","9,950.90","-","Materials & Processing","B0FPH75","US6820951043","NASDAQ"
"AUBN","AUBURN NATIONAL BANCORPORATION INC","Equity","0.00","19.80","758.00","15,008.40","-","Financial Services","2647256","US0504731078","NASDAQ"
"FRS","FRISCHS RESTAURANTS INC","Equity","0.00","20.95","758.00","15,880.10","-","Consumer Discretionary","2353188","US3587481017","Nyse Mkt Llc"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","167.00","760.00","126,920.00","-","Financial Services","2627764","US6385221022","NASDAQ"
"PWOD","PENNS WOODS BANCORP INC","Equity","0.00","29.58","780.00","23,072.40","-","Financial Services","2552866","US7084301032","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","27.20","799.00","21,732.80","-","Financial Services","2023931","US3982311009","NASDAQ"
"BFSB","BROOKLYN FEDERAL BANCORP IN COM","Equity","0.00","5.60","809.00","4,530.40","-","Financial Services","B05R1G8","US1140391004","NASDAQ"
"CIZN","CITIZENS HOLDING","Equity","0.00","20.33","812.00","16,507.96","-","Financial Services","2618166","US1747151025","NASDAQ"
"QCCO","QC INC","Equity","0.00","3.65","813.00","2,967.45","-","Financial Services","B01XZS0","US74729T1016","Non-Nms Quotation Service (Nnqs)"
"OVBC","OHIO VALLEY BANC CORP","Equity","0.00","20.29","820.00","16,637.80","-","Financial Services","2549136","US6777191064","NASDAQ"
"ALCO","ALICO INC","Equity","0.00","25.40","828.00","21,031.20","-","Consumer Staples","2016425","US0162301040","NASDAQ"
"ALNC","ALLIANCE FINANCIAL CORP.","Equity","0.00","27.78","839.00","23,307.42","-","Financial Services","2619578","US0192051037","NASDAQ"
"BKYF","BANK OF KENTUCKY FINANCIAL CORP.","Equity","0.00","16.00","843.00","13,488.00","-","Financial Services","2603797","US0628961056","NASDAQ"
"NASB","NASB FINANCIAL INC","Equity","0.00","17.09","860.00","14,697.40","-","Financial Services","2634612","US6289681099","Non-Nms Quotation Service (Nnqs)"
"UTMD","UTAH MEDICAL PRODUCTS INC","Equity","0.00","26.43","862.00","22,782.66","-","Health Care","2925899","US9174881089","NASDAQ"
"COKE","COCA COLA BOTTLING","Equity","0.00","49.76","875.00","43,540.00","-","Consumer Staples","2206721","US1910981026","NASDAQ"
"PLUS","EPLUS","Equity","0.00","17.50","888.00","15,540.00","-","Technology","2597748","US2942681071","NASDAQ"
"OYOG","OYO GEOSPACE CORP.","Equity","0.00","45.63","898.00","40,975.74","-","Energy","2158457","US6710741025","NASDAQ"
"STU","STUDENT LOAN CORP","Equity","0.00","29.35","903.00","26,503.05","-","Financial Services","2855725","US8639021026","New York Stock Exchange Inc."
"VSEC","VSE CORP","Equity","0.00","38.31","931.00","35,666.61","-","Producer Durables","2926773","US9182841000","NASDAQ"
"LAWS","LAWSON PRODUCTS INC","Equity","0.00","13.77","938.00","12,916.26","-","Materials & Processing","2508126","US5207761058","NASDAQ"
"SCMP","SUCAMPO PHARMACEUTICALS INC CLASS","Equity","0.00","3.83","960.00","3,676.80","-","Health Care","B1CH102","US8649091068","NASDAQ"
"SBP","SANTANDER BANCORP","Equity","0.00","11.15","976.00","10,882.40","-","Financial Services","2312747","PR8028091034","New York Stock Exchange Inc."
"KFED","K FED BANCORP COM","Equity","0.00","10.00","978.00","9,780.00","-","Financial Services","B00H0M2","US48546S1015","NASDAQ"
"PBIP","PRUDENTIAL BANCORP INC.","Equity","0.00","6.50","979.00","6,363.50","-","Financial Services","B034LD8","US7443191041","NASDAQ"
"VRAD","VIRTUAL RADIOLOGIC CORPORAT COM","Equity","0.00","16.88","994.00","16,778.72","-","Health Care","B1YWRW9","US92826B1044","NASDAQ"
"FBC","FLAGSTAR BANCORP INC.","Equity","0.00","5.08","997.00","5,064.76","-","Financial Services","2327826","US3379305077","New York Stock Exchange Inc."
"NLCI","NOBEL LEARNING COMMUNITIES INC.","Equity","0.00","6.61","1,000.00","6,610.00","-","Consumer Discretionary","2413617","US6548891042","NASDAQ"
"BAGL","EINSTEIN NOAH RESTAURANT GROUP INC","Equity","0.00","12.93","1,008.00","13,033.44","-","Consumer Discretionary","2042486","US28257U1043","NASDAQ"
"OGXI","ACHIEVE LIFE SCIENCES INC","Equity","0.00","15.01","1,023.00","15,355.23","-","Health Care","2808871","US68230A1060","NASDAQ"
"KCLI","KANSAS CITY LIFE INSURANCE CO.","Equity","0.00","30.28","1,026.00","31,067.28","-","Financial Services","2483977","US4848361014","NASDAQ"
"MBVT","MERCHANTS BANCSHARES INC","Equity","0.00","22.87","1,030.00","23,556.10","-","Financial Services","2580715","US5884481004","NASDAQ"
"BSTC","BIOSPECIFICS TECHNOLOGIES CORP","Equity","0.00","24.21","1,039.00","25,154.19","-","Health Care","2098832","US0909311062","NASDAQ"
"NVEC","NVE CORP","Equity","0.00","46.49","1,056.00","49,093.44","-","Technology","2072126","US6294452064","NASDAQ"
"CAAS","CHINA AUTOMOTIVE SYSTEMS INC","Equity","0.00","18.13","1,066.00","19,326.58","-","Consumer Discretionary","2970662","US16936R1059","NASDAQ"
"PNNW","PENNICHUCK CORP.","Equity","0.00","21.32","1,066.00","22,727.12","-","Utilities","2287083","US7082542066","NASDAQ"
"NPK","NATIONAL PRESTO INDUSTRIES INC","Equity","0.00","97.24","1,076.00","104,630.24","-","Consumer Discretionary","2626802","US6372151042","New York Stock Exchange Inc."
"ICXT","ICX TECHNOLOGIES INC COM","Equity","0.00","6.64","1,093.00","7,257.52","-","Producer Durables","B28M9H1","US44934T1051","NASDAQ"
"LWAY","LIFEWAY FOODS INC","Equity","0.00","10.47","1,093.00","11,443.71","-","Consumer Staples","2545305","US5319141090","NASDAQ"
"BARI","BANCORP RHODE ISLAND","Equity","0.00","28.59","1,093.00","31,248.87","-","Financial Services","2624668","US0596901076","NASDAQ"
"PFBX","PEOPLES FINANCIAL CORP","Equity","0.00","13.31","1,107.00","14,734.17","-","Financial Services","2647676","US71103B1026","NASDAQ"
"GTEC","GLOBAL DEFENSE TECH","Equity","0.00","14.37","1,107.00","15,907.59","-","Producer Durables","B3XF1Z4","US37950B1070","NASDAQ"
"BMRC","BANK OF MARIN BANCORP","Equity","0.00","31.17","1,137.00","35,440.29","-","Financial Services","2647375","US0634251021","NASDAQ"
"TIS","ORCHIDS PAPER PRODUCTS","Equity","0.00","13.72","1,142.00","15,668.24","-","Consumer Staples","B0CMBD3","US68572N1046","Nyse Mkt Llc"
"NATL","NATIONAL INTERSTATE CORP.","Equity","0.00","20.57","1,149.00","23,634.93","-","Financial Services","B05Q284","US63654U1007","NASDAQ"
"YDNT","YOUNG INNOVATIONS INC.","Equity","0.00","24.27","1,171.00","28,420.17","-","Health Care","2123950","US9875201033","NASDAQ"
