iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Dec 29, 2006"
Total Net Assets,"2,814,348,894.26"
Shares Outstanding,"34,350,000.00"
Stock,"99.78"
Bond,"0.00"
Cash,"0.10"
Other,"0.12"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"P5N994","Petrocorp Inc Escrow","Equity","0.00","0.00","1,248.00","0.12","0.00","-","-","US71645N9947","Non-Nms Quotation Service (Nnqs)"
"TLCP","TELECORP PCS INC - ESCROW","Equity","0.00","0.00","6,715.00","0.67","1.00","-","9926776","-","NASDAQ"
"REV&","REVLON INC RIGHT 01/19/2007","Equity","0.00","0.05","27,326.00","1,366.30","1,366.00","-","B1L9Y44","-","New York Stock Exchange Inc."
"TBV","TIENS BIOTECH GROUP (USA) INC.","Equity","0.00","3.93","633.00","2,487.69","2,488.00","-","2975968","US88650T1043","Nyse Mkt Llc"
"TTES","T-3 ENERGY SERVICES","Equity","0.00","22.05","221.00","4,873.05","4,873.00","-","2828125","US87306E1073","NASDAQ"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","20.16","247.00","4,979.52","4,980.00","-","2201908","US20563P1012","Nyse Mkt Llc"
"CSII","CARDIOVASCULAR SYSTEMS INC","Equity","0.00","5.74","872.00","5,005.28","5,005.00","-","B17HG57","US1416191062","NASDAQ"
"-","AFFORDABLE RESIDENTIAL COMMU - RIG","Equity","0.00","0.88","6,068.00","5,359.86","5,360.00","-","9923658","-","-"
"OCPI","OPTICAL COMMUNICATION PRODS CL A","Equity","0.00","1.64","3,547.00","5,817.08","5,817.00","-","2642615","US68382T1016","NASDAQ"
"LOOP","LOOPNET INC.","Equity","0.00","14.98","434.00","6,501.32","6,501.00","-","B16MJS7","US5435243002","NASDAQ"
"SFLY","SHUTTERFLY INC","Equity","0.00","14.40","485.00","6,984.00","6,984.00","-","B188HK1","US82568P3047","NASDAQ"
"PNRG","PRIMEENERGY CORP","Equity","0.00","64.50","115.00","7,417.50","7,418.00","-","2480365","US74158E1047","NASDAQ"
"BWTRQ","BASIN WTR INC COM","Equity","0.00","6.77","1,112.00","7,528.24","7,528.00","-","B1446G2","US07011T3068","Non-Nms Quotation Service (Nnqs)"
"DXPE","DXP ENTERPRISES INC","Equity","0.00","35.04","268.00","9,390.72","9,391.00","-","2276627","US2333774071","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","45.45","208.00","9,453.60","9,454.00","-","2926751","US9204371002","NASDAQ"
"CRWN","CROWN MEDIA HOLDINGS INC CLASS A","Equity","0.00","3.63","2,768.00","10,047.84","10,048.00","-","2577580","US2284111042","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.00","11.16","913.00","10,189.08","10,189.00","-","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"LINC","LINCOLN EDUCATIONAL SERVICES CORP","Equity","0.00","13.49","794.00","10,711.06","10,711.00","-","B0BV2Y9","US5335351004","NASDAQ"
"STAK","STAKTEK HLDGS INC COM","Equity","0.00","5.15","2,122.00","10,928.30","10,928.00","-","-","US85256P1066","NASDAQ"
"PARL","PARLUX FRAGRANCES INC.","Equity","0.00","5.57","2,129.00","11,858.53","11,859.00","-","2672151","US7016451038","NASDAQ"
"RSO","RESOURCE CAPITAL REIT CORP","Equity","0.00","16.95","712.00","12,068.40","12,068.00","-","B0WR859","US76120W3025","New York Stock Exchange Inc."
"SOMX","SOMAXON PHARMACEUTICALS INC.","Equity","0.00","14.19","865.00","12,274.35","12,274.00","-","B0TWNQ3","US8344531020","NASDAQ"
"QTWW","QUANTUM FUEL SYSTEMS TECHNOLOGIES","Equity","0.00","1.60","7,721.00","12,353.60","12,354.00","-","2962410","US74765E2081","NASDAQ"
"RNVS","RENOVIS INC.","Equity","0.00","3.16","3,921.00","12,390.36","12,390.00","-","2314765","US7598851068","NASDAQ"
"VLG","VALLEY NATIONAL GASES INCORPORATED","Equity","0.00","26.45","469.00","12,405.05","12,405.00","-","2944537","US9197921011","Nyse Mkt Llc"
"NEXT.2","NEXTEST SYSTEMS CORP","Equity","0.00","11.27","1,116.00","12,577.32","12,577.00","-","B11Y5C4","US6533391016","NASDAQ"
"AVNR","AVANIR PHARMACEUTICALS INC","Equity","0.00","2.31","5,638.00","13,023.81","13,024.00","-","B0WR7L8","US05348P4019","NASDAQ"
"GNTA","GENTA INC.","Equity","0.00","0.44","30,101.00","13,319.70","13,320.00","-","-","US37245M2070","NASDAQ"
"HNSN","HANSEN MEDICAL INC","Equity","0.00","11.54","1,155.00","13,328.70","13,329.00","-","B1HLJ49","US4113071017","NASDAQ"
"SBP","SANTANDER BANCORP","Equity","0.00","17.85","770.00","13,744.53","13,745.00","-","2312747","PR8028091034","New York Stock Exchange Inc."
"EICU","VISICU INC COM","Equity","0.00","11.20","1,251.00","14,011.20","14,011.00","-","B1291P3","US92831L2043","NASDAQ"
"NL","NL INDUSTRIES INC","Equity","0.00","10.34","1,356.00","14,021.04","14,021.00","-","2618069","US6291564077","New York Stock Exchange Inc."
"LEDR","MARKET LEADER INC.","Equity","0.00","5.63","2,591.00","14,587.33","14,587.00","-","B02T2H5","US57056R1032","NASDAQ"
"ORBC","ORBCOMM INC","Equity","0.00","8.82","1,689.00","14,896.98","14,897.00","-","B19FR01","US68555P1003","NASDAQ"
"QCCO","QC INC","Equity","0.00","15.96","934.00","14,906.64","14,907.00","-","B01XZS0","US74729T1016","Non-Nms Quotation Service (Nnqs)"
"TRBN","TRUBION PHARMACEUTICALS INC COM","Equity","0.00","18.01","847.00","15,254.47","15,254.00","-","B1G3X11","US89778N1028","NASDAQ"
