iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Feb 28, 2018"
Total Net Assets,"8,329,356,883.39"
Shares Outstanding,"52,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.29","178.12","1,538,943.00","274,116,527.16","274,116,527.16","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","2.53","93.77","2,246,511.00","210,655,336.47","210,655,336.47","Information Technology","2588173","US5949181045","NASDAQ"
"AMZN","AMAZON COM INC","Equity","2.16","1,512.45","119,006.00","179,990,624.70","179,990,624.70","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.50","178.32","699,065.00","124,657,270.80","124,657,270.80","Information Technology","B7TL820","US30303M1027","NASDAQ"
"JPM","JPMORGAN CHASE & CO","Equity","1.43","115.50","1,034,480.00","119,482,440.00","119,482,440.00","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.43","207.20","576,196.00","119,387,811.20","119,387,811.20","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.26","129.88","807,736.00","104,908,751.68","104,908,751.68","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GOOG","ALPHABET INC CLASS C","Equity","1.20","1,104.73","90,560.00","100,044,348.80","100,044,348.80","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","1.18","1,103.92","89,148.00","98,412,260.16","98,412,260.16","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.15","75.74","1,269,907.00","96,182,756.18","96,182,756.18","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","1.12","32.10","2,904,228.00","93,225,718.80","93,225,718.80","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.93","58.41","1,325,660.00","77,431,800.60","77,431,800.60","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.84","49.29","1,411,813.00","69,588,262.77","69,588,262.77","Information Technology","2463247","US4581401001","NASDAQ"
"V","VISA INC CLASS A","Equity","0.80","122.94","544,916.00","66,991,973.04","66,991,973.04","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.80","36.30","1,842,684.00","66,889,429.20","66,889,429.20","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.80","44.78","1,484,520.00","66,476,805.60","66,476,805.60","Information Technology","2198163","US17275R1023","NASDAQ"
"UNH","UNITEDHEALTH GROUP INC","Equity","0.78","226.16","287,127.00","64,936,642.32","64,936,642.32","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.77","182.27","353,196.00","64,377,034.92","64,377,034.92","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.77","36.31","1,771,708.00","64,330,717.48","64,330,717.48","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.76","111.92","566,146.00","63,363,060.32","63,363,060.32","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.73","362.21","166,775.00","60,407,572.75","60,407,572.75","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.72","78.52","766,857.00","60,213,611.64","60,213,611.64","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.72","75.49","792,334.00","59,813,293.66","59,813,293.66","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.71","47.74","1,234,501.00","58,935,077.74","58,935,077.74","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.66","115.83","476,982.00","55,248,825.06","55,248,825.06","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.60","36.21","1,389,988.00","50,331,465.48","50,331,465.48","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"KO","COCA-COLA","Equity","0.60","43.22","1,150,797.00","49,737,446.34","49,737,446.34","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.60","175.76","282,091.00","49,580,314.16","49,580,314.16","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"DWDP","DOWDUPONT INC","Equity","0.59","70.30","698,837.00","49,128,241.10","49,128,241.10","Materials","BYP66M4","US26078J1007","New York Stock Exchange Inc."
