iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Oct 30, 2015"
Total Net Assets,"6,277,652,397.26"
Shares Outstanding,"51,050,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.03","119.50","1,595,990.00","190,720,805.00","190,720,805.00","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","1.88","52.64","2,241,103.00","117,971,661.92","117,971,661.92","Information Technology","2588173","US5949181045","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.52","82.74","1,158,330.00","95,840,224.20","95,840,224.20","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.28","28.92","2,791,446.00","80,728,618.32","80,728,618.32","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.23","101.03","768,250.00","77,616,297.50","77,616,297.50","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.12","136.02","515,261.00","70,085,801.22","70,085,801.22","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.11","54.14","1,290,703.00","69,878,660.42","69,878,660.42","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","1.05","625.90","105,603.00","66,096,917.70","66,096,917.70","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"JPM","JPMORGAN CHASE & CO","Equity","1.05","64.25","1,028,136.00","66,057,738.00","66,057,738.00","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","0.97","101.97","599,534.00","61,134,481.98","61,134,481.98","Information Technology","B7TL820","US30303M1027","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","0.94","737.39","79,868.00","58,893,864.52","58,893,864.52","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"GOOG","ALPHABET INC CLASS C","Equity","0.92","710.81","81,507.00","57,935,990.67","57,935,990.67","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
"PFE","PFIZER INC","Equity","0.92","33.82","1,705,962.00","57,695,634.84","57,695,634.84","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.91","76.38","751,654.00","57,411,332.52","57,411,332.52","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.90","33.51","1,686,563.00","56,516,726.13","56,516,726.13","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.85","113.74","470,233.00","53,484,301.42","53,484,301.42","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
