iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jun 28, 2019"
Total Net Assets,"9,447,836,711.48"
Shares Outstanding,"54,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MSFT","MICROSOFT CORP","Equity","3.45","133.96","2,429,850.00","325,502,706.00","325,502,706.00","Information Technology","2588173","US5949181045","NASDAQ"
"AAPL","APPLE INC","Equity","3.10","197.92","1,478,829.00","292,689,835.68","292,689,835.68","Information Technology","2046251","US0378331005","NASDAQ"
"AMZN","AMAZON COM INC","Equity","2.66","1,893.63","132,866.00","251,599,043.58","251,599,043.58","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.57","193.00","767,732.00","148,172,276.00","148,172,276.00","Communication","B7TL820","US30303M1027","NASDAQ"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.42","213.17","628,415.00","133,959,225.55","133,959,225.55","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.26","139.28","853,386.00","118,859,602.08","118,859,602.08","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.23","111.80","1,036,146.00","115,841,122.80","115,841,122.80","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"GOOG","ALPHABET INC CLASS C","Equity","1.12","1,080.91","97,717.00","105,623,282.47","105,623,282.47","Communication","BYY88Y7","US02079K1079","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.10","76.63","1,359,590.00","104,185,381.70","104,185,381.70","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"GOOGL","ALPHABET INC CLASS A","Equity","1.10","1,082.80","96,186.00","104,150,200.80","104,150,200.80","Communication","BYVY8G0","US02079K3059","NASDAQ"
"V","VISA INC CLASS A","Equity","1.03","173.55","558,868.00","96,991,541.40","96,991,541.40","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.92","109.65","794,065.00","87,069,227.25","87,069,227.25","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.85","29.00","2,763,285.00","80,135,265.00","80,135,265.00","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.83","33.51","2,345,345.00","78,592,510.95","78,592,510.95","Communication","2831811","US00206R1023","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.83","139.64","560,893.00","78,323,098.52","78,323,098.52","Communication","2270726","US2546871060","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.82","54.73","1,415,278.00","77,458,164.94","77,458,164.94","Information Technology","2198163","US17275R1023","NASDAQ"
"PFE","PFIZER INC","Equity","0.82","43.32","1,787,237.00","77,423,106.84","77,423,106.84","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.81","264.53","288,358.00","76,279,341.74","76,279,341.74","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.81","124.44","612,425.00","76,210,167.00","76,210,167.00","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.80","57.13","1,329,514.00","75,955,134.82","75,955,134.82","Communication","2090571","US92343V1044","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.78","244.01","303,619.00","74,086,072.19","74,086,072.19","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.78","207.97","354,064.00","73,634,690.08","73,634,690.08","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.73","83.85","827,467.00","69,383,107.95","69,383,107.95","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"INTC","INTEL CORP","Equity","0.73","47.87","1,439,353.00","68,901,828.11","68,901,828.11","Information Technology","2463247","US4581401001","NASDAQ"
"KO","COCA-COLA","Equity","0.66","50.92","1,231,472.00","62,706,554.24","62,706,554.24","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.66","364.01","170,024.00","61,890,436.24","61,890,436.24","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.65","47.32","1,300,930.00","61,560,007.60","61,560,007.60","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"CMCSA","COMCAST CORP CLASS A","Equity","0.65","42.28","1,446,846.00","61,172,648.88","61,172,648.88","Communication","2044545","US20030N1019","NASDAQ"
"PEP","PEPSICO INC","Equity","0.62","131.13","449,966.00","59,004,041.58","59,004,041.58","Consumer Staples","2681511","US7134481081","NASDAQ"
"C","CITIGROUP INC","Equity","0.55","70.03","742,507.00","51,997,765.21","51,997,765.21","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.54","207.66","246,498.00","51,187,774.68","51,187,774.68","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
