iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Sep 29, 2017"
Total Net Assets,"7,882,861,214.70"
Shares Outstanding,"52,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.08","154.12","1,574,853.00","242,716,344.36","242,716,344.36","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","2.14","74.49","2,263,864.00","168,635,229.36","168,635,229.36","Information Technology","2588173","US5949181045","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.53","170.87","704,464.00","120,371,763.68","120,371,763.68","Information Technology","B7TL820","US30303M1027","NASDAQ"
"AMZN","AMAZON COM INC","Equity","1.46","961.35","119,923.00","115,287,976.05","115,287,976.05","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.35","183.32","580,646.00","106,444,024.72","106,444,024.72","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.34","130.01","813,977.00","105,825,149.77","105,825,149.77","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.33","81.98","1,279,716.00","104,911,117.68","104,911,117.68","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.29","95.51","1,067,433.00","101,950,525.83","101,950,525.83","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"GOOG","ALPHABET INC CLASS C","Equity","1.11","959.11","91,259.00","87,527,419.49","87,527,419.49","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","1.11","973.72","89,837.00","87,476,083.64","87,476,083.64","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","0.96","25.34","2,975,386.00","75,396,281.24","75,396,281.24","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.95","55.15","1,355,721.00","74,768,013.15","74,768,013.15","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.92","39.17","1,856,918.00","72,735,478.06","72,735,478.06","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.89","90.98","772,779.00","70,307,433.42","70,307,433.42","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.85","117.50","570,517.00","67,035,747.50","67,035,747.50","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.81","35.70","1,785,395.00","63,738,601.50","63,738,601.50","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","0.80","24.18","2,623,537.00","63,437,124.66","63,437,124.66","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.77","49.49","1,232,677.00","61,005,184.73","61,005,184.73","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.76","72.74","822,781.00","59,849,089.94","59,849,089.94","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.75","163.56","362,674.00","59,318,959.44","59,318,959.44","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.74","105.24","557,658.00","58,687,927.92","58,687,927.92","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.72","195.85","289,345.00","56,668,218.25","56,668,218.25","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.69","38.48","1,421,503.00","54,699,435.44","54,699,435.44","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"INTC","INTEL CORPORATION CORP","Equity","0.69","38.08","1,422,721.00","54,177,215.68","54,177,215.68","Information Technology","2463247","US4581401001","NASDAQ"
"MRK","MERCK & CO INC","Equity","0.67","64.03","826,366.00","52,912,214.98","52,912,214.98","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.66","45.01","1,159,688.00","52,197,556.88","52,197,556.88","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.66","111.01","468,406.00","51,997,750.06","51,997,750.06","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.65","33.63","1,512,873.00","50,877,918.99","50,877,918.99","Information Technology","2198163","US17275R1023","NASDAQ"
"DWDP","DOWDUPONT INC","Equity","0.62","69.23","704,235.00","48,754,189.05","48,754,189.05","Materials","BYP66M4","US26078J1007","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.61","111.43","431,140.00","48,041,930.20","48,041,930.20","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.59","98.57","472,394.00","46,563,876.58","46,563,876.58","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.54","254.21","168,062.00","42,723,041.02","42,723,041.02","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
