iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 29, 2019"
Total Net Assets,"9,679,293,061.60"
Shares Outstanding,"58,050,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.17","189.95","1,567,636.00","297,772,458.20","297,772,458.20","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","3.15","117.94","2,501,699.00","295,050,380.06","295,050,380.06","Information Technology","2588173","US5949181045","NASDAQ"
"AMZN","AMAZON COM INC","Equity","2.58","1,780.75","135,787.00","241,802,700.25","241,802,700.25","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.39","166.69","784,663.00","130,795,475.47","130,795,475.47","Communication","B7TL820","US30303M1027","NASDAQ"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.37","200.89","639,219.00","128,412,704.91","128,412,704.91","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.32","139.79","885,899.00","123,839,821.21","123,839,821.21","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GOOG","ALPHABET INC CLASS C","Equity","1.26","1,173.31","100,481.00","117,895,362.11","117,895,362.11","Communication","BYY88Y7","US02079K1079","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","1.24","1,176.89","98,561.00","115,995,455.29","115,995,455.29","Communication","BYVY8G0","US02079K3059","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.20","80.80","1,397,918.00","112,951,774.40","112,951,774.40","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.18","101.23","1,091,888.00","110,531,822.24","110,531,822.24","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.97","156.19","581,174.00","90,773,567.06","90,773,567.06","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.91","104.05","821,875.00","85,516,093.75","85,516,093.75","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.87","27.59","2,973,918.00","82,050,397.62","82,050,397.62","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.86","53.99","1,496,348.00","80,787,828.52","80,787,828.52","Information Technology","2198163","US17275R1023","NASDAQ"
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.86","59.13","1,364,975.00","80,710,971.75","80,710,971.75","Communication","2090571","US92343V1044","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.86","42.47","1,891,814.00","80,345,340.58","80,345,340.58","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"INTC","INTEL CORP","Equity","0.85","53.70","1,485,524.00","79,772,638.80","79,772,638.80","Information Technology","2463247","US4581401001","NASDAQ"
"UNH","UNITEDHEALTH GROUP INC","Equity","0.83","247.26","315,409.00","77,988,029.34","77,988,029.34","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.83","123.18","628,508.00","77,419,615.44","77,419,615.44","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.80","31.36","2,398,496.00","75,216,834.56","75,216,834.56","Communication","2831811","US00206R1023","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.76","191.89","372,666.00","71,510,878.74","71,510,878.74","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.76","83.17","858,798.00","71,426,229.66","71,426,229.66","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.75","235.45","299,820.00","70,592,619.00","70,592,619.00","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.72","381.42","176,680.00","67,389,285.60","67,389,285.60","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.70","48.32","1,362,538.00","65,837,836.16","65,837,836.16","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.69","111.03","579,228.00","64,311,684.84","64,311,684.84","Communication","2270726","US2546871060","New York Stock Exchange Inc."
"CMCSA","COMCAST CORP CLASS A","Equity","0.63","39.98","1,482,629.00","59,275,507.42","59,275,507.42","Communication","2044545","US20030N1019","NASDAQ"
"KO","COCA-COLA","Equity","0.63","46.86","1,262,157.00","59,144,677.02","59,144,677.02","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.61","122.55","467,443.00","57,285,139.65","57,285,139.65","Consumer Staples","2681511","US7134481081","NASDAQ"
"NFLX","NETFLIX INC","Equity","0.52","356.56","137,515.00","49,032,348.40","49,032,348.40","Communication","2857817","US64110L1061","NASDAQ"
"MCD","MCDONALDS CORP","Equity","0.52","189.90","256,293.00","48,670,040.70","48,670,040.70","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.52","62.22","782,156.00","48,665,746.32","48,665,746.32","Financials","2297907","US1729674242","New York Stock Exchange Inc."
