iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 29, 2016"
Total Net Assets,"5,976,234,693.62"
Shares Outstanding,"49,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","2.45","93.74","1,559,827.00","146,218,182.98","146,218,182.98","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","1.83","49.87","2,190,308.00","109,230,659.96","109,230,659.96","Information Technology","2588173","US5949181045","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.67","88.40","1,132,068.00","100,074,811.20","100,074,811.20","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.41","112.08","750,828.00","84,152,802.24","84,152,802.24","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.31","30.75","2,546,379.00","78,301,154.25","78,301,154.25","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.23","145.48","503,576.00","73,260,236.48","73,260,236.48","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","1.15","117.58","585,937.00","68,894,472.46","68,894,472.46","Information Technology","B7TL820","US30303M1027","NASDAQ"
"AMZN","AMAZON COM INC","Equity","1.14","659.59","103,209.00","68,075,624.31","68,075,624.31","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"T","AT&T INC","Equity","1.07","38.82","1,648,230.00","63,984,288.60","63,984,288.60","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.06","63.20","1,004,823.00","63,504,813.60","63,504,813.60","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.05","49.98","1,261,441.00","63,046,821.18","63,046,821.18","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.98","80.12","734,581.00","58,854,629.72","58,854,629.72","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.94","50.94","1,104,308.00","56,253,449.52","56,253,449.52","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"GOOGL","ALPHABET INC CLASS A","Equity","0.92","707.88","78,052.00","55,251,449.76","55,251,449.76","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"GOOG","ALPHABET INC CLASS C","Equity","0.92","693.01","79,648.00","55,196,860.48","55,196,860.48","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
"PFE","PFIZER INC","Equity","0.91","32.71","1,667,279.00","54,536,696.09","54,536,696.09","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.87","102.18","509,168.00","52,026,786.24","52,026,786.24","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.80","44.80","1,061,791.00","47,568,236.80","47,568,236.80","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.79","103.26","459,427.00","47,440,432.02","47,440,432.02","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.79","133.89","351,725.00","47,092,460.25","47,092,460.25","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.70","54.84","765,225.00","41,964,939.00","41,964,939.00","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.69","14.56","2,844,700.00","41,418,832.00","41,418,832.00","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.69","60.76","678,332.00","41,215,452.32","41,215,452.32","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.69","98.12","419,682.00","41,179,197.84","41,179,197.84","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.69","102.96","399,879.00","41,171,541.84","41,171,541.84","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.69","77.24","530,216.00","40,953,883.84","40,953,883.84","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.65","30.28","1,285,157.00","38,914,553.96","38,914,553.96","Information Technology","2463247","US4581401001","NASDAQ"
"C","CITIGROUP INC","Equity","0.64","46.28","822,148.00","38,049,009.44","38,049,009.44","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.63","27.49","1,377,999.00","37,881,192.51","37,881,192.51","Information Technology","2198163","US17275R1023","NASDAQ"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.60","145.94","246,090.00","35,914,374.60","35,914,374.60","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.57","39.86","857,125.00","34,165,002.50","34,165,002.50","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.57","131.68","257,528.00","33,911,287.04","33,911,287.04","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.56","62.71","532,103.00","33,368,179.13","33,368,179.13","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.55","88.21","370,103.00","32,646,785.63","32,646,785.63","Health Care","2369174","US3755581036","NASDAQ"
"AMGN","AMGEN INC","Equity","0.54","158.30","205,703.00","32,562,784.90","32,562,784.90","Health Care","2023607","US0311621009","NASDAQ"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.54","72.18","451,061.00","32,557,582.98","32,557,582.98","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.51","100.50","305,321.00","30,684,760.50","30,684,760.50","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"SLB","SCHLUMBERGER NV","Equity","0.51","80.34","381,283.00","30,632,276.22","30,632,276.22","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.51","79.15","385,648.00","30,524,039.20","30,524,039.20","Health Care","BTN1Y11","IE00BTN1Y115","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.51","126.49","239,227.00","30,259,823.23","30,259,823.23","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"MMM","3M CO","Equity","0.48","167.38","171,681.00","28,735,965.78","28,735,965.78","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.48","66.87","427,489.00","28,586,189.43","28,586,189.43","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.46","61.00","448,052.00","27,331,172.00","27,331,172.00","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.44","96.99","270,618.00","26,247,239.82","26,247,239.82","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.40","114.27","211,669.00","24,187,416.63","24,187,416.63","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.40","134.80","176,090.00","23,736,932.00","23,736,932.00","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.40","104.37","226,499.00","23,639,700.63","23,639,700.63","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"AGN","ALLERGAN","Equity","0.39","216.56","106,263.00","23,012,315.28","23,012,315.28","Health Care","BY9D546","IE00BY9D5467","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.38","56.23","406,287.00","22,845,518.01","22,845,518.01","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"CELG","CELGENE CORP","Equity","0.37","103.41","214,814.00","22,213,915.74","22,213,915.74","Health Care","2182348","US1510201049","NASDAQ"
"NKE","NIKE INC CLASS B","Equity","0.36","58.94","367,342.00","21,651,137.48","21,651,137.48","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.35","87.23","237,249.00","20,695,230.27","20,695,230.27","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"QCOM","QUALCOMM INC","Equity","0.34","50.52","407,172.00","20,570,329.44","20,570,329.44","Information Technology","2714923","US7475251036","NASDAQ"
"LLY","ELI LILLY","Equity","0.34","75.53","265,118.00","20,024,362.54","20,024,362.54","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.33","105.07","190,081.00","19,971,810.67","19,971,810.67","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.32","42.69","454,085.00","19,384,888.65","19,384,888.65","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC","Equity","0.32","112.92","170,207.00","19,219,774.44","19,219,774.44","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.32","164.11","117,083.00","19,214,491.13","19,214,491.13","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.32","42.96","440,814.00","18,937,369.44","18,937,369.44","Consumer Staples","B8CKK03","US6092071058","NASDAQ"
