iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"May 31, 2013"
Total Net Assets,"4,270,971,136.73"
Shares Outstanding,"43,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"XOM","EXXON MOBIL CORP","Equity","2.35","90.47","1,109,087.00","100,339,100.89","-","-","2326618","US30231G1022","New York Stock Exchange Inc."
"AAPL*","APPLE INC","Equity","2.34","449.68","221,778.00","99,729,131.04","-","-","B011001","US0378331005","Bolsa Mexicana De Valores"
"MSFT","MICROSOFT CORP","Equity","1.46","34.88","1,785,417.00","62,275,344.96","-","-","2588173","US5949181045","NASDAQ"
"GEC","GENERAL ELECTRIC","Equity","1.37","23.32","2,513,189.00","58,607,567.48","-","-","5254471","US3696041033","Deutsche Boerse Xetra"
"CVX","CHEVRON CORP","Equity","1.34","122.75","467,916.00","57,436,689.00","-","-","2838555","US1667641005","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.28","84.18","651,443.00","54,838,471.74","-","-","2475833","US4781601046","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.26","208.02","258,562.00","53,786,067.24","-","-","2005973","US4592001014","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","1.25","870.41","61,404.00","53,446,655.64","-","-","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"PG","PROCTER & GAMBLE","Equity","1.17","76.76","649,969.00","49,891,620.44","-","-","2704407","US7427181091","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE","Equity","1.15","54.59","902,991.00","49,294,278.69","-","-","0190031","US46625H1005","London Stock Exchange"
"PFE","PFIZER INC","Equity","1.13","27.23","1,776,237.00","48,366,933.51","-","-","2684703","US7170811035","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.13","114.07","422,440.00","48,187,730.80","-","-","2073390","US0846707026","New York Stock Exchange Inc."
"WFC*","WELLS FARGO CO","Equity","1.10","40.55","1,162,310.00","47,131,670.50","-","-","B045BZ2","US9497461015","Bolsa Mexicana De Valores"
"T","AT&T INC","Equity","1.07","34.99","1,302,670.00","45,580,423.30","-","-","2831811","US00206R1023","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.86","39.99","921,556.00","36,853,024.44","-","-","2206657","US1912161007","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.86","90.91","404,604.00","36,782,549.64","-","-","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.85","51.99","695,590.00","36,163,724.10","-","-","2297907","US1729674242","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.82","13.66","2,556,726.00","34,924,877.16","-","-","BHZL9B0","US0605051046","SIX Swiss Exchange"
"MRK","MERCK & CO INC","Equity","0.79","46.70","721,562.00","33,696,945.40","-","-","2778844","US58933Y1055","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.77","48.48","673,992.00","32,675,132.16","-","-","2090571","US92343V1044","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.72","24.08","1,269,631.00","30,572,714.48","-","-","2198163","US17275R1023","NASDAQ"
"WMT","WALMART STORES INC","Equity","0.70","74.84","401,113.00","30,019,296.92","-","-","2961280","US9311421039","Bolsa De Valores De Lima"
"PEP","PEPSICO INC","Equity","0.70","80.77","371,361.00","29,994,827.97","-","-","2681511","US7134481081","New York Stock Exchange Inc."
"INCO","INTEL CORPORATION CORP","Equity","0.68","24.28","1,194,918.00","29,012,609.04","-","-","5923652","US4581401001","Euronext Amsterdam"
"ORCL","ORACLE CORP","Equity","0.68","33.76","858,304.00","28,976,343.04","-","-","2661568","US68389X1054","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.67","78.66","362,770.00","28,535,488.20","-","-","2434209","US4370761029","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.63","63.08","423,624.00","26,722,201.92","-","-","2270726","US2546871060","New York Stock Exchange Inc."
"QCI","QUALCOMM INC","Equity","0.60","63.48","406,347.00","25,794,907.56","-","-","5382468","US7475251036","Deutsche Boerse Xetra"
"CMCSA","COMCAST A CORP","Equity","0.60","40.15","636,460.00","25,553,869.00","-","-","2044545","US20030N1019","NASDAQ"
"MCD","MCDONALDS CORP","Equity","0.54","96.57","240,923.00","23,265,934.11","-","-","2550707","US5801351017","New York Stock Exchange Inc."
"SLBA","SCHLUMBERGER LTD.","Equity","0.54","73.03","316,411.00","23,107,495.33","-","-","4779232","AN8068571086","Euronext Amsterdam"
"AMZN","AMAZON COM INC","Equity","0.54","269.03","85,839.00","23,093,266.17","-","-","2000019","US0231351067","NASDAQ"
"VISA","VISA INC","Equity","0.52","178.14","123,995.00","22,088,469.30","-","-","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.48","94.90","216,306.00","20,527,439.40","-","-","2915500","US9130171096","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.46","54.48","359,548.00","19,588,175.04","-","-","2369174","US3755581036","NASDAQ"
"AMGN","AMGEN INC","Equity","0.43","100.53","184,594.00","18,557,234.82","-","-","2023607","US0311621009","NASDAQ"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.43","46.01","401,220.00","18,460,132.20","-","-","2126335","US1101221083","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.43","61.34","300,365.00","18,424,389.10","-","-","2685717","US20825C1045","New York Stock Exchange Inc."
"MMM","3M","Equity","0.43","110.27","164,815.00","18,174,150.05","-","-","2595708","US88579Y1010","New York Stock Exchange Inc."
"AEC1","AMERICAN EXPRESS","Equity","0.42","75.71","237,926.00","18,013,377.46","-","-","4028440","US0258161092","Boerse Berlin"
"GS","GOLDMAN SACHS GROUP INC","Equity","0.42","162.08","110,367.00","17,888,283.36","-","-","2407966","US38141G1040","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.42","92.07","192,732.00","17,744,835.24","-","-","2655408","US6745991058","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.41","99.02","178,017.00","17,627,243.34","-","-","2108601","US0970231058","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.41","57.58","304,408.00","17,527,812.64","-","-","2577609","US1266501006","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.41","154.62","113,152.00","17,495,562.24","-","-","2914734","US9078181081","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.41","36.10","483,442.00","17,452,256.20","-","-","2692632","US02209S1033","New York Stock Exchange Inc."
"NCRA","NEWS CORP. CL A","Equity","0.37","32.11","497,951.00","15,989,206.61","-","-","B03DQ41","US65248E1047","NASDAQ"
"ABBV","ABBVIE INC","Equity","0.37","42.69","373,653.00","15,951,246.57","-","-","B8S0P46","US00287Y1091","Nyse Euronext - Euronext Paris"
"USB","US BANCORP","Equity","0.37","35.06","450,466.00","15,793,337.96","-","-","2736035","US9029733048","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.36","62.63","245,724.00","15,389,694.12","-","-","2917766","US91324P1021","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.35","54.10","274,341.00","14,841,848.10","-","-","2293819","US2786421030","NASDAQ"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.35","85.90","171,590.00","14,739,581.00","-","-","2517382","US9113121068","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.34","570.25","25,691.00","14,650,292.75","-","-","B121557","US57636Q1040","New York Stock Exchange Inc."
"ALD","HONEYWELL INTERNATIONAL INC","Equity","0.34","78.46","184,590.00","14,482,931.40","-","-","4020822","US4385161066","Boerse Berlin"
"F","F MOTOR","Equity","0.33","15.68","889,332.00","13,944,725.76","-","-","4232490","US3453708600","SIX Swiss Exchange"
"ABT","ABBOTT LABORATORIES","Equity","0.32","36.67","374,090.00","13,717,880.30","-","-","2002305","US0028241000","New York Stock Exchange Inc."
"BIIB","BIOGEN INC INC","Equity","0.32","237.49","56,954.00","13,526,005.46","-","-","2455965","US09062X1037","NASDAQ"
"TWX*","TIME WARNER INC","Equity","0.31","58.37","227,403.00","13,273,513.11","-","-","B3QHV68","US8873173038","Bolsa Mexicana De Valores"
"CAT","CATERPILLAR INC.","Equity","0.31","85.80","154,621.00","13,266,481.80","-","-","4516310","US1491231015","SIX Swiss Exchange"
"CL","COLGATE-PALMOLIVE","Equity","0.31","57.84","226,118.00","13,078,665.12","-","-","2209106","US1941621039","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.30","123.65","104,676.00","12,943,187.40","-","-","2182348","US1510201049","NASDAQ"
"LLY","ELI LILLY","Equity","0.30","53.16","242,709.00","12,902,410.44","-","-","2516152","US5324571083","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.30","100.64","126,398.00","12,720,694.72","-","-","2654320","US61166W1018","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.29","51.01","246,289.00","12,563,201.89","-","-","2575465","US5850551061","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC CLASS A","Equity","0.29","82.11","152,943.00","12,558,149.73","-","-","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"DD","E I DU PONT DE NEMOURS","Equity","0.29","55.79","222,652.00","12,421,755.08","-","-","2018175","US2635341090","New York Stock Exchange Inc."
"KTF","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.29","29.46","420,052.00","12,374,731.92","-","-","B8FQR30","US6092071058","Boerse Stuttgart"
"EMC","EMC CORP","Equity","0.29","24.76","497,948.00","12,329,192.48","-","-","2295172","US2686481027","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.28","166.44","72,237.00","12,023,126.28","-","-","2812452","US8288061091","New York Stock Exchange Inc."
"4XS","EXPRESS SCRIPTS HOLDING","Equity","0.28","62.12","191,414.00","11,890,637.68","-","-","B7WDD51","US30219G1085","Deutsche Boerse Xetra"
"HPQ","HEWLETT PACKARD","Equity","0.27","24.42","470,085.00","11,479,475.70","-","-","2424006","US4282361033","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.27","63.07","180,360.00","11,375,305.20","-","-","2842255","US8552441094","NASDAQ"
"COST","COSTCO WHOLESALE CORP","Equity","0.26","109.67","102,977.00","11,293,487.59","-","-","2701271","US22160K1051","NASDAQ"
"LOW","LOWES COMPANIES INC","Equity","0.26","42.11","267,314.00","11,256,592.54","-","-","2536763","US5486611073","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","0.26","66.93","167,277.00","11,195,849.61","-","-","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.26","69.50","157,302.00","10,932,489.00","-","-","2259101","US87612E1064","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.25","61.66","171,554.00","10,578,019.64","-","-","2640147","US6541061031","New York Stock Exchange Inc."
"AAZ","ANADARKO PETROLEUM CORP","Equity","0.24","87.47","118,892.00","10,399,483.24","-","-","5864676","US0325111070","Boerse Berlin"
"EMR","EMERSON ELECTRIC","Equity","0.23","57.46","174,585.00","10,031,654.10","-","-","2313405","US2910111044","New York Stock Exchange Inc."
"PSX","PHILLIPS","Equity","0.23","66.57","148,878.00","9,910,808.46","-","-","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"WAG","WALGREEN","Equity","0.23","47.76","205,451.00","9,812,339.76","-","-","2934839","US9314221097","New York Stock Exchange Inc."
"DOW","DOW CHEMICAL","Equity","0.23","34.46","284,516.00","9,804,421.36","-","-","2278719","US2605431038","New York Stock Exchange Inc."
"TXN","TEXAS INSTRUMENT INC","Equity","0.23","35.89","272,476.00","9,779,163.64","-","-","2885409","US8825081040","NASDAQ"
"MS","MORGAN STANLEY","Equity","0.22","25.90","367,050.00","9,506,595.00","-","-","2262314","US6174464486","New York Stock Exchange Inc."
"PCLN","THE PRICELINE GROUP INC","Equity","0.22","803.93","11,821.00","9,503,256.53","-","-","2779063","US7415034039","NASDAQ"
"BAX","BAXTER INTERNATIONAL INC.","Equity","0.22","70.33","131,191.00","9,226,663.03","-","-","4514626","US0718131099","SIX Swiss Exchange"
"HAL","HALLIBURTON","Equity","0.22","41.85","219,824.00","9,199,634.40","-","-","2405302","US4062161017","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","0.21","43.90","206,925.00","9,084,007.50","-","-","2829601","US8425871071","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.21","96.83","93,417.00","9,045,568.11","-","-","2491839","US4943681035","New York Stock Exchange Inc."
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","0.21","71.64","125,188.00","8,968,468.32","-","-","2692665","US6934751057","New York Stock Exchange Inc."
"MWZ","METLIFE INC","Equity","0.21","44.21","202,708.00","8,961,720.68","-","-","5949841","US59156R1086","Deutsche Boerse Xetra"
"TJX","TJX INC","Equity","0.21","50.61","175,397.00","8,876,842.17","-","-","2989301","US8725401090","New York Stock Exchange Inc."
"DHR","DANAHER CORP","Equity","0.20","61.82","137,387.00","8,493,264.34","-","-","2250870","US2358511028","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.20","30.06","282,346.00","8,487,320.76","-","-","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","0.20","279.20","30,146.00","8,416,763.20","-","-","2494504","US09247X1019","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.20","60.93","137,497.00","8,377,692.21","-","-","2654461","US14040H1059","New York Stock Exchange Inc."
"DTV","DIRECTV","Equity","0.20","61.13","136,588.00","8,349,624.44","-","-","B84LSN3","US25490A3095","NASDAQ"
"DE","DEERE","Equity","0.19","87.11","94,820.00","8,259,770.20","-","-","2261203","US2441991054","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.19","129.10","63,804.00","8,237,096.40","-","-","2318024","US26875P1012","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.19","114.33","70,734.00","8,087,018.22","-","-","2699291","US74005P1049","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","0.19","68.72","115,788.00","7,956,951.36","-","-","2065308","US0530151036","NASDAQ"
"VIAB","VIACOM INC CLASS B","Equity","0.18","65.89","118,025.00","7,776,667.25","-","-","B0SRLF4","US92553P2011","NASDAQ"
"KRFT","KRAFT FOODS GROUP INC","Equity","0.18","55.13","140,005.00","7,718,475.65","-","-","B8P0S06","US50076Q1067","NASDAQ"
"PA9","TRAVELERS COMPANIES INC","Equity","0.18","83.72","91,892.00","7,693,198.24","-","-","5828263","US89417E1091","Boerse Muenchen"
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.18","88.30","86,957.00","7,678,303.10","-","-","2886907","US8835561023","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.18","56.55","135,280.00","7,650,084.00","-","-","2542049","US25746U1097","New York Stock Exchange Inc."
"PRU*","PRUDENTIAL FINANCIAL INC","Equity","0.18","68.97","110,567.00","7,625,805.99","-","-","B29FB62","US7443201022","Bolsa Mexicana De Valores"
"APA","APACHE CORP","Equity","0.18","82.13","92,487.00","7,595,957.31","-","-","2043962","US0374111054","New York Stock Exchange Inc."
"-","BLACKROCK FDS III","Cash","0.18","1.00","7,484,035.68","7,484,035.68","-","-","-","-","-"
"NEE","NEXTERA ENERGY INC","Equity","0.17","75.62","98,745.00","7,467,096.90","-","-","2328915","US65339F1012","New York Stock Exchange Inc."
"YUM","YUM BRANDS INC","Equity","0.17","67.75","109,092.00","7,390,983.00","-","-","2098876","US9884981013","New York Stock Exchange Inc."
"PCP","PRECISION CASTPARTS CORP","Equity","0.17","213.92","34,446.00","7,368,688.32","-","-","2699514","US7401891053","-"
"AMT","AMERICAN TOWER REIT CORP","Equity","0.17","77.84","93,452.00","7,274,303.68","-","-","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"COV","COVIDIEN","Equity","0.17","63.60","114,161.00","7,260,639.60","-","-","B68SQD2","IE00B68SQD29","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.17","47.08","153,225.00","7,213,833.00","-","-","2367026","US3703341046","New York Stock Exchange Inc."
