iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"May 31, 2017"
Total Net Assets,"7,660,878,302.83"
Shares Outstanding,"53,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.36","152.76","1,683,670.00","257,197,429.20","257,197,429.20","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","2.12","69.84","2,326,704.00","162,497,007.36","162,497,007.36","Information Technology","2588173","US5949181045","NASDAQ"
"AMZN","AMAZON COM INC","Equity","1.55","994.62","119,474.00","118,831,229.88","118,831,229.88","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.41","128.25","844,077.00","108,252,875.25","108,252,875.25","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","1.36","151.46","689,302.00","104,401,680.92","104,401,680.92","Information Technology","B7TL820","US30303M1027","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.35","80.50","1,280,991.00","103,119,775.50","103,119,775.50","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.25","165.28","580,909.00","96,012,639.52","96,012,639.52","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.20","82.15","1,118,256.00","91,864,730.40","91,864,730.40","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"GOOGL","ALPHABET INC CLASS A","Equity","1.16","987.09","90,184.00","89,019,724.56","89,019,724.56","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"GOOG","ALPHABET INC CLASS C","Equity","1.15","964.86","91,150.00","87,946,989.00","87,946,989.00","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
"GE","GENERAL ELECTRIC","Equity","0.96","27.38","2,677,291.00","73,304,227.58","73,304,227.58","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.95","38.53","1,892,562.00","72,920,413.86","72,920,413.86","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.94","51.14","1,403,677.00","71,784,041.78","71,784,041.78","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.92","22.41","3,157,210.00","70,753,076.10","70,753,076.10","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.90","88.09","786,216.00","69,257,767.44","69,257,767.44","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.81","41.69","1,480,388.00","61,717,375.72","61,717,375.72","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"PFE","PFIZER INC","Equity","0.79","32.65","1,845,835.00","60,266,512.75","60,266,512.75","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.78","103.48","577,480.00","59,757,630.40","59,757,630.40","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.77","153.51","382,218.00","58,674,285.18","58,674,285.18","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.76","46.64","1,253,514.00","58,463,892.96","58,463,892.96","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.74","119.80","475,962.00","57,020,247.60","57,020,247.60","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.73","95.23","585,323.00","55,740,309.29","55,740,309.29","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.72","65.11","851,002.00","55,408,740.22","55,408,740.22","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.71","45.47","1,196,639.00","54,411,175.33","54,411,175.33","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.70","107.94","498,400.00","53,797,296.00","53,797,296.00","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.68","36.11","1,451,741.00","52,422,367.51","52,422,367.51","Information Technology","2463247","US4581401001","NASDAQ"
"PEP","PEPSICO INC","Equity","0.68","116.87","443,623.00","51,846,220.01","51,846,220.01","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.67","60.54","851,891.00","51,573,481.14","51,573,481.14","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.66","175.18","290,137.00","50,826,199.66","50,826,199.66","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.64","31.53","1,546,133.00","48,749,573.49","48,749,573.49","Information Technology","2198163","US17275R1023","NASDAQ"
"MO","ALTRIA GROUP INC","Equity","0.59","75.44","600,866.00","45,329,331.04","45,329,331.04","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.54","45.39","908,419.00","41,233,138.41","41,233,138.41","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.54","152.63","270,057.00","41,218,799.91","41,218,799.91","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.50","150.89","255,361.00","38,531,421.29","38,531,421.29","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"MMM","3M","Equity","0.48","204.47","180,718.00","36,951,409.46","36,951,409.46","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.48","78.60","464,777.00","36,531,472.20","36,531,472.20","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.47","122.88","296,058.00","36,379,607.04","36,379,607.04","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.47","84.28","430,791.00","36,307,065.48","36,307,065.48","Health Care","BTN1Y11","IE00BTN1Y115","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.47","155.24","230,734.00","35,819,146.16","35,819,146.16","Health Care","2023607","US0311621009","NASDAQ"
"BA","BOEING","Equity","0.45","187.63","183,278.00","34,388,451.14","34,388,451.14","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.43","66.02","497,294.00","32,831,349.88","32,831,349.88","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.41","132.99","233,992.00","31,118,596.08","31,118,596.08","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"SLB","SCHLUMBERGER NV","Equity","0.39","69.59","427,875.00","29,775,821.25","29,775,821.25","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.38","121.28","238,203.00","28,889,259.84","28,889,259.84","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.37","110.30","258,783.00","28,543,764.90","28,543,764.90","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"PCLN","THE PRICELINE GROUP INC","Equity","0.37","1,877.09","15,179.00","28,492,349.11","28,492,349.11","Consumer Discretionary","2779063","US7415034039","NASDAQ"
"SBUX","STARBUCKS CORP","Equity","0.36","63.61","438,073.00","27,865,823.53","27,865,823.53","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"AVGO","BROADCOM LTD","Equity","0.36","239.48","115,733.00","27,715,738.84","27,715,738.84","Information Technology","BD9WQP4","SG9999014823","NASDAQ"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.36","53.95","512,383.00","27,643,062.85","27,643,062.85","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.35","114.41","235,654.00","26,961,174.14","26,961,174.14","Health Care","2182348","US1510201049","NASDAQ"
"GILD","GILEAD SCIENCES INC","Equity","0.34","64.89","406,595.00","26,383,949.55","26,383,949.55","Health Care","2369174","US3755581036","NASDAQ"
"QCOM","QUALCOMM INC","Equity","0.34","57.27","451,130.00","25,836,215.10","25,836,215.10","Information Technology","2714923","US7475251036","NASDAQ"
"TXN","TEXAS INSTRUMENT INC","Equity","0.33","82.49","308,562.00","25,453,279.38","25,453,279.38","Information Technology","2885409","US8825081040","NASDAQ"
"USB","US BANCORP","Equity","0.33","50.89","498,607.00","25,374,110.23","25,374,110.23","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.33","76.83","329,591.00","25,322,476.53","25,322,476.53","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.33","211.26","118,354.00","25,003,466.04","25,003,466.04","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"COST","COSTCO WHOLESALE CORP","Equity","0.32","180.43","133,794.00","24,140,451.42","24,140,451.42","Consumer Staples","2701271","US22160K1051","NASDAQ"
"TWX","TIME WARNER INC","Equity","0.31","99.49","241,503.00","24,027,133.47","24,027,133.47","Consumer Discretionary","B63QTN2","US8873173038","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.31","45.66","525,121.00","23,977,024.86","23,977,024.86","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC CLASS A","Equity","0.31","124.47","191,549.00","23,842,104.03","23,842,104.03","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.31","79.57","299,477.00","23,829,384.89","23,829,384.89","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"AGN","ALLERGAN","Equity","0.30","223.75","102,735.00","22,986,956.25","22,986,956.25","Health Care","BY9D546","IE00BY9D5467","New York Stock Exchange Inc."
"NVDA","NVIDIA CORP","Equity","0.29","144.35","156,383.00","22,573,886.05","22,573,886.05","Information Technology","2379504","US67066G1040","NASDAQ"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.29","105.97","212,437.00","22,511,948.89","22,511,948.89","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"LMT","LOCKHEED MARTIN CORP","Equity","0.29","281.13","78,049.00","21,941,915.37","21,941,915.37","Industrials","2522096","US5398301094","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.28","78.77","274,595.00","21,629,848.15","21,629,848.15","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.28","52.99","406,987.00","21,566,241.13","21,566,241.13","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"WBA","WALGREEN BOOTS ALLIANCE INC","Equity","0.28","81.02","264,207.00","21,406,051.14","21,406,051.14","Consumer Staples","BTN1Y44","US9314271084","NASDAQ"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.28","46.59","458,780.00","21,374,560.20","21,374,560.20","Consumer Staples","B8CKK03","US6092071058","NASDAQ"
"DOW","DOW CHEMICAL","Equity","0.28","61.96","344,389.00","21,338,342.44","21,338,342.44","Materials","2278719","US2605431038","New York Stock Exchange Inc."
"ADBE","ADOBE SYSTEM INC","Equity","0.28","141.86","149,913.00","21,266,658.18","21,266,658.18","Information Technology","2008154","US00724F1012","NASDAQ"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Equity","0.28","345.55","61,526.00","21,260,309.30","21,260,309.30","Consumer Discretionary","BZ6VT82","US16119P1084","NASDAQ"
"DD","E I DU PONT DE NEMOURS","Equity","0.28","78.92","268,442.00","21,185,442.64","21,185,442.64","Materials","2018175","US2635341090","New York Stock Exchange Inc."
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.27","172.79","120,534.00","20,827,069.86","20,827,069.86","Health Care","2886907","US8835561023","New York Stock Exchange Inc."
"NFLX","NETFLIX INC","Equity","0.27","163.07","125,267.00","20,427,289.69","20,427,289.69","Consumer Discretionary","2857817","US64110L1061","NASDAQ"
"CL","COLGATE-PALMOLIVE","Equity","0.27","76.36","266,408.00","20,342,914.88","20,342,914.88","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"CB","CHUBB LTD","Equity","0.27","143.19","142,032.00","20,337,562.08","20,337,562.08","Financials","B3BQMF6","CH0044328745","New York Stock Exchange Inc."
"NEE","NEXTERA ENERGY INC","Equity","0.26","141.44","141,505.00","20,014,467.20","20,014,467.20","Utilities","2328915","US65339F1012","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.26","63.63","312,700.00","19,897,101.00","19,897,101.00","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.24","1.00","18,709,770.00","18,709,770.41","18,709,770.41","Cash and/or Derivatives","-","US0669224778","-"
"MS","MORGAN STANLEY","Equity","0.24","41.74","438,458.00","18,301,236.92","18,301,236.92","Financials","2262314","US6174464486","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","0.24","85.68","212,022.00","18,166,044.96","18,166,044.96","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"PYPL","PAYPAL HOLDINGS INC","Equity","0.24","52.21","347,903.00","18,164,015.63","18,164,015.63","Information Technology","BYW36M8","US70450Y1038","NASDAQ"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","0.24","118.70","152,957.00","18,155,995.90","18,155,995.90","Financials","2692665","US6934751057","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.24","105.43","171,579.00","18,089,573.97","18,089,573.97","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.23","76.94","231,986.00","17,849,002.84","17,849,002.84","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"CRM","SALESFORCE.COM INC","Equity","0.23","89.64","196,078.00","17,576,431.92","17,576,431.92","Information Technology","2310525","US79466L3024","New York Stock Exchange Inc."
"RAI","REYNOLDS AMERICAN INC","Equity","0.22","67.25","253,849.00","17,071,345.25","17,071,345.25","Consumer Staples","2429090","US7617131062","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.22","44.69","381,017.00","17,027,649.73","17,027,649.73","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"AMT","AMERICAN TOWER REIT CORP","Equity","0.22","131.19","129,158.00","16,944,238.02","16,944,238.02","Real Estate","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"KHC","KRAFT HEINZ","Equity","0.22","92.20","183,375.00","16,907,175.00","16,907,175.00","Consumer Staples","BYRY499","US5007541064","NASDAQ"
"BIIB","BIOGEN INC INC","Equity","0.22","247.77","67,291.00","16,672,691.07","16,672,691.07","Health Care","2455965","US09062X1037","NASDAQ"
"CSX","CSX CORP","Equity","0.21","54.17","292,292.00","15,833,457.64","15,833,457.64","Industrials","2160753","US1264081035","NASDAQ"
"DHR","DANAHER CORP","Equity","0.21","84.94","185,507.00","15,756,964.58","15,756,964.58","Health Care","2250870","US2358511028","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.20","117.42","133,714.00","15,700,697.88","15,700,697.88","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","0.20","409.24","38,277.00","15,664,479.48","15,664,479.48","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","0.20","50.61","304,277.00","15,399,458.97","15,399,458.97","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"AMAT","APPLIED MATERIAL INC","Equity","0.20","45.88","333,751.00","15,312,495.88","15,312,495.88","Information Technology","2046552","US0382221051","NASDAQ"
"EOG","EOG RESOURCES INC","Equity","0.20","90.31","169,066.00","15,268,350.46","15,268,350.46","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"GD","GENERAL DYNAMICS CORP","Equity","0.20","203.25","75,091.00","15,262,245.75","15,262,245.75","Industrials","2365161","US3695501086","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.20","80.77","188,654.00","15,237,583.58","15,237,583.58","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"TJX","TJX INC","Equity","0.20","75.21","202,568.00","15,235,139.28","15,235,139.28","Consumer Discretionary","2989301","US8725401090","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.20","47.12","320,968.00","15,124,012.16","15,124,012.16","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.20","164.01","91,409.00","14,991,990.09","14,991,990.09","Industrials","2758051","US7551115071","New York Stock Exchange Inc."
"FDX","FEDEX CORP","Equity","0.19","193.84","76,788.00","14,884,585.92","14,884,585.92","Industrials","2142784","US31428X1063","New York Stock Exchange Inc."
"SYK","STRYKER CORP","Equity","0.19","142.96","103,043.00","14,731,027.28","14,731,027.28","Health Care","2853688","US8636671013","New York Stock Exchange Inc."
"ANTM","ANTHEM INC","Equity","0.19","182.35","80,640.00","14,704,704.00","14,704,704.00","Health Care","BSPHGL4","US0367521038","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.19","154.25","94,737.00","14,613,182.25","14,613,182.25","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"GM","GENERAL MOTORS","Equity","0.19","33.93","429,757.00","14,581,655.01","14,581,655.01","Consumer Discretionary","B665KZ5","US37045V1008","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.19","50.59","286,163.00","14,476,986.17","14,476,986.17","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","0.19","102.37","140,312.00","14,363,739.44","14,363,739.44","Information Technology","2065308","US0530151036","NASDAQ"
"KMB","KIMBERLY CLARK CORP","Equity","0.19","129.73","110,550.00","14,341,651.50","14,341,651.50","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"AET","AETNA INC","Equity","0.19","144.86","98,458.00","14,262,625.88","14,262,625.88","Health Care","2695921","US00817Y1082","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.19","104.85","135,990.00","14,258,551.50","14,258,551.50","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"SCHW","CHARLES SCHWAB CORP","Equity","0.18","38.75","358,553.00","13,893,928.75","13,893,928.75","Financials","2779397","US8085131055","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.18","58.93","233,566.00","13,764,044.38","13,764,044.38","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"YHOO","YAHOO! INC","Equity","0.18","50.32","266,827.00","13,426,734.64","13,426,734.64","Information Technology","2986539","US9843321061","NASDAQ"
"F","F MOTOR","Equity","0.17","11.12","1,190,747.00","13,241,106.64","13,241,106.64","Consumer Discretionary","2615468","US3453708600","New York Stock Exchange Inc."
"NOC","NORTHROP GRUMMAN CORP","Equity","0.17","259.22","50,994.00","13,218,664.68","13,218,664.68","Industrials","2648806","US6668071029","New York Stock Exchange Inc."
"TSLA","TESLA INC","Equity","0.17","341.01","38,123.00","13,000,324.23","13,000,324.23","Consumer Discretionary","B616C79","US88160R1014","NASDAQ"
"ITW","ILLINOIS TOOL INC","Equity","0.17","141.22","90,269.00","12,747,788.18","12,747,788.18","Industrials","2457552","US4523081093","New York Stock Exchange Inc."
"CI","CIGNA CORP","Equity","0.16","161.23","77,884.00","12,557,237.32","12,557,237.32","Health Care","2196479","US1255091092","New York Stock Exchange Inc."
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.16","66.91","185,127.00","12,386,847.57","12,386,847.57","Information Technology","2257019","US1924461023","NASDAQ"
"MMC","MARSH & MCLENNAN INC","Equity","0.16","77.56","159,672.00","12,384,160.32","12,384,160.32","Financials","2567741","US5717481023","New York Stock Exchange Inc."
"CME","CME GROUP INC CLASS A","Equity","0.16","117.29","103,430.00","12,131,304.70","12,131,304.70","Financials","2965839","US12572Q1058","NASDAQ"
"BDX","BECTON DICKINSON","Equity","0.16","189.23","64,086.00","12,126,993.78","12,126,993.78","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"HAL","HALLIBURTON","Equity","0.15","45.19","262,457.00","11,860,431.83","11,860,431.83","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"DE","DEERE","Equity","0.15","122.46","96,481.00","11,815,063.26","11,815,063.26","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Equity","0.15","41.76","280,955.00","11,732,680.80","11,732,680.80","Industrials","BY7QL61","IE00BY7QL619","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.15","59.12","196,271.00","11,603,541.52","11,603,541.52","Industrials","2313405","US2910111044","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.15","132.29","87,561.00","11,583,444.69","11,583,444.69","Materials","2699291","US74005P1049","New York Stock Exchange Inc."
