iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jan 31, 2018"
Total Net Assets,"8,724,090,105.07"
Shares Outstanding,"52,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","2.97","167.43","1,548,259.00","259,225,004.37","259,225,004.37","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","2.46","95.01","2,260,100.00","214,732,101.00","214,732,101.00","Information Technology","2588173","US5949181045","NASDAQ"
"AMZN","AMAZON COM INC","Equity","1.99","1,450.89","119,727.00","173,710,707.03","173,710,707.03","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.51","186.89","703,305.00","131,440,671.45","131,440,671.45","Information Technology","B7TL820","US30303M1027","NASDAQ"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.42","214.38","579,675.00","124,270,726.50","124,270,726.50","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.38","115.67","1,040,746.00","120,383,089.82","120,383,089.82","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.29","138.19","812,620.00","112,295,957.80","112,295,957.80","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.28","87.30","1,277,592.00","111,533,781.60","111,533,781.60","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"GOOG","ALPHABET INC CLASS C","Equity","1.22","1,169.94","91,105.00","106,587,383.70","106,587,383.70","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","1.22","1,182.22","89,689.00","106,032,129.58","106,032,129.58","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","1.07","32.00","2,921,818.00","93,498,176.00","93,498,176.00","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","1.01","65.78","1,333,695.00","87,730,457.10","87,730,457.10","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.82","125.35","569,570.00","71,395,599.50","71,395,599.50","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.82","200.90","355,330.00","71,385,797.00","71,385,797.00","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
