iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Feb 28, 2013"
Total Net Assets,"4,074,275,852.47"
Shares Outstanding,"45,100,000.00"
Stock,"99.61"
Bond,"0.00"
Cash,"0.18"
Other,"0.21"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL*","APPLE INC","Equity","2.45","441.40","226,477.00","99,966,947.80","-","Technology","B011001","US0378331005","Bolsa Mexicana De Valores"
"XOM","EXXON MOBIL CORP","Equity","2.49","89.55","1,132,574.00","101,422,001.70","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.30","200.83","263,979.00","53,014,902.57","-","Technology","2005973","US4592001014","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.25","35.91","1,419,879.00","50,987,854.89","-","Utilities","2831811","US00206R1023","New York Stock Exchange Inc."
"GEC","GENERAL ELECTRIC","Equity","1.46","23.22","2,566,009.00","59,582,728.98","-","Producer Durables","5254471","US3696041033","Deutsche Boerse Xetra"
"GOOGL","GOOGLE INC CLASS A","Equity","1.23","801.20","62,677.00","50,216,812.40","-","Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"CVX","CHEVRON CORP","Equity","1.37","117.15","477,738.00","55,967,006.70","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.22","27.37","1,813,457.00","49,634,318.09","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.08","102.16","431,272.00","44,058,747.52","-","Financial Services","2073390","US0846707026","New York Stock Exchange Inc."
"WFC*","WELLS FARGO CO","Equity","1.02","35.08","1,186,491.00","41,622,104.28","-","Financial Services","B045BZ2","US9497461015","Bolsa Mexicana De Valores"
"MSFT","MICROSOFT CORP","Equity","1.24","27.80","1,822,916.00","50,677,064.80","-","Technology","2588173","US5949181045","NASDAQ"
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.93","91.75","413,015.00","37,894,126.25","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.24","76.11","665,115.00","50,621,902.65","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.78","34.26","925,424.00","31,705,026.24","-","Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.24","76.18","663,580.00","50,551,524.40","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.72","11.23","2,610,841.00","29,319,744.43","-","Financial Services","BHZL9B0","US0605051046","SIX Swiss Exchange"
"WMT","WALMART STORES INC","Equity","0.71","70.78","409,537.00","28,987,028.86","-","Consumer Discretionary","2961280","US9311421039","Bolsa De Valores De Lima"
"CMCSA","COMCAST A CORP","Equity","0.63","39.79","649,518.00","25,844,321.22","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"JPM","JPMORGAN CHASE","Equity","1.11","48.92","921,856.00","45,097,195.52","-","Financial Services","0190031","US46625H1005","London Stock Exchange"
"DIS","WALT DISNEY","Equity","0.58","54.59","432,751.00","23,623,877.09","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.58","95.90","245,867.00","23,578,645.30","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"VISA","VISA INC","Equity","0.49","158.64","126,522.00","20,071,450.08","-","Financial Services","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.49","90.55","220,630.00","19,978,046.50","-","Producer Durables","2915500","US9130171096","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.89","38.72","940,708.00","36,424,213.76","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.44","149.76","119,123.00","17,839,860.48","-","Financial Services","2407966","US38141G1040","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.79","46.53","688,328.00","32,027,901.84","-","Utilities","2090571","US92343V1044","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.44","57.95","306,149.00","17,741,334.55","-","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"MMM","3M","Equity","0.43","104.00","168,047.00","17,476,888.00","-","Producer Durables","2595708","US88579Y1010","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.77","42.73","736,743.00","31,481,028.39","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.42","91.41","188,348.00","17,216,890.68","-","Health Care","2023607","US0311621009","NASDAQ"
"C","CITIGROUP INC","Equity","0.73","41.97","710,399.00","29,815,446.03","-","Financial Services","2297907","US1729674242","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.40","82.33","196,406.00","16,170,105.98","-","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.39","137.11","115,324.00","15,812,073.64","-","Producer Durables","2914734","US9078181081","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.38","42.71","366,994.00","15,674,313.74","-","Health Care","2369174","US3755581036","NASDAQ"
"PEP","PEPSICO INC","Equity","0.70","75.77","379,021.00","28,718,421.17","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.38","33.98","458,837.00","15,591,281.26","-","Financial Services","2736035","US9029733048","New York Stock Exchange Inc."
"QCI","QUALCOMM INC","Equity","0.67","65.63","415,527.00","27,271,037.01","-","Technology","5382468","US7475251036","Deutsche Boerse Xetra"
"EBAY","EBAY INC","Equity","0.38","54.68","280,532.00","15,339,489.76","-","Consumer Discretionary","2293819","US2786421030","NASDAQ"
"CSCO","CISCO SYSTEMS INC","Equity","0.66","20.85","1,298,322.00","27,070,013.70","-","Technology","2198163","US17275R1023","NASDAQ"
"AEC1","AMERICAN EXPRESS","Equity","0.37","62.15","242,600.00","15,077,590.00","-","Financial Services","4028440","US0258161092","Boerse Berlin"
"NCRA","NEWS CORP. CL A","Equity","0.36","28.80","507,496.00","14,615,884.80","-","Consumer Discretionary","B03DQ41","US65248E1047","NASDAQ"
"INCO","INTEL CORPORATION CORP","Equity","0.62","20.85","1,216,792.00","25,370,113.20","-","Technology","5923652","US4581401001","Euronext Amsterdam"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.36","82.65","175,500.00","14,505,075.00","-","Producer Durables","2517382","US9113121068","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.62","68.50","370,250.00","25,362,125.00","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.34","76.90","181,511.00","13,958,195.90","-","Producer Durables","2108601","US0970231058","New York Stock Exchange Inc."
"SLBA","SCHLUMBERGER LTD.","Equity","0.62","77.85","322,617.00","25,115,733.45","-","Energy","4779232","AN8068571086","Euronext Amsterdam"
"MA","MASTERCARD INC CLASS A","Equity","0.33","517.82","26,280.00","13,608,309.60","-","Financial Services","B121557","US57636Q1040","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.33","54.66","248,332.00","13,573,827.12","-","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.33","53.45","251,393.00","13,436,955.85","-","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.57","264.27","87,513.00","23,127,060.51","-","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"ABT","ABBOTT LABORATORIES","Equity","0.32","33.79","380,547.00","12,858,683.13","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"TWX*","TIME WARNER INC","Equity","0.30","53.17","232,768.00","12,376,274.56","-","Consumer Discretionary","B3QHV68","US8873173038","Bolsa Mexicana De Valores"
"KTF","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.29","27.65","429,819.00","11,884,495.35","-","Consumer Staples","B8FQR30","US6092071058","Boerse Stuttgart"
"DUK","DUKE ENERGY CORP","Equity","0.29","69.25","170,656.00","11,817,928.00","-","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.29","158.86","73,147.00","11,620,132.42","-","Financial Services","2812452","US8288061091","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC CLASS A","Equity","0.28","74.36","156,138.00","11,610,421.68","-","Producer Durables","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"F","F MOTOR","Equity","0.28","12.61","909,254.00","11,465,692.94","-","Consumer Discretionary","4232490","US3453708600","SIX Swiss Exchange"
"MO","ALTRIA GROUP INC","Equity","0.41","33.55","492,746.00","16,531,628.30","-","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.28","44.96","251,450.00","11,305,192.00","-","Health Care","2575465","US5850551061","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.25","56.70","177,981.00","10,091,522.70","-","Producer Durables","2313405","US2910111044","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.39","51.12","310,381.00","15,866,676.72","-","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"HPQ","HEWLETT PACKARD","Equity","0.24","20.14","479,914.00","9,665,467.96","-","Technology","2424006","US4282361033","New York Stock Exchange Inc."
"PSX","PHILLIPS","Equity","0.23","62.96","150,797.00","9,494,179.12","-","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","0.23","45.01","210,838.00","9,489,818.38","-","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC.","Equity","0.22","67.60","132,804.00","8,977,550.40","-","Health Care","4514626","US0718131099","SIX Swiss Exchange"
"KMB","KIMBERLY CLARK CORP","Equity","0.22","94.28","94,583.00","8,917,285.24","-","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
