iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Oct 31, 2017"
Total Net Assets,"8,114,631,194.68"
Shares Outstanding,"53,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.31","169.04","1,589,947.00","268,764,640.88","268,764,640.88","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","2.34","83.18","2,285,563.00","190,113,130.34","190,113,130.34","Information Technology","2588173","US5949181045","NASDAQ"
"AMZN","AMAZON COM INC","Equity","1.65","1,105.28","121,074.00","133,820,670.72","133,820,670.72","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.58","180.06","711,214.00","128,061,192.84","128,061,192.84","Information Technology","B7TL820","US30303M1027","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.41","139.41","821,777.00","114,563,931.57","114,563,931.57","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.35","186.94","586,212.00","109,586,471.28","109,586,471.28","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.34","100.61","1,077,665.00","108,423,875.65","108,423,875.65","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.33","83.35","1,291,981.00","107,686,616.35","107,686,616.35","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"GOOGL","ALPHABET INC CLASS A","Equity","1.15","1,033.04","90,697.00","93,693,628.88","93,693,628.88","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"GOOG","ALPHABET INC CLASS C","Equity","1.15","1,016.64","92,136.00","93,669,143.04","93,669,143.04","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","1.01","27.39","3,003,905.00","82,276,957.95","82,276,957.95","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.95","56.14","1,368,714.00","76,839,603.96","76,839,603.96","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.83","86.34","780,185.00","67,361,172.90","67,361,172.90","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.82","115.89","575,984.00","66,750,785.76","66,750,785.76","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.81","45.49","1,436,358.00","65,339,925.42","65,339,925.42","Information Technology","2463247","US4581401001","NASDAQ"
"PFE","PFIZER INC","Equity","0.78","35.06","1,802,508.00","63,195,930.48","63,195,930.48","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.78","33.65","1,874,717.00","63,084,227.05","63,084,227.05","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.76","109.98","563,003.00","61,919,069.94","61,919,069.94","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.76","210.22","292,120.00","61,409,466.40","61,409,466.40","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.75","73.50","830,669.00","61,054,171.50","61,054,171.50","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.75","165.78","366,150.00","60,700,347.00","60,700,347.00","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.73","47.87","1,244,494.00","59,573,927.78","59,573,927.78","Telecommunications","2090571","US92343V1044","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.66","45.98","1,170,802.00","53,833,475.96","53,833,475.96","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","0.66","20.16","2,648,683.00","53,397,449.28","53,397,449.28","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.64","34.15","1,527,376.00","52,159,890.40","52,159,890.40","Information Technology","2198163","US17275R1023","NASDAQ"
"CMCSA","COMCAST A CORP","Equity","0.64","36.03","1,435,129.00","51,707,697.87","51,707,697.87","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"DWDP","DOWDUPONT INC","Equity","0.63","72.31","710,984.00","51,411,253.04","51,411,253.04","Materials","BYP66M4","US26078J1007","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.61","104.64","472,894.00","49,483,628.16","49,483,628.16","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.59","110.23","435,272.00","47,980,032.56","47,980,032.56","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.57","97.81","476,921.00","46,647,643.01","46,647,643.01","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.57","55.09","834,287.00","45,960,870.83","45,960,870.83","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.55","50.90","876,067.00","44,591,810.30","44,591,810.30","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.54","90.25","485,275.00","43,796,068.75","43,796,068.75","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.54","257.98","169,670.00","43,771,466.60","43,771,466.60","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.53","148.77","286,995.00","42,696,246.15","42,696,246.15","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.51","166.91","248,647.00","41,501,670.77","41,501,670.77","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"MMM","3M","Equity","0.50","230.19","176,701.00","40,674,803.19","40,674,803.19","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.50","154.06","261,805.00","40,333,678.30","40,333,678.30","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.48","175.22","224,124.00","39,271,007.28","39,271,007.28","Health Care","2023607","US0311621009","NASDAQ"
"WMT","WALMART STORES INC","Equity","0.48","87.31","444,044.00","38,769,481.64","38,769,481.64","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.47","64.22","588,879.00","37,817,809.38","37,817,809.38","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"NVDA","NVIDIA CORP","Equity","0.44","206.81","173,267.00","35,833,348.27","35,833,348.27","Information Technology","2379504","US67066G1040","NASDAQ"
