iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Dec 31, 2009"
Total Net Assets,"2,925,623,400.34"
Shares Outstanding,"44,800,000.00"
Stock,"99.80"
Bond,"0.00"
Cash,"0.08"
Other,"0.12"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"XOM","EXXON MOBIL CORP","Equity","2.77","68.19","1,189,238.00","81,094,139.22","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.96","30.49","1,878,364.00","57,271,318.36","-","Technology","2588173","US5949181045","NASDAQ"
"AAPL*","APPLE INC","Equity","1.57","210.86","217,423.00","45,845,813.78","-","Technology","B011001","US0378331005","Bolsa Mexicana De Valores"
"JNJ","JOHNSON & JOHNSON","Equity","1.48","64.41","671,590.00","43,257,111.90","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","1.47","60.63","710,364.00","43,069,369.35","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.44","130.90","322,054.00","42,156,868.60","-","Technology","2005973","US4592001014","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.38","28.03","1,437,948.00","40,305,682.44","-","Utilities","2831811","US00206R1023","New York Stock Exchange Inc."
"GEC","GENERAL ELECTRIC","Equity","1.33","15.13","2,580,906.00","39,049,107.77","-","Producer Durables","5254471","US3696041033","Deutsche Boerse Xetra"
"JPM","JPMORGAN CHASE","Equity","1.30","41.67","916,201.00","38,178,095.68","-","Financial Services","0190031","US46625H1005","London Stock Exchange"
"CVX","CHEVRON CORP","Equity","1.29","76.99","488,581.00","37,615,851.19","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","1.24","619.98","58,376.00","36,191,952.48","-","Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"PFE","PFIZER INC","Equity","1.22","18.19","1,964,789.00","35,739,511.90","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","1.15","23.94","1,405,767.00","33,654,061.98","-","Technology","2198163","US17275R1023","NASDAQ"
"KO","COCA-COLA","Equity","1.10","57.00","564,220.00","32,160,540.00","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","1.09","15.06","2,108,571.00","31,755,079.25","-","Financial Services","BHZL9B0","US0605051046","SIX Swiss Exchange"
"WFC*","WELLS FARGO CO","Equity","1.07","26.99","1,159,178.00","31,286,214.15","-","Financial Services","B045BZ2","US9497461015","Bolsa Mexicana De Valores"
"HPQ","HEWLETT PACKARD","Equity","1.03","51.51","582,850.00","30,022,603.50","-","Technology","2424006","US4282361033","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","0.98","53.45","538,832.00","28,800,570.40","-","Consumer Discretionary","2961280","US9311421039","Bolsa De Valores De Lima"
"INCO","INTEL CORPORATION CORP","Equity","0.95","20.40","1,361,221.00","27,768,908.40","-","Technology","5923652","US4581401001","Euronext Amsterdam"
"MRK","MERCK & CO INC","Equity","0.93","36.54","743,263.00","27,158,829.97","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.79","60.80","379,433.00","23,069,526.40","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.79","48.19","478,107.00","23,039,976.33","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.78","33.13","692,336.00","22,937,091.68","-","Utilities","2090571","US92343V1044","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.78","24.54","931,617.00","22,861,881.18","-","Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"GS","GOLDMAN SACHS GROUP INC","Equity","0.71","168.84","122,696.00","20,715,992.64","-","Financial Services","2407966","US38141G1040","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.70","53.99","376,676.00","20,336,737.24","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"SLBA","SCHLUMBERGER LTD.","Equity","0.65","65.09","291,614.00","18,981,155.26","-","Energy","4779232","AN8068571086","Euronext Amsterdam"
"QCI","QUALCOMM INC","Equity","0.64","46.26","403,407.00","18,661,607.82","-","Technology","5382468","US7475251036","Deutsche Boerse Xetra"
"COP","CONOCOPHILLIPS","Equity","0.63","51.07","361,117.00","18,442,245.19","-","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.57","62.44","268,902.00","16,790,240.88","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.55","81.35","197,570.00","16,072,319.50","-","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.50","32.25","452,597.00","14,596,253.25","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.48","69.41","203,901.00","14,152,768.41","-","Producer Durables","2915500","US9130171096","New York Stock Exchange Inc."
