iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Sep 28, 2007"
Total Net Assets,"2,990,987,494.67"
Shares Outstanding,"34,000,000.00"
Stock,"99.84"
Bond,"0.00"
Cash,"0.62"
Other,"-0.46"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"P5N994","Petrocorp Inc Escrow","Equity","0.00","0.00","1,248.00","0.12","0.00","Other Energy","-","US71645N9947","Non-Nms Quotation Service (Nnqs)"
"TLCP","TELECORP PCS INC - ESCROW","Equity","0.00","0.00","6,715.00","0.67","1.00","Utilities","9926776","-","NASDAQ"
"TBV","TIENS BIOTECH GROUP (USA) INC.","Equity","0.00","3.35","610.00","2,043.50","2,044.00","Consumer Staples","2975968","US88650T1043","Nyse Mkt Llc"
"GMTA","GANDER MOUNTAIN CO","Equity","0.00","5.41","914.00","4,944.74","4,945.00","Consumer Discretionary","2373216","US36471P2074","Non-Nms Quotation Service (Nnqs)"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","19.58","283.00","5,541.14","5,541.00","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"SNTA","SYNTA PHARMACEUTICALS INC","Equity","0.00","6.60","895.00","5,907.00","5,907.00","Health Care","B08FJW1","US87162T2069","NASDAQ"
"MIPIQ","MOLECULAR INSIGHT PHARM INC COM","Equity","0.00","6.79","900.00","6,111.00","6,111.00","Health Care","B1QGRL8","US60852M1045","Non-Nms Quotation Service (Nnqs)"
"TARRQ","TARRAGON","Equity","0.00","2.62","2,420.00","6,340.40","6,340.00","Financial Services","2216797","US8762871031","Non-Nms Quotation Service (Nnqs)"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","12.67","570.00","7,221.90","7,222.00","Technology","B1L6HX5","US4016921086","NASDAQ"
"KRO","KRONOS WORLDWIDE INC","Equity","0.00","18.88","402.00","7,589.76","7,590.00","Materials & Processing","2166397","US50105F1057","New York Stock Exchange Inc."
"MANF","MANIFOLD CAPITAL CORP","Equity","0.00","6.09","1,447.00","8,812.23","8,812.00","Financial Services","B1GVHT1","US56324R1014","Non-Nms Quotation Service (Nnqs)"
"HLYS","HEELYS INC","Equity","0.00","7.97","1,115.00","8,886.55","8,887.00","Consumer Discretionary","B1L3KV5","US42279M1071","NASDAQ"
"TSPT","TRANSCEPT PHARMACEUTICALS INC.","Equity","0.00","8.01","1,147.00","9,187.47","9,187.00","Health Care","B13JP05","US89354M1062","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.00","8.88","1,042.00","9,252.96","9,253.00","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"AXR","AMREP CORP","Equity","0.00","26.80","355.00","9,514.00","9,514.00","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"SBP","SANTANDER BANCORP","Equity","0.00","12.84","778.00","9,989.53","9,990.00","Financial Services","2312747","PR8028091034","New York Stock Exchange Inc."
"FIRE","SOURCEFIRE","Equity","0.00","9.08","1,150.00","10,442.00","10,442.00","Technology","B1TX675","US83616T1088","NASDAQ"
"LINC","LINCOLN EDUCATIONAL SERVICES CORP","Equity","0.00","13.04","835.00","10,888.40","10,888.00","Consumer Discretionary","B0BV2Y9","US5335351004","NASDAQ"
"VRAZ","VERAZ NETWORKS INC.","Equity","0.00","7.02","1,610.00","11,302.20","11,302.00","Technology","B1VYNQ4","-","NASDAQ"
"HALL","HALLMARK FINANCIAL SERVICES INC","Equity","0.00","14.05","816.00","11,464.80","11,465.00","Financial Services","B19HTB2","US40624Q2030","NASDAQ"
"KFED","K FED BANCORP COM","Equity","0.00","13.17","876.00","11,536.92","11,537.00","Financial Services","B00H0M2","US48546S1015","NASDAQ"
"ISLN","ISILON SYSTEMS","Equity","0.00","7.70","1,507.00","11,603.90","11,604.00","Technology","B1L7CN3","US46432L1044","NASDAQ"
"GLUU","GLU MOBILE INC","Equity","0.00","9.07","1,298.00","11,772.86","11,773.00","Consumer Discretionary","B1VP204","US3798901068","NASDAQ"
"VG","VONAGE HOLDINGS CORP","Equity","0.00","1.04","11,355.00","11,809.20","11,809.00","Technology","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"INPC","INPHONIC","Equity","0.00","2.75","4,369.00","12,014.75","12,015.00","Technology","2064929","US45772G1058","Non-Nms Quotation Service (Nnqs)"
"HTC","HUNGARIAN TEL & CABLE CORP COM","Equity","0.00","19.66","629.00","12,366.14","12,366.00","Utilities","2449021","US4455421036","Nyse Mkt Llc"
"VALU","VALUE LINE INC","Equity","0.00","49.27","255.00","12,563.85","12,564.00","Financial Services","2926751","US9204371002","NASDAQ"
"IDIX","IDENIX PHARMACEUTICALS INC","Equity","0.00","2.89","4,397.00","12,707.33","12,707.00","Health Care","2877536","US45166R2040","NASDAQ"
"SALM","SALEM MEDIA GROUP INC CLASS A","Equity","0.00","8.00","1,634.00","13,072.00","13,072.00","Consumer Discretionary","2433682","US7940931048","NASDAQ"
"LUMCQ","LUMINENT MORTGAGE CAPITAL","Equity","0.00","1.67","8,238.00","13,757.46","13,757.00","Financial Services","2117685","US5502783039","Non-Nms Quotation Service (Nnqs)"
"BBND","BIGBAND NETWORKS","Equity","0.00","6.40","2,178.00","13,939.20","13,939.00","Technology","B1Q77V1","US0897505097","NASDAQ"
"NL","NL INDUSTRIES INC","Equity","0.00","11.33","1,248.00","14,139.84","14,140.00","Materials & Processing","2618069","US6291564077","New York Stock Exchange Inc."
