iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Nov 30, 2018"
Total Net Assets,"8,603,357,365.84"
Shares Outstanding,"52,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.08","178.58","1,484,155.00","265,040,399.90","265,040,399.90","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","3.00","110.89","2,327,026.00","258,043,913.14","258,043,913.14","Information Technology","2588173","US5949181045","NASDAQ"
"AMZN","AMAZON COM INC","Equity","2.45","1,690.17","124,821.00","210,968,709.57","210,968,709.57","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.51","218.24","594,779.00","129,804,568.96","129,804,568.96","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.41","146.90","824,303.00","121,090,110.70","121,090,110.70","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.33","111.19","1,026,842.00","114,174,561.98","114,174,561.98","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"XOM","EXXON MOBIL CORP","Equity","1.20","79.50","1,300,760.00","103,410,420.00","103,410,420.00","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","1.19","140.61","730,104.00","102,659,923.44","102,659,923.44","Communication","B7TL820","US30303M1027","NASDAQ"
"GOOG","ALPHABET INC CLASS C","Equity","1.19","1,094.43","93,486.00","102,313,882.98","102,313,882.98","Communication","BYY88Y7","US02079K1079","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","1.18","1,109.65","91,722.00","101,779,317.30","101,779,317.30","Communication","BYVY8G0","US02079K3059","NASDAQ"
"UNH","UNITEDHEALTH GROUP INC","Equity","0.96","281.36","293,473.00","82,571,563.28","82,571,563.28","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.96","46.23","1,781,366.00","82,352,550.18","82,352,550.18","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.94","28.40","2,858,458.00","81,180,207.20","81,180,207.20","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.90","141.71","548,891.00","77,783,343.61","77,783,343.61","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.89","60.30","1,270,083.00","76,586,004.90","76,586,004.90","Communication","2090571","US92343V1044","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.84","54.28","1,332,810.00","72,344,926.80","72,344,926.80","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.84","94.51","764,760.00","72,277,467.60","72,277,467.60","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION CORP","Equity","0.81","49.31","1,417,289.00","69,886,520.59","69,886,520.59","Information Technology","2463247","US4581401001","NASDAQ"
"T","AT&T INC","Equity","0.81","31.24","2,231,773.00","69,720,588.52","69,720,588.52","Communication","2831811","US00206R1023","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.81","118.94","584,830.00","69,559,680.20","69,559,680.20","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.80","47.87","1,445,409.00","69,191,728.83","69,191,728.83","Information Technology","2198163","US17275R1023","NASDAQ"
"MRK","MERCK & CO INC","Equity","0.75","79.34","817,266.00","64,841,884.44","64,841,884.44","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.74","180.32","353,871.00","63,810,018.72","63,810,018.72","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.69","50.40","1,174,425.00","59,191,020.00","59,191,020.00","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.67","346.76","166,315.00","57,671,389.40","57,671,389.40","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.66","201.07","282,060.00","56,713,804.20","56,713,804.20","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"CMCSA","COMCAST CORP CLASS A","Equity","0.64","39.01","1,402,688.00","54,718,858.88","54,718,858.88","Communication","2044545","US20030N1019","NASDAQ"
"PEP","PEPSICO INC","Equity","0.62","121.94","434,934.00","53,035,851.96","53,035,851.96","Consumer Staples","2681511","US7134481081","NASDAQ"
"DIS","WALT DISNEY","Equity","0.61","115.49","457,735.00","52,863,815.15","52,863,815.15","Communication","2270726","US2546871060","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.58","64.79","772,938.00","50,078,653.02","50,078,653.02","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.52","188.51","238,432.00","44,946,816.32","44,946,816.32","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.51","94.27","465,240.00","43,858,174.80","43,858,174.80","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"WMT","WALMART INC","Equity","0.50","97.65","438,026.00","42,773,238.90","42,773,238.90","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.49","48.76","860,250.00","41,945,790.00","41,945,790.00","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.48","208.25","198,794.00","41,398,850.50","41,398,850.50","Health Care","2023607","US0311621009","NASDAQ"
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.48","86.53","476,909.00","41,266,935.77","41,266,935.77","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"DWDP","DOWDUPONT INC","Equity","0.48","57.85","712,832.00","41,237,331.20","41,237,331.20","Materials","BYP66M4","US26078J1007","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.47","97.53","415,422.00","40,516,107.66","40,516,107.66","Health Care","BTN1Y11","IE00BTN1Y115","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.45","74.05","525,314.00","38,899,501.70","38,899,501.70","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"ADBE","ADOBE INC","Equity","0.44","250.89","150,956.00","37,873,350.84","37,873,350.84","Information Technology","2008154","US00724F1012","NASDAQ"
"NFLX","NETFLIX INC","Equity","0.43","286.13","127,968.00","36,615,483.84","36,615,483.84","Communication","2857817","US64110L1061","NASDAQ"
"MMM","3M","Equity","0.42","207.92","175,029.00","36,392,029.68","36,392,029.68","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.41","124.27","282,198.00","35,068,745.46","35,068,745.46","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.41","153.78","227,250.00","34,946,505.00","34,946,505.00","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.40","118.64","292,827.00","34,740,995.28","34,740,995.28","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.39","146.75","228,818.00","33,579,041.50","33,579,041.50","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
