iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jan 29, 2010"
Total Net Assets,"2,823,074,362.65"
Shares Outstanding,"44,850,000.00"
Stock,"99.88"
Bond,"0.00"
Cash,"0.20"
Other,"-0.08"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"XOM","EXXON MOBIL CORP","Equity","2.72","64.43","1,193,667.00","76,907,964.81","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"MSFT","MICROSOFT CORP","Equity","1.88","28.18","1,885,306.00","53,127,923.08","-","Technology","2588173","US5949181045","NASDAQ"
"PG","PROCTER & GAMBLE","Equity","1.55","61.55","712,986.00","43,884,288.35","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.50","62.86","674,058.00","42,371,285.88","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"AAPL*","APPLE INC","Equity","1.49","192.12","218,226.00","41,925,579.12","-","Technology","B011001","US0378331005","Bolsa Mexicana De Valores"
"GEC","GENERAL ELECTRIC","Equity","1.48","16.08","2,590,388.00","41,653,439.04","-","Producer Durables","5254471","US3696041033","Deutsche Boerse Xetra"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.40","122.39","323,236.00","39,560,854.04","-","Technology","2005973","US4592001014","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.30","18.66","1,971,983.00","36,797,202.79","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.30","25.36","1,443,236.00","36,600,464.98","-","Utilities","2831811","US00206R1023","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE","Equity","1.27","38.94","919,551.00","35,807,315.94","-","Financial Services","0190031","US46625H1005","London Stock Exchange"
"CVX","CHEVRON CORP","Equity","1.25","72.12","490,376.00","35,365,917.12","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"WFC*","WELLS FARGO CO","Equity","1.17","28.43","1,163,409.00","33,075,717.85","-","Financial Services","B045BZ2","US9497461015","Bolsa Mexicana De Valores"
"BAC","BANK OF AMERICA CORP","Equity","1.14","15.18","2,116,282.00","32,125,160.78","-","Financial Services","BHZL9B0","US0605051046","SIX Swiss Exchange"
"CSCO","CISCO SYSTEMS INC","Equity","1.12","22.47","1,410,915.00","31,703,260.05","-","Technology","2198163","US17275R1023","NASDAQ"
"GOOGL","GOOGLE INC CLASS A","Equity","1.10","529.42","58,581.00","31,013,953.02","-","Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"KO","COCA-COLA","Equity","1.09","54.25","566,285.00","30,720,961.25","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"WMT","WALMART STORES INC","Equity","1.02","53.43","540,789.00","28,894,356.27","-","Consumer Discretionary","2961280","US9311421039","Bolsa De Valores De Lima"
"MRK","MERCK & CO INC","Equity","1.01","38.18","745,974.00","28,481,287.35","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"HPQ","HEWLETT PACKARD","Equity","0.98","47.07","584,980.00","27,535,008.60","-","Technology","2424006","US4282361033","New York Stock Exchange Inc."
"INCO","INTEL CORPORATION CORP","Equity","0.94","19.40","1,366,174.00","26,503,775.60","-","Technology","5923652","US4581401001","Euronext Amsterdam"
"PEP","PEPSICO INC","Equity","0.80","59.62","380,813.00","22,704,071.06","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.77","45.51","479,829.00","21,837,017.79","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.76","23.06","934,982.00","21,560,684.92","-","Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.72","29.42","694,843.00","20,442,281.06","-","Utilities","2090571","US92343V1044","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.71","52.94","378,040.00","20,013,437.60","-","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"SLBA","SCHLUMBERGER LTD.","Equity","0.66","63.46","292,657.00","18,572,013.22","-","Energy","4779232","AN8068571086","Euronext Amsterdam"
"GS","GOLDMAN SACHS GROUP INC","Equity","0.65","148.72","123,143.00","18,313,826.96","-","Financial Services","2407966","US38141G1040","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.62","48.00","362,407.00","17,395,536.00","-","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.60","62.43","269,867.00","16,847,796.81","-","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"QCI","QUALCOMM INC","Equity","0.56","39.19","404,840.00","15,865,679.60","-","Technology","5382468","US7475251036","Deutsche Boerse Xetra"
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.55","78.34","198,276.00","15,532,941.84","-","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.51","58.48","247,637.00","14,481,811.76","-","Health Care","2023607","US0311621009","NASDAQ"
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.49","67.48","204,623.00","13,807,960.04","-","Producer Durables","2915500","US9130171096","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.48","29.55","463,075.00","13,683,866.31","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"MMM","3M","Equity","0.48","80.49","169,854.00","13,671,548.46","-","Producer Durables","2595708","US88579Y1010","New York Stock Exchange Inc."
"0R01","CITIGROUP INC","Equity","0.44","3.32","3,715,102.00","12,334,138.64","-","Financial Services","B0ZC1L8","US1729671016","London Stock Exchange"
"MDT","MEDTRONIC PLC","Equity","0.42","42.89","273,786.00","11,742,681.54","-","Health Care","2575465","US5850551061","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.41","25.08","464,164.00","11,641,233.12","-","Financial Services","2736035","US9029733048","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.41","28.01","414,909.00","11,621,601.09","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.41","32.37","356,120.00","11,527,604.40","-","Consumer Staples","2577609","US1266501006","New York Stock Exchange Inc."
"CMCSA","COMCAST A CORP","Equity","0.39","15.83","703,178.00","11,131,307.83","-","Consumer Discretionary","2044545","US20030N1019","NASDAQ"
"BA","BOEING","Equity","0.38","60.60","177,674.00","10,767,044.40","-","Producer Durables","2108601","US0970231058","New York Stock Exchange Inc."
"GILD","GILEAD SCIENCES INC","Equity","0.38","48.27","221,761.00","10,704,403.47","-","Health Care","2369174","US3755581036","NASDAQ"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.36","24.36","418,667.00","10,198,728.12","-","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.36","75.88","133,509.00","10,130,662.92","-","Materials & Processing","2654320","US61166W1018","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","0.36","125.41","80,418.00","10,085,221.38","-","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"MO","ALTRIA GROUP INC","Equity","0.36","19.86","505,861.00","10,046,399.46","-","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"KFT","KRAFT FOODS INC A","Equity","0.35","27.66","360,334.00","9,966,838.41","-","Consumer Staples","2764296","US50075N1046","NASDAQ"
"CL","COLGATE-PALMOLIVE","Equity","0.35","80.03","122,221.00","9,781,346.63","-","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.35","57.77","169,199.00","9,774,626.23","-","Producer Durables","2517382","US9113121068","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.34","33.00","291,079.00","9,605,607.00","-","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.33","51.27","184,023.00","9,434,859.21","-","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"AEC1","AMERICAN EXPRESS","Equity","0.33","37.66","248,289.00","9,350,563.74","-","Financial Services","4028440","US0258161092","Boerse Berlin"
"VISA","VISA INC","Equity","0.32","82.03","109,963.00","9,020,264.89","-","Financial Services","B73HHS3","US92826C8394","Spot Regulated Market - Bvb"
"MS","MORGAN STANLEY","Equity","0.32","26.78","332,636.00","8,907,992.08","-","Financial Services","2262314","US6174464486","New York Stock Exchange Inc."
"WAG","WALGREEN","Equity","0.31","36.05","242,726.00","8,750,272.30","-","Consumer Staples","2934839","US9314221097","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.31","35.20","248,027.00","8,730,550.40","-","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC.","Equity","0.30","57.59","148,094.00","8,528,733.46","-","Health Care","4514626","US0718131099","SIX Swiss Exchange"
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.30","29.09","292,619.00","8,512,286.74","-","Financial Services","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"F","F MOTOR","Equity","0.29","10.84","764,903.00","8,291,548.52","-","Consumer Discretionary","4232490","US3453708600","SIX Swiss Exchange"
"EMC","EMC CORP","Equity","0.29","16.67","492,716.00","8,213,575.71","-","Technology","2295172","US2686481027","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.29","98.77","82,044.00","8,103,485.88","-","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"TWX*","TIME WARNER INC","Equity","0.28","27.45","292,927.00","8,040,846.14","-","Consumer Discretionary","B3QHV68","US8873173038","Bolsa Mexicana De Valores"
"LOW","LOWES COMPANIES INC","Equity","0.28","21.65","360,879.00","7,813,030.35","-","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"AAZ","ANADARKO PETROLEUM CORP","Equity","0.28","63.78","122,221.00","7,795,255.38","-","Energy","5864676","US0325111070","Boerse Berlin"
"CAT","CATERPILLAR INC.","Equity","0.27","52.24","147,303.00","7,695,108.72","-","Producer Durables","4516310","US1491231015","SIX Swiss Exchange"
"EMR","EMERSON ELECTRIC","Equity","0.27","41.54","184,002.00","7,643,443.08","-","Producer Durables","2313405","US2910111044","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.26","60.50","123,420.00","7,466,910.00","-","Producer Durables","2914734","US9078181081","New York Stock Exchange Inc."
"DOW","DOW CHEMICAL","Equity","0.26","27.09","272,455.00","7,380,805.95","-","Materials & Processing","2278719","US2605431038","New York Stock Exchange Inc."
"EXC","EXELON CORP","Equity","0.26","45.62","161,316.00","7,359,235.92","-","Utilities","2670519","US30161N1019","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.26","66.91","108,708.00","7,273,652.28","-","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"DTV","DIRECTV","Equity","0.26","30.35","239,505.00","7,268,976.83","-","Consumer Discretionary","B42SH20","US25490A1016","NASDAQ"
"MHS","MEDCO HEALTH SOLUTIONS INC","Equity","0.26","61.48","118,133.00","7,262,816.84","-","Health Care","2954019","US58405U1025","New York Stock Exchange Inc."
"DD","E I DU PONT DE NEMOURS","Equity","0.26","32.61","221,306.00","7,216,788.66","-","Materials & Processing","2018175","US2635341090","New York Stock Exchange Inc."
"ANTM","WELLPOINT INC","Equity","0.25","63.72","112,274.00","7,154,099.28","-","Health Care","2794743","US94973V1070","New York Stock Exchange Inc."
"ALD","HONEYWELL INTERNATIONAL INC","Equity","0.25","38.64","182,167.00","7,038,932.88","-","Producer Durables","4020822","US4385161066","Boerse Berlin"
"NCRA","NEWS CORP. CL A","Equity","0.25","12.61","557,634.00","7,031,764.74","-","Consumer Discretionary","B03DQ41","US65248E1047","NASDAQ"
"TXN","TEXAS INSTRUMENT INC","Equity","0.25","22.50","311,876.00","7,017,210.00","-","Technology","2885409","US8825081040","NASDAQ"
"GLW","CORNING INC","Equity","0.24","18.08","380,582.00","6,880,922.56","-","Technology","2224701","US2193501051","New York Stock Exchange Inc."
"PA9","TRAVELERS COMPANIES INC","Equity","0.24","50.67","133,849.00","6,782,128.83","-","Financial Services","5828263","US89417E1091","Boerse Muenchen"
"FCX*","FREEPORT MCMORAN INC","Equity","0.24","66.69","100,836.00","6,724,752.84","-","Materials & Processing","B1LJSV9","US35671D8570","Bolsa Mexicana De Valores"
"BNI","BURLINGTON NORTHERN","Equity","0.23","99.73","64,402.00","6,422,811.46","-","Producer Durables","2154927","US12189T1043","New York Stock Exchange Inc."
"HAL","HALLIBURTON","Equity","0.23","29.21","219,765.00","6,419,335.62","-","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"CELG","CELGENE CORP","Equity","0.23","56.78","112,780.00","6,403,648.37","-","Health Care","2182348","US1510201049","NASDAQ"
"XTO","XTO ENERGY INC","Equity","0.22","44.57","142,033.00","6,330,410.86","-","Energy","2236911","US98385X1063","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.22","23.02","273,935.00","6,305,983.70","-","Consumer Discretionary","2293819","US2786421030","NASDAQ"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","0.22","55.43","112,782.00","6,251,506.24","-","Financial Services","2692665","US6934751057","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","0.22","32.00","191,738.00","6,135,616.00","-","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"COST","COSTCO WHOLESALE CORP","Equity","0.22","57.43","106,367.00","6,108,656.81","-","Consumer Discretionary","2701271","US22160K1051","NASDAQ"
"KMB","KIMBERLY CLARK CORP","Equity","0.21","59.39","101,523.00","6,029,450.97","-","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"FDX","FEDEX CORP","Equity","0.21","78.35","76,311.00","5,978,966.85","-","Producer Durables","2142784","US31428X1063","New York Stock Exchange Inc."
"LOM","LOCKHEED MARTIN CORP","Equity","0.21","74.52","77,975.00","5,810,697.00","-","Producer Durables","5335161","US5398301094","Deutsche Boerse Xetra"
"GIS","GENERAL MILLS INC","Equity","0.20","71.31","80,306.00","5,726,620.86","-","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"GD","GENERAL DYNAMICS CORP","Equity","0.20","66.85","84,751.00","5,665,604.35","-","Producer Durables","2365161","US3695501086","New York Stock Exchange Inc."
