iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Nov 30, 2010"
Total Net Assets,"3,035,323,804.29"
Shares Outstanding,"43,050,000.00"
Stock,"99.68"
Bond,"0.00"
Cash,"0.12"
Other,"0.20"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TETAB","TETON ADVISORS INC CLASS B","Equity","0.00","6.35","32.00","203.20","-","Financial Services","B64SQL4","US88165Y1010","Non-Nms Quotation Service (Nnqs)"
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"-","GREENHUNTER ENERGY INC-WARRANT","Equity","0.00","0.00","36.00","0.00","-","Energy","99B2NB1","-","-"
"GRH","GREENHUNTER ENERGY INC WTS","Equity","0.00","0.00","51.00","0.01","-","Energy","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,862.00","72.00","134,064.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","81.00","214.00","17,334.00","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","14.40","255.00","3,672.00","-","Financial Services","2926751","US9204371002","NASDAQ"
"ISRL","ISRAMCO INC","Equity","0.00","57.32","260.00","14,903.20","-","Energy","2247571","US4651414066","NASDAQ"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","11.83","268.00","3,170.44","-","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"CTGO","CONTANGO ORE INC","Equity","0.00","0.00","292.00","0.03","-","Materials & Processing","B3ZY290","US21077F1003","Non-Nms Quotation Service (Nnqs)"
"GVFG","GEROVA FINANCIAL GROUP LTD","Equity","0.00","26.25","301.00","7,901.25","-","Financial Services","B3XMJ40","BMG384902000","Non-Nms Quotation Service (Nnqs)"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","74.42","305.00","22,698.10","-","Producer Durables","2343479","US70337B1026","NASDAQ"
"BH","BIGLARI HOLDINGS INC","Equity","0.00","388.30","325.00","126,197.50","-","Consumer Discretionary","2843430","US08986R1014","New York Stock Exchange Inc."
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","28.31","338.00","9,568.78","-","Health Care","2114073","US6373721033","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","362.25","340.00","123,165.00","-","Financial Services","2949101","US9508171066","Nyse Mkt Llc"
"HBOS","HERITAGE FINANCIAL GROUP INC","Equity","0.00","10.25","347.65","3,563.38","-","Financial Services","B40Z916","US42726X1028","NASDAQ"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","29.50","352.00","10,384.00","-","Financial Services","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","41.00","352.00","14,432.00","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","164.14","353.00","57,941.42","-","Health Care","2012735","US0499041053","NASDAQ"
"BRID","BRIDGFORD FOODS CORP","Equity","0.00","12.70","415.00","5,270.50","-","Consumer Staples","2123013","US1087631032","NASDAQ"
"CFNB","CALIFORNIA FIRST NATIONAL BANCORP","Equity","0.00","13.88","415.00","5,760.20","-","Financial Services","2031439","US1302221023","NASDAQ"
"ALX","ALEXANDERS REIT INC","Equity","0.01","385.48","481.00","185,415.88","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"DMRC","DIGIMARC CORP","Equity","0.00","28.10","501.00","14,078.10","-","Technology","B3F05P5","US25381B1017","NASDAQ"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","69.24","529.00","36,627.96","-","Financial Services","2801137","US25264R2076","NASDAQ"
"CLDT","CHATHAM LODGING TRUST REIT TRUST","Equity","0.00","16.43","534.00","8,773.62","-","Financial Services","B5LYMC1","US16208T1025","New York Stock Exchange Inc."
"WINA","WINMARK CORP","Equity","0.00","32.15","535.00","17,200.25","-","Consumer Discretionary","2391092","US9742501029","NASDAQ"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","166.73","550.00","91,701.50","-","Financial Services","2627764","US6385221022","NASDAQ"
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","46.50","598.00","27,807.00","-","Producer Durables","2798466","US7404441047","NASDAQ"
"OLP","ONE LIBERTY PROPERTIES REIT INC","Equity","0.00","15.31","612.00","9,369.72","-","Financial Services","2659615","US6824061039","New York Stock Exchange Inc."
"PBIB","PORTER BANCORP INC","Equity","0.00","10.70","618.00","6,612.60","-","Financial Services","B17V057","US7362331073","NASDAQ"
"LCUT","LIFETIME BRANDS INC","Equity","0.00","14.74","632.00","9,315.68","-","Consumer Discretionary","2515773","US53222Q1031","NASDAQ"
"AGM","FEDERAL AGRICULTURAL MORTGAGE CORP","Equity","0.00","13.96","650.00","9,074.00","-","Financial Services","2363381","US3131483063","New York Stock Exchange Inc."
"DVOXQ","DYNAVOX INC CLASS A","Equity","0.00","3.94","656.00","2,584.64","-","Technology","B5VHFH6","US26817F1049","Non-Nms Quotation Service (Nnqs)"
"TOBC","TOWER BANCORP","Equity","0.00","23.06","665.00","15,334.90","-","Financial Services","2385006","US8917091071","NASDAQ"
"RRTS","ROADRUNNER TRANSPORTATION SYSTEMS","Equity","0.00","12.68","681.00","8,635.08","-","Producer Durables","B3W9403","US76973Q1058","New York Stock Exchange Inc."
"KFFG","KAISER FEDERAL FINANCIAL GROUP","Equity","0.00","9.66","691.00","6,675.06","-","Financial Services","B3S19X1","US4830561076","NASDAQ"
"GRNB","GREEN BANKSHARES INC.","Equity","0.00","2.66","703.00","1,869.98","-","Financial Services","2964438","US3943612081","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","100.26","705.00","70,683.30","-","Financial Services","2174583","US1405011073","NASDAQ"
"TAYC","TAYLOR CAPITAL GROUP INC","Equity","0.00","12.43","706.00","8,775.58","-","Financial Services","2958561","US8768511060","NASDAQ"
"LMNR","LIMONEIRA","Equity","0.00","21.81","720.00","15,703.20","-","Consumer Staples","2101763","US5327461043","NASDAQ"
"ACHI","R1 RCM INC","Equity","0.00","13.69","728.00","9,966.32","-","Health Care","B3QVXD1","US00438V1035","Non-Nms Quotation Service (Nnqs)"
"OFLX","OMEGA FLEX INC","Equity","0.00","16.97","738.00","12,523.86","-","Materials & Processing","B0FPH75","US6820951043","NASDAQ"
"PWOD","PENNS WOODS BANCORP INC","Equity","0.00","37.29","763.00","28,452.27","-","Financial Services","2552866","US7084301032","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","29.14","782.00","22,787.48","-","Financial Services","2023931","US3982311009","NASDAQ"
"PLOW","DOUGLAS DYNAMICS INC","Equity","0.00","14.75","805.00","11,873.75","-","Producer Durables","B3N5WD9","US25960R1059","New York Stock Exchange Inc."
"ALCO","ALICO INC","Equity","0.00","23.15","811.00","18,774.65","-","Consumer Staples","2016425","US0162301040","NASDAQ"
"PATH","NUPATHE INC","Equity","0.00","5.97","812.00","4,847.64","-","Health Care","B4ZVDV7","US67059M1009","NASDAQ"
"ALNC","ALLIANCE FINANCIAL CORP.","Equity","0.00","29.53","822.00","24,273.66","-","Financial Services","2619578","US0192051037","NASDAQ"
"STNG","SCORPIO TANKERS INC","Equity","0.00","9.95","837.00","8,328.15","-","Producer Durables","B62ZTB8","MHY7542C1066","New York Stock Exchange Inc."
"NASB","NASB FINANCIAL INC","Equity","0.00","12.86","843.00","10,840.98","-","Financial Services","2634612","US6289681099","Non-Nms Quotation Service (Nnqs)"
"MUSA","METALS USA HOLDINGS CORP.","Equity","0.00","13.63","856.00","11,667.28","-","Materials & Processing","B5921X1","US59132A1043","New York Stock Exchange Inc."
"COKE","COCA COLA BOTTLING","Equity","0.00","58.50","858.00","50,193.00","-","Consumer Staples","2206721","US1910981026","NASDAQ"
"HNRG","HALLADOR ENERGY","Equity","0.00","11.50","863.00","9,924.50","-","Energy","2404978","US40609P1057","NASDAQ"
"PLUS","EPLUS","Equity","0.00","23.20","871.00","20,207.20","-","Technology","2597748","US2942681071","NASDAQ"
"OYOG","OYO GEOSPACE CORP.","Equity","0.00","75.86","881.00","66,832.66","-","Energy","2158457","US6710741025","NASDAQ"
"STU","STUDENT LOAN CORP","Equity","0.00","29.98","886.00","26,562.28","-","Financial Services","2855725","US8639021026","New York Stock Exchange Inc."
"VSEC","VSE CORP","Equity","0.00","30.37","914.00","27,758.18","-","Producer Durables","2926773","US9182841000","NASDAQ"
"LAWS","LAWSON PRODUCTS INC","Equity","0.00","20.11","921.00","18,521.31","-","Materials & Processing","2508126","US5207761058","NASDAQ"
"SCMP","SUCAMPO PHARMACEUTICALS INC CLASS","Equity","0.00","3.45","943.00","3,253.35","-","Health Care","B1CH102","US8649091068","NASDAQ"
"VIAS","VIASYSTEMS GROUP INC.","Equity","0.00","17.35","977.00","16,950.95","-","Technology","B62FJ41","US92553H8034","NASDAQ"
"BAGL","EINSTEIN NOAH RESTAURANT GROUP INC","Equity","0.00","12.78","991.00","12,664.98","-","Consumer Discretionary","2042486","US28257U1043","NASDAQ"
"JOUT","JOHNSON OUTDOORS INC CLASS A","Equity","0.00","12.95","992.00","12,846.40","-","Consumer Discretionary","2476847","US4791671088","NASDAQ"
"BBGI","BEASLEY BROADCAST GROUP INC CLASS","Equity","0.00","4.04","997.00","4,027.88","-","Consumer Discretionary","2544960","US0740141017","NASDAQ"
"KCLI","KANSAS CITY LIFE INSURANCE CO.","Equity","0.00","31.33","1,009.00","31,611.97","-","Financial Services","2483977","US4848361014","NASDAQ"
"MBVT","MERCHANTS BANCSHARES INC","Equity","0.00","27.23","1,013.00","27,583.99","-","Financial Services","2580715","US5884481004","NASDAQ"
"BSTC","BIOSPECIFICS TECHNOLOGIES CORP","Equity","0.00","22.68","1,022.00","23,178.96","-","Health Care","2098832","US0909311062","NASDAQ"
"SGS","STREAM GLOBAL SERVICES INC.","Equity","0.00","3.84","1,027.00","3,943.68","-","Product Durables","B29N9J5","US86323M1009","Nyse Mkt Llc"
"LLEN","L AND L ENERGY INC","Equity","0.00","10.57","1,033.00","10,918.81","-","Energy","B2NC3T6","US50162D1000","Non-Nms Quotation Service (Nnqs)"
"NVEC","NVE CORP","Equity","0.00","50.99","1,039.00","52,978.61","-","Technology","2072126","US6294452064","NASDAQ"
"PTSI","PAM TRANSPORTATION SERVICES INC","Equity","0.00","10.83","1,046.00","11,328.18","-","Producer Durables","2669090","US6931491061","NASDAQ"
"NPK","NATIONAL PRESTO INDUSTRIES INC","Equity","0.00","116.10","1,059.00","122,949.90","-","Consumer Discretionary","2626802","US6372151042","New York Stock Exchange Inc."
"BOOT","LACROSSE FOOTWEAR INC.","Equity","0.00","15.42","1,070.00","16,499.40","-","Consumer Discretionary","2499888","US5056881015","NASDAQ"
"SPSC","SPS COMMERCE INC","Equity","0.00","11.86","1,074.00","12,737.64","-","Technology","B57VWJ3","US78463M1071","NASDAQ"
"RELL","RICHARDSON ELECTRONICS LTD","Equity","0.00","10.71","1,075.00","11,513.25","-","Technology","2736109","US7631651079","NASDAQ"
"LWAY","LIFEWAY FOODS INC","Equity","0.00","9.52","1,076.00","10,243.52","-","Consumer Staples","2545305","US5319141090","NASDAQ"
"BARI","BANCORP RHODE ISLAND","Equity","0.00","29.82","1,076.00","32,086.32","-","Financial Services","2624668","US0596901076","NASDAQ"
"FNGN","FINANCIAL ENGINES INC","Equity","0.00","16.92","1,083.00","18,324.36","-","Financial Services","B65V2X6","US3174851002","NASDAQ"
"GTEC","GLOBAL DEFENSE TECH","Equity","0.00","13.64","1,090.00","14,867.60","-","Producer Durables","B3XF1Z4","US37950B1070","NASDAQ"
"RLOC","REACHLOCAL INC","Equity","0.00","17.24","1,095.00","18,877.80","-","Consumer Discretionary","B4PYZD2","US75525F1049","NASDAQ"
"FIBK","FIRST INTERSTATE BANCSYSTEM INC CL","Equity","0.00","13.62","1,108.00","15,090.96","-","Financial Services","B4RGHN0","US32055Y2019","NASDAQ"
"BMRC","BANK OF MARIN BANCORP","Equity","0.00","33.40","1,120.00","37,408.00","-","Financial Services","2647375","US0634251021","NASDAQ"
"EXL","EXCEL TRUST REIT INC","Equity","0.00","11.56","1,129.00","13,051.24","-","Financial Services","B563VF9","US30068C1099","-"
