iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 30, 2013"
Total Net Assets,"4,154,363,389.11"
Shares Outstanding,"43,750,000.00"
Stock,"99.81"
Bond,"0.00"
Cash,"0.08"
Other,"0.11"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"XOM","EXXON MOBIL CORP","Equity","2.36","88.99","1,100,773.00","97,957,789.27","-","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"AAPL*","APPLE INC","Equity","2.35","442.75","220,111.00","97,454,145.25","-","Technology","B011001","US0378331005","Bolsa Mexicana De Valores"
"MSFT","MICROSOFT CORP","Equity","1.41","33.10","1,771,876.00","58,649,095.60","-","Technology","2588173","US5949181045","NASDAQ"
"CVX","CHEVRON CORP","Equity","1.36","122.01","464,360.00","56,656,563.60","-","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"GEC","GENERAL ELECTRIC","Equity","1.34","22.29","2,494,109.00","55,593,689.61","-","Producer Durables","5254471","US3696041033","Deutsche Boerse Xetra"
"JNJ","JOHNSON & JOHNSON","Equity","1.33","85.23","646,488.00","55,100,172.24","-","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","1.25","202.54","256,605.00","51,972,776.70","-","Technology","2005973","US4592001014","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","1.23","29.07","1,762,684.00","51,241,223.88","-","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"GOOGL","GOOGLE INC CLASS A","Equity","1.21","824.57","60,933.00","50,243,523.81","-","Technology","B84V7F8","US38259P5089","Spot Regulated Market - Bvb"
"PG","PROCTER & GAMBLE","Equity","1.19","76.77","645,014.00","49,517,724.78","-","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.17","37.46","1,292,814.00","48,428,812.44","-","Utilities","2831811","US00206R1023","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.07","106.32","419,376.00","44,588,056.32","-","Financial Services","2073390","US0846707026","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE","Equity","1.06","49.01","896,470.00","43,935,994.70","-","Financial Services","0190031","US46625H1005","London Stock Exchange"
"WFC*","WELLS FARGO CO","Equity","1.05","37.98","1,153,850.00","43,823,223.00","-","Financial Services","B045BZ2","US9497461015","Bolsa Mexicana De Valores"
"KO","COCA-COLA","Equity","0.93","42.33","915,207.00","38,740,712.31","-","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.92","95.59","401,164.00","38,347,266.76","-","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.87","53.91","668,339.00","36,030,155.49","-","Utilities","2090571","US92343V1044","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.81","47.00","715,564.00","33,631,508.00","-","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.77","46.66","689,869.00","32,189,287.54","-","Financial Services","2297907","US1729674242","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","0.75","12.31","2,535,461.00","31,211,524.91","-","Financial Services","BHZL9B0","US0605051046","SIX Swiss Exchange"
"WMT","WALMART STORES INC","Equity","0.74","77.72","397,680.00","30,907,689.60","-","Consumer Discretionary","2961280","US9311421039","Bolsa De Valores De Lima"
"PEP","PEPSICO INC","Equity","0.73","82.47","368,143.00","30,360,753.21","-","Consumer Staples","2681511","US7134481081","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.71","32.78","899,399.00","29,482,299.22","-","Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"INCO","INTEL CORPORATION CORP","Equity","0.68","23.95","1,184,250.00","28,362,787.50","-","Technology","5923652","US4581401001","Euronext Amsterdam"
"DIS","WALT DISNEY","Equity","0.64","62.84","420,726.00","26,438,421.84","-","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.64","73.35","360,300.00","26,428,005.00","-","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.63","20.92","1,260,952.00","26,379,115.84","-","Technology","2198163","US17275R1023","NASDAQ"
