Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
HZO,MARINEMAX INC,Equity,0,9.35,1331,12444.85,-,Consumer Discretionary,2250353,US5679081084,New York Stock Exchange Inc.,2010
DEST,DESTINATION MATERNITY CORP,Equity,0,37.93,1341,50864.13,-,Consumer Discretionary,2605919,US25065D1000,NASDAQ,2010
PPD,PRE-PAID LEGAL SERVICES INC.,Equity,0,60.25,1341,80795.25,-,Consumer Discretionary,2699558,US7400651078,New York Stock Exchange Inc.,2010
NVR,NVR INC,Equity,0.03,691.02,1357,937714.14,-,Consumer Discretionary,2637785,US62944T1051,New York Stock Exchange Inc.,2010
DLA,DELTA APPAREL INC,Equity,0,13.5,1360,18360,-,Consumer Discretionary,2603247,US2473681037,Nyse Mkt Llc,2010
AHC,AH BELO CORP-A,Equity,0,8.7,1416,12319.2,-,Consumer Discretionary,B2NWXY1,US0012821023,New York Stock Exchange Inc.,2010
FSCI,FISHER COMMUNICATIONS INC.,Equity,0,21.8,1454,31697.2,-,Consumer Discretionary,2648743,US3377562091,NASDAQ,2010
BTH,BLYTH INC.,Equity,0,34.48,1486,51237.28,-,Consumer Discretionary,2103985,US09643P2074,New York Stock Exchange Inc.,2010
CVCO,CAVCO INDUSTRIES INC,Equity,0,46.69,1537,71762.53,-,Consumer Discretionary,2787022,US1495681074,NASDAQ,2010
SKY,SKYLINE CORP,Equity,0,26.08,1563,40763.04,-,Consumer Discretionary,2814005,US8308301055,Nyse Mkt Llc,2010
CBOU,CARIBOU COFFEE CO. INC.,Equity,0,10.08,1604,16168.32,-,Consumer Discretionary,B0J2NN0,US1420422099,NASDAQ,2010
BAMM,BOOKS-A-MILLION INC.,Equity,0,5.8,1656,9604.8,-,Consumer Discretionary,2110576,US0985701046,NASDAQ,2010
WEYS,WEYCO GROUP INC,Equity,0,24.49,1674,40996.26,-,Consumer Discretionary,2947774,US9621491003,NASDAQ,2010
CHKE,CHEROKEE INC,Equity,0,18.81,1691,31807.71,-,Consumer Discretionary,2186920,US16444H1023,NASDAQ,2010
ARCL,ARCHIPELAGO LEARNING INC.,Equity,0,9.81,1704,16716.24,-,Consumer Discretionary,B5824C2,US03956P1021,NASDAQ,2010
CSS,CSS INDUSTRIES INC,Equity,0,20.61,1756,36191.16,-,Consumer Discretionary,2160690,US1259061075,New York Stock Exchange Inc.,2010
NAUH,NATIONAL AMERICAN UNIVERSITY HOLDI,Equity,0,7.34,1783,13087.22,-,Consumer Discretionary,B29ZGG7,US63245Q1058,NASDAQ,2010
LVB,STEINWAY MUSICAL INSTRUMENTS INC.,Equity,0,19.85,1791,35551.35,-,Consumer Discretionary,2848770,US8584951045,New York Stock Exchange Inc.,2010
SPMD,SUPERMEDIA INC.,Equity,0,8.71,1812,15782.52,-,Consumer Discretionary,B5M4NM7,US8684471035,NASDAQ,2010
RLRN,RENAISSANCE LEARNING,Equity,0,11.84,1883,22294.72,-,Consumer Discretionary,2108719,US75968L1052,NASDAQ,2010
DFZ,RG BARRY CORP,Equity,0,11.12,1933,21494.96,-,Consumer Discretionary,2081809,US0687981078,NASDAQ,2010
EXPR,EXPRESS INC,Equity,0,18.8,1951,36678.8,-,Consumer Discretionary,B464DZ9,US30219E1038,New York Stock Exchange Inc.,2010
CORE,CORE MARK HOLDING INC,Equity,0,35.59,2007,71429.13,-,Consumer Discretionary,B0637B2,US2186811046,NASDAQ,2010
UHAL,AMERCO,Equity,0.01,96.04,2009,192944.36,-,Consumer Discretionary,2028174,US0235861004,NASDAQ,2010
LTRE,LEARNING TREE INTERNATIONAL INC,Equity,0,9.56,2025,19359,-,Consumer Discretionary,2510767,US5220151063,Non-Nms Quotation Service (Nnqs),2010
SCVL,SHOE CARNIVAL INC,Equity,0,27,2060,55620,-,Consumer Discretionary,2805474,US8248891090,NASDAQ,2010
RENT,RENTRAK CORP,Equity,0,30.16,2070,62431.2,-,Consumer Discretionary,2730684,US7601741025,NASDAQ,2010
BXG,BLUEGREEN CORP.,Equity,0,3.22,2274,7322.28,-,Consumer Discretionary,2673217,US0962311058,New York Stock Exchange Inc.,2010
KCP,KENNETH COLE PRODUCTIONS INC. CL A,Equity,0,12.49,2289,28589.61,-,Consumer Discretionary,2484077,US1932941057,New York Stock Exchange Inc.,2010
PRTS,US AUTO PARTS NETWORK INC,Equity,0,8.4,2292,19252.8,-,Consumer Discretionary,B1RBR56,US90343C1009,NASDAQ,2010
QNST,QUINSTREET INC,Equity,0,19.21,2371,45546.91,-,Consumer Discretionary,B3PGPB9,US74874Q1004,NASDAQ,2010
CRMT,AMERICAS CAR-MART INC,Equity,0,27.08,2372,64233.76,-,Consumer Discretionary,2813961,US03062T1051,NASDAQ,2010
CRRC,COURIER CORP.,Equity,0,15.52,2379,36922.08,-,Consumer Discretionary,2229740,US2226601027,NASDAQ,2010
MEG,MEDIA GENERAL INC,Equity,0,5.78,2404,13895.12,-,Consumer Discretionary,2575368,US5844041070,New York Stock Exchange Inc.,2010
SYX,SYSTEMAX INC,Equity,0,14.1,2417,34079.7,-,Consumer Discretionary,2394712,US8718511012,New York Stock Exchange Inc.,2010
NXST,NEXSTAR MEDIA GROUP INC CLASS A,Equity,0,5.99,2440,14615.6,-,Consumer Discretionary,2949758,US65336K1034,NASDAQ,2010
SUMR,SUMMER INFANT INC,Equity,0,7.58,2460,18646.8,-,Consumer Discretionary,B083RZ4,US8656461030,NASDAQ,2010
RUE,RUE21 INC,Equity,0,29.31,2488,72923.28,-,Consumer Discretionary,B574HF3,US7812951009,NASDAQ,2010
COLM,COLUMBIA SPORTSWEAR,Equity,0,60.3,2514,151594.2,-,Consumer Discretionary,2229126,US1985161066,NASDAQ,2010
BHS,BROOKFIELD HOMES CORP,Equity,0,9.4,2545,23923,-,Consumer Discretionary,2146537,US1127231017,New York Stock Exchange Inc.,2010
KIRK,KIRKLANDS INC,Equity,0,14.03,2549,35762.47,-,Consumer Discretionary,2960920,US4974981056,NASDAQ,2010
RAB,DORMAN PRODUCTS INC,Equity,0,36.24,2556,92629.44,-,Consumer Discretionary,5769931,US2582781009,Deutsche Boerse Xetra,2010
PERY,PERRY ELLIS INTERNATIONAL INC,Equity,0,27.47,2558,70268.26,-,Consumer Discretionary,2851701,US2888531041,NASDAQ,2010
VRA,VERA BRADLEY INC,Equity,0,33,2578,85074,-,Consumer Discretionary,B4626P4,US92335C1062,NASDAQ,2010
VITC,VITACOST.COM INC,Equity,0,4.28,2596,11097.9,-,Consumer Discretionary,B4LJSJ8,US92847A2006,NASDAQ,2010
VSI,VITAMIN SHOPPE INC,Equity,0,33.64,2622,88204.08,-,Consumer Discretionary,B55C7L5,US92849E1010,New York Stock Exchange Inc.,2010
LINC,LINCOLN EDUCATIONAL SERVICES CORP,Equity,0,15.51,2635,40868.85,-,Consumer Discretionary,B0BV2Y9,US5335351004,NASDAQ,2010
AMWD,AMERICAN WOODMARK CORP,Equity,0,24.54,2644,64883.76,-,Consumer Discretionary,2030674,US0305061097,NASDAQ,2010
BBRG,BRAVO BRIO RESTAURANT GROUP INC,Equity,0,19.17,2647,50742.99,-,Consumer Discretionary,B4PXJW6,US10567B1098,NASDAQ,2010
HGGGQ,HHGREGG INC,Equity,0,20.95,2649,55496.55,-,Consumer Discretionary,B23F715,US42833L1089,Non-Nms Quotation Service (Nnqs),2010
DSW,DSW INC CLASS A,Equity,0,39.1,2651,103654.1,-,Consumer Discretionary,B0BV2V6,US23334L1026,New York Stock Exchange Inc.,2010
MPX,MARINE PRODUCTS CORP,Equity,0,6.66,2652,17662.32,-,Consumer Discretionary,2737102,US5684271084,New York Stock Exchange Inc.,2010
HOFT,HOOKER FURNITURE CORP,Equity,0,14.13,2661,37599.93,-,Consumer Discretionary,2748911,US4390381006,NASDAQ,2010
CKEC,CARMIKE CINEMAS INC.,Equity,0,7.72,2666,20581.52,-,Consumer Discretionary,2845469,US1434364006,NASDAQ,2010
MCRI,MONARCH CASINO AND RESORT INC,Equity,0,12.5,2681,33512.5,-,Consumer Discretionary,2599197,US6090271072,NASDAQ,2010
BONT,BON TON STORES INC,Equity,0,12.66,2687,34017.42,-,Consumer Discretionary,2110532,US09776J1016,NASDAQ,2010
ETM,ENTERCOM COMMUNICATIONS CORP CLASS,Equity,0,11.58,2707,31347.06,-,Consumer Discretionary,2382892,US2936391000,New York Stock Exchange Inc.,2010
CN4,CONNS INC,Equity,0,4.68,2714,12701.52,-,Consumer Discretionary,B011DM4,US2082421072,Deutsche Boerse Xetra,2010
ACAT,ARCTIC CAT INC.,Equity,0,14.64,2773,40596.72,-,Consumer Discretionary,2047500,US0396701049,NASDAQ,2010
DXLG,CASUAL MALE RETAIL GROUP INC.,Equity,0,4.74,2826,13395.24,-,Consumer Discretionary,2265476,US1487113029,NASDAQ,2010
CHDN,CHURCHILL DOWNS INC,Equity,0,43.4,2847,123559.8,-,Consumer Discretionary,2194105,US1714841087,NASDAQ,2010
IPAR,INTER PARFUMS INC,Equity,0,18.85,2850,53722.5,-,Consumer Discretionary,2473150,US4583341098,NASDAQ,2010
KIDBQ,KID BRANDS INC,Equity,0,8.55,2876,24589.8,-,Consumer Discretionary,2759322,US49375T1007,Non-Nms Quotation Service (Nnqs),2010
STMP,STAMPS.COM INC,Equity,0,13.25,2963,39259.75,-,Consumer Discretionary,B013D75,US8528572006,NASDAQ,2010
MSSR,MCCORMICK & SCHMICKS SEAFOOD REST,Equity,0,9.09,3019,27442.71,-,Consumer Discretionary,B01YX34,US5797931004,NASDAQ,2010
BPI,BRIDGEPOINT EDUCATION INC,Equity,0,19,3019,57361,-,Consumer Discretionary,B3VVNF8,US10807M1053,New York Stock Exchange Inc.,2010
GIII,G III APPAREL GROUP LTD,Equity,0,35.15,3019,106117.85,-,Consumer Discretionary,2369721,US36237H1014,NASDAQ,2010
SMP,STANDARD MOTOR PRODUCTS INC,Equity,0,13.7,3103,42511.1,-,Consumer Discretionary,2838306,US8536661056,New York Stock Exchange Inc.,2010
RLH,RED LION HOTELS CORP,Equity,0,7.98,3104,24769.92,-,Consumer Discretionary,2232737,US7567641060,New York Stock Exchange Inc.,2010
REVU,EDUCATION HOLDINGS 1 INC,Equity,0,1.18,3158,3726.44,-,Consumer Discretionary,2764735,US7423521076,Non-Nms Quotation Service (Nnqs),2010
CTRN,CITI TRENDS INC,Equity,0,24.55,3169,77798.95,-,Consumer Discretionary,B06FLD8,US17306X1028,NASDAQ,2010
TRK,SPEEDWAY MOTORSPORTS INC,Equity,0,15.32,3180,48717.6,-,Consumer Discretionary,2833765,US8477881069,New York Stock Exchange Inc.,2010
ASCMA,ASCENT CAPITAL GROUP INC SERIES A,Equity,0,38.76,3181,123295.56,-,Consumer Discretionary,B3D6PB1,US0436321089,NASDAQ,2010
NILE,BLUE NILE INC.,Equity,0.01,57.06,3187,181850.22,-,Consumer Discretionary,B00G5P7,US09578R1032,NASDAQ,2010
LEE,LEE ENTERPRISES INC,Equity,0,2.46,3194,7857.24,-,Consumer Discretionary,2509646,US5237681094,New York Stock Exchange Inc.,2010
CHUX,OCHARLEYS INC.,Equity,0,7.2,3219,23176.8,-,Consumer Discretionary,2653673,US6708231039,NASDAQ,2010
STNR,STEINER LEISURE LTD,Equity,0,46.7,3219,150327.3,-,Consumer Discretionary,2784692,BSP8744Y1024,NASDAQ,2010
SRI,STONERIDGE INC,Equity,0,15.79,3231,51017.49,-,Consumer Discretionary,2111977,US86183P1021,New York Stock Exchange Inc.,2010
FC,FRANKLIN COVEY,Equity,0,8.59,3253,27943.27,-,Consumer Discretionary,2352839,US3534691098,New York Stock Exchange Inc.,2010
STRA,STRAYER EDUCATION INC,Equity,0.02,152.22,3259,496084.98,-,Consumer Discretionary,2853417,US8632361056,NASDAQ,2010
UEIC,UNIVERSAL ELECTRONICS INC,Equity,0,28.37,3273,92855.01,-,Consumer Discretionary,2911683,US9134831034,NASDAQ,2010
RLD,REALD INC.,Equity,0,25.92,3309,85769.28,-,Consumer Discretionary,B434YB5,US75604L1052,New York Stock Exchange Inc.,2010
PSMT,PRICESMART INC,Equity,0,38.03,3316,126107.48,-,Consumer Discretionary,2092942,US7415111092,NASDAQ,2010
MDS,MIDAS INC.,Equity,0,8.11,3341,27095.51,-,Consumer Discretionary,2139838,US5956261029,New York Stock Exchange Inc.,2010
GTN,GRAY TELEVISION INC,Equity,0,1.87,3421,6397.27,-,Consumer Discretionary,2390817,US3893751061,New York Stock Exchange Inc.,2010
FSYS,FUEL SYSTEMS SOLUTIONS INC.,Equity,0,29.38,3434,100890.92,-,Consumer Discretionary,B1CNCG3,US35952W1036,NASDAQ,2010
OXM,OXFORD INDUSTRIES INC,Equity,0,25.61,3457,88533.77,-,Consumer Discretionary,2665300,US6914973093,New York Stock Exchange Inc.,2010
WMAR,WEST MARINE INC,Equity,0,10.58,3466,36670.28,-,Consumer Discretionary,2957773,US9542351070,NASDAQ,2010
TSLA,TESLA INC,Equity,0,26.63,3488,92885.44,-,Consumer Discretionary,B616C79,US88160R1014,NASDAQ,2010
CPLA,CAPELLA EDUCATION,Equity,0.01,66.58,3492,232497.36,-,Consumer Discretionary,B0GWDP5,US1395941057,NASDAQ,2010
BBW,BUILD A BEAR WORKSHOP INC,Equity,0,7.64,3512,26831.68,-,Consumer Discretionary,B034L50,US1200761047,New York Stock Exchange Inc.,2010
REV,REVLON INC CLASS A,Equity,0,9.84,3522,34656.48,-,Consumer Discretionary,2750024,US7615256093,New York Stock Exchange Inc.,2010
ISLE,ISLE OF CAPRI CASINOS INC,Equity,0,10.22,3585,36638.7,-,Consumer Discretionary,2178347,US4645921044,NASDAQ,2010
CRWN,CROWN MEDIA HOLDINGS INC CLASS A,Equity,0,2.62,3598,9426.76,-,Consumer Discretionary,2577580,US2284111042,NASDAQ,2010
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Equity,0,2.57,3627,9321.39,-,Consumer Discretionary,2615112,US29382R1077,New York Stock Exchange Inc.,2010
TAST,CARROLS RESTAURANT GROUP INC,Equity,0,7.42,3636,26979.12,-,Consumer Discretionary,B1L8399,US14574X1046,NASDAQ,2010
OSTK,OVERSTOCK COM INC,Equity,0,16.48,3659,60300.32,-,Consumer Discretionary,2855930,US6903701018,NASDAQ,2010
OUTD,OUTDOOR CHANNEL HOLDINGS INC.,Equity,0,7.17,3697,26507.49,-,Consumer Discretionary,2189446,US6900272062,NASDAQ,2010
RRGB,RED ROBIN GOURMET BURGERS INC,Equity,0,21.47,3697,79374.59,-,Consumer Discretionary,2966144,US75689M1018,NASDAQ,2010
VOXX,AUDIOVOX CORP. CL A,Equity,0,8.63,3721,32112.23,-,Consumer Discretionary,2063711,US0507571034,NASDAQ,2010
ABCD,CAMBIUM LEARNING GROUP INC,Equity,0,3.44,3795,13054.8,-,Consumer Discretionary,B4XV3J7,US13201A1079,NASDAQ,2010
MOV,MOVADO GROUP INC,Equity,0,16.14,4016,64818.24,-,Consumer Discretionary,2643168,US6245801062,New York Stock Exchange Inc.,2010
MHO,M I HOMES INC,Equity,0,15.38,4025,61904.5,-,Consumer Discretionary,2549385,US55305B1017,New York Stock Exchange Inc.,2010
GAIA,GAIA INC CLASS A,Equity,0,7.7,4032,31046.4,-,Consumer Discretionary,2514167,US36268Q1031,NASDAQ,2010
ACOM,ANCESTRY.COM INC.,Equity,0,28.32,4044,114526.08,-,Consumer Discretionary,B55YKN4,US0328031085,NASDAQ,2010
BWLD,BUFFALO WILD WINGS INC,Equity,0.01,43.85,4049,177548.65,-,Consumer Discretionary,2170309,US1198481095,NASDAQ,2010
LL,LUMBER LIQUIDATORS HOLDINGS INC,Equity,0,24.91,4102,102180.82,-,Consumer Discretionary,B5KKQN9,US55003T1079,New York Stock Exchange Inc.,2010
CEC,CEC ENTERTAINMENT INC,Equity,0,38.83,4108,159513.64,-,Consumer Discretionary,2805719,US1251371092,New York Stock Exchange Inc.,2010
DIN,DINEEQUITY INC,Equity,0.01,49.38,4128,203840.64,-,Consumer Discretionary,2456957,US2544231069,New York Stock Exchange Inc.,2010
JMBA,JAMBA INC.,Equity,0,2.27,4140,9397.8,-,Consumer Discretionary,B0F71L3,US47023A1016,NASDAQ,2010
RGR,STURM RUGER INC,Equity,0,15.29,4164,63667.56,-,Consumer Discretionary,2856289,US8641591081,New York Stock Exchange Inc.,2010
APEI,AMERICAN PUBLIC EDUCATION INC,Equity,0,37.24,4189,155998.36,-,Consumer Discretionary,B292GM4,US02913V1035,NASDAQ,2010
ZUMZ,ZUMIEZ INC,Equity,0,26.87,4306,115702.22,-,Consumer Discretionary,B081QB7,US9898171015,NASDAQ,2010
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Equity,0,22.02,4312,94950.24,-,Consumer Discretionary,2002543,US9139151040,New York Stock Exchange Inc.,2010
HVT,HAVERTY FURNITURE COMPANIES INC,Equity,0,12.98,4431,57514.38,-,Consumer Discretionary,2414245,US4195961010,New York Stock Exchange Inc.,2010
CPKI,CALIFORNIA PIZZA KITCHEN,Equity,0,17.28,4477,77362.56,-,Consumer Discretionary,2615606,US13054D1090,NASDAQ,2010
MCS,THE MARCUS CORP,Equity,0,13.27,4647,61665.69,-,Consumer Discretionary,2564827,US5663301068,New York Stock Exchange Inc.,2010
VLCM,VOLCOM,Equity,0,18.87,4648,87707.76,-,Consumer Discretionary,B0CCS09,US92864N1019,NASDAQ,2010
DW,LCI INDUSTRIES INC,Equity,0,22.72,4755,108033.6,-,Consumer Discretionary,2280695,US26168L2051,New York Stock Exchange Inc.,2010
VVI,VIAD CORP,Equity,0,25.47,4884,124395.48,-,Consumer Discretionary,B01KGF5,US92552R4065,New York Stock Exchange Inc.,2010
PP1,PAPA JOHNS INTERNATIONAL INC,Equity,0,27.7,4888,135397.6,-,Consumer Discretionary,5749159,US6988131024,Boerse Muenchen,2010
SCHSQ,SCHOOL SPECIALTY INC,Equity,0,13.93,4900,68257,-,Consumer Discretionary,2249652,US8078631053,Non-Nms Quotation Service (Nnqs),2010
THRM,GENTHERM INCORPORATED,Equity,0,10.88,4908,53399.04,-,Consumer Discretionary,2381758,US03070L3006,NASDAQ,2010
NWY,NEW YORK AND COMPANY INC,Equity,0,4.42,4936,21817.12,-,Consumer Discretionary,B034L94,US6492951024,New York Stock Exchange Inc.,2010
MFB,MAIDENFORM BRANDS INC.,Equity,0,23.77,4954,117756.58,-,Consumer Discretionary,B0DPJT3,US5603051047,New York Stock Exchange Inc.,2010
CMLS,CUMULUS MEDIA INC CLASS A,Equity,0,4.31,4979,21459.49,-,Consumer Discretionary,2259736,US2310821085,NASDAQ,2010
PLA,PLAYBOY ENTERPRISES CLASS B,Equity,0,5.22,4988,26037.36,-,Consumer Discretionary,2691866,US7281173002,New York Stock Exchange Inc.,2010
BJRI,BJS RESTAURANTS INC,Equity,0.01,35.43,5020,177858.6,-,Consumer Discretionary,2200552,US09180C1062,NASDAQ,2010
WWE,WORLD WRESTLING ENTERTAINMENT INC,Equity,0,14.24,5085,72410.4,-,Consumer Discretionary,2503529,US98156Q1085,New York Stock Exchange Inc.,2010
BGFV,BIG SPORTING GOODS CORP,Equity,0,15.27,5112,78060.24,-,Consumer Discretionary,2958646,US08915P1012,NASDAQ,2010
RCRC,RC2 CORPORATION,Equity,0,21.77,5129,111658.33,-,Consumer Discretionary,2018324,US7493881046,NASDAQ,2010
SUP,SUPERIOR INDS INC,Equity,0,21.22,5137,109007.14,-,Consumer Discretionary,2864141,US8681681057,New York Stock Exchange Inc.,2010
EPAX,AMBASSADORS GROUP INC.,Equity,0,11.5,5174,59501,-,Consumer Discretionary,2845845,US0231771082,NASDAQ,2010
LBY,LIBBEY INC,Equity,0,15.47,5187,80242.89,-,Consumer Discretionary,2515858,US5298981086,Nyse Mkt Llc,2010
FDML,FEDERAL MOGUL HOLDINGS CORP,Equity,0,20.65,5265,108722.25,-,Consumer Discretionary,B29N9B7,US3135494041,NASDAQ,2010
RUTH,RUTHS HOSPITALITY GROUP INC,Equity,0,4.63,5293,24506.59,-,Consumer Discretionary,B0G4KC7,US7833321091,NASDAQ,2010
SFLY,SHUTTERFLY INC,Equity,0.01,35.03,5340,187060.2,-,Consumer Discretionary,B188HK1,US82568P3047,NASDAQ,2010
FLWS,1-800 FLOWERS.COM INC CLASS A,Equity,0,2.69,5393,14507.17,-,Consumer Discretionary,2444123,US68243Q1067,NASDAQ,2010
GCO,GENESCO INC,Equity,0.01,37.49,5403,202558.47,-,Consumer Discretionary,2367101,US3715321028,New York Stock Exchange Inc.,2010
GPI,GROUP AUTOMOTIVE INC,Equity,0.01,41.76,5411,225963.36,-,Consumer Discretionary,2121352,US3989051095,New York Stock Exchange Inc.,2010
RDEN,ELIZABETH ARDEN INC.,Equity,0,23.01,5431,124967.31,-,Consumer Discretionary,2856524,US28660G1067,NASDAQ,2010
LRN,K12 INC,Equity,0,28.66,5468,156712.88,-,Consumer Discretionary,B29ZB62,US48273U1025,New York Stock Exchange Inc.,2010
CBRL,CRACKER BARREL OLD COUNTRY STORE I,Equity,0.01,54.77,5480,300139.6,-,Consumer Discretionary,2231091,US22410J1060,NASDAQ,2010
MGAM,MULTIMEDIA GAMES HOLDING CO. INC.,Equity,0,5.58,5528,30846.24,-,Consumer Discretionary,2900852,US6254531055,NASDAQ,2010
BEBE,BEBE STORES,Equity,0,5.96,5538,33006.48,-,Consumer Discretionary,2257677,US0755711092,NASDAQ,2010
SHOO,STEVEN MADDEN LTD,Equity,0.01,41.72,5605,233840.6,-,Consumer Discretionary,2553911,US5562691080,NASDAQ,2010
PFCB,P.F. CHANGS CHINA BISTRO INC.,Equity,0.01,48.46,5613,272005.98,-,Consumer Discretionary,2321204,US69333Y1082,NASDAQ,2010
CTCT,CONSTANT CONTACT INC,Equity,0.01,30.99,5623,174256.77,-,Consumer Discretionary,B2871D6,US2103131023,NASDAQ,2010
CWST,CASELLA WASTE SYSTEMS INC CLASS A,Equity,0,7.09,5695,40377.55,-,Consumer Discretionary,2120490,US1474481041,NASDAQ,2010
PLCE,CHILDRENS PLACE INC,Equity,0.01,49.64,5723,284089.72,-,Consumer Discretionary,2106791,US1689051076,NASDAQ,2010
TRLG,TRUE RELIGION APPAREL INC.,Equity,0,22.26,5784,128751.84,-,Consumer Discretionary,2457455,US89784N1046,NASDAQ,2010
NYNY,EMPIRE RESORTS,Equity,0,1.03,5791,5964.73,-,Consumer Discretionary,2771757,US2920521075,NASDAQ,2010
KSWS,K-SWISS INC. CL A,Equity,0,12.47,5844,72874.68,-,Consumer Discretionary,2479824,US4826861027,NASDAQ,2010
SCHL,SCHOLASTIC CORP,Equity,0.01,29.54,5896,174167.84,-,Consumer Discretionary,2779234,US8070661058,NASDAQ,2010
DGIT,DG FASTCHANNEL INC.,Equity,0.01,28.88,5897,170305.36,-,Consumer Discretionary,B15T0R5,US23326R1095,NASDAQ,2010
LOPE,GRAND CANYON EDUCATION INC,Equity,0,19.59,5918,115933.62,-,Consumer Discretionary,B3F1XM1,US38526M1062,NASDAQ,2010
LAD,LITHIA MOTORS INC CLASS A,Equity,0,14.29,5932,84768.28,-,Consumer Discretionary,2515030,US5367971034,New York Stock Exchange Inc.,2010
AZO,AUTOZONE INC,Equity,0.05,272.59,5950,1621910.5,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.,2010
ETH,ETHAN ALLEN INC,Equity,0,20.01,5962,119299.62,-,Consumer Discretionary,2320825,US2976021046,New York Stock Exchange Inc.,2010
MSO,MARTHA STEWART LIVING OMNIMEDIA IN,Equity,0,4.42,5980,26431.6,-,Consumer Discretionary,2503518,US5730831022,New York Stock Exchange Inc.,2010
JAS,JO-ANN STORES INC.,Equity,0.01,60.22,5992,360838.24,-,Consumer Discretionary,2090399,US47758P3073,New York Stock Exchange Inc.,2010
ASCA,AMERISTAR CASINOS INC.,Equity,0,15.63,6006,93873.78,-,Consumer Discretionary,2041717,US03070Q1013,NASDAQ,2010
SMRT,STEIN MART INC,Equity,0,9.25,6088,56314,-,Consumer Discretionary,2844422,US8583751081,NASDAQ,2010
LNETQ,LODGENET INTERACTIVE INC,Equity,0,4.25,6113,25980.25,-,Consumer Discretionary,2522687,US5402111091,Non-Nms Quotation Service (Nnqs),2010
TVL,LIN TV CORP.,Equity,0,5.3,6113,32398.9,-,Consumer Discretionary,2854885,US5327741063,New York Stock Exchange Inc.,2010
ARB,ARBITRON INC.,Equity,0.01,41.52,6148,255264.96,-,Consumer Discretionary,2741415,US03875Q1085,New York Stock Exchange Inc.,2010
RVI,RETAIL VENTURES,Equity,0,16.3,6186,100831.8,-,Consumer Discretionary,2926256,US76128Y1029,New York Stock Exchange Inc.,2010
ULTA,ULTA BEAUTY INC,Equity,0.01,34,6206,211004,-,Consumer Discretionary,B28TS42,US90384S3031,NASDAQ,2010
KNOL,KNOLOGY INC.,Equity,0,15.63,6219,97202.97,-,Consumer Discretionary,2041557,US4991838040,NASDAQ,2010
MCHX,MARCHEX INC CLASS B,Equity,0,9.54,6248,59605.92,-,Consumer Discretionary,2238940,US56624R1086,NASDAQ,2010
BKE,BUCKLE INC,Equity,0.01,37.77,6263,236553.51,-,Consumer Discretionary,2149934,US1184401065,New York Stock Exchange Inc.,2010
