Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
AVP,AVON PRODUCTS INC,Equity,0.11,31.5,104494,3291561,-,Consumer Discretionary,2066721,US0543031027,New York Stock Exchange Inc.,2009
BBY,BEST BUY INC,Equity,0.11,39.46,81969,3234496.74,-,Consumer Discretionary,2094670,US0865161014,New York Stock Exchange Inc.,2009
WU,WESTERN UNION,Equity,0.11,18.85,170774,3219089.9,-,Consumer Discretionary,B1F76F9,US9598021098,New York Stock Exchange Inc.,2009
OMC,OMNICOM GROUP INC,Equity,0.1,39.15,75691,2963302.65,-,Consumer Discretionary,2279303,US6819191064,New York Stock Exchange Inc.,2009
COH,COACH INC,Equity,0.1,36.53,77731,2839513.43,-,Consumer Discretionary,2646015,US1897541041,New York Stock Exchange Inc.,2009
MHFI,S&P GLOBAL INC,Equity,0.09,33.51,76605,2567033.55,-,Consumer Discretionary,2551443,1188001,New York Stock Exchange Inc.,2009
GPS,GAP INC,Equity,0.08,20.95,118000,2472100,-,Consumer Discretionary,2360326,US3647601083,New York Stock Exchange Inc.,2009
BBBY,BED BATH AND BEYOND INC,Equity,0.08,38.63,63945,2470195.35,-,Consumer Discretionary,2085878,US0758961009,NASDAQ,2009
PCLN,THE PRICELINE GROUP INC,Equity,0.08,218.5,10232,2235692,-,Consumer Discretionary,2779063,US7415034039,NASDAQ,2009
CBS,CBS CORP CLASS B,Equity,0.07,14.05,148482,2086172.12,-,Consumer Discretionary,B0SRLH6,US1248572026,New York Stock Exchange Inc.,2009
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Equity,0.07,27.25,73533,2003774.3,-,Consumer Discretionary,2210614,US5719032022,NASDAQ,2009
APOL,APOLLO EDUCATION GROUP INC CLASS A,Equity,0.07,60.58,32527,1970485.65,-,Consumer Discretionary,2043694,US0376041051,NASDAQ,2009
HRB,H&R BLOCK INC,Equity,0.06,22.62,83061,1878839.82,-,Consumer Discretionary,2105505,US0936711052,New York Stock Exchange Inc.,2009
DISCK,DISCOVERY COMMUNICATIONS INC SERIE,Equity,0.06,26.52,68411,1814259.71,-,Consumer Discretionary,B3D7KG4,US25470F3029,NASDAQ,2009
MAT,MATTEL INC,Equity,0.06,19.98,87879,1755822.42,-,Consumer Discretionary,2572303,US5770811025,NASDAQ,2009
M,MACYS INC,Equity,0.06,16.76,102147,1711983.71,-,Consumer Discretionary,2345022,US55616P1049,New York Stock Exchange Inc.,2009
HOT,STARWOOD HOTELS & RESORTS WORLDWID,Equity,0.06,36.57,45467,1662728.19,-,Consumer Discretionary,B12GHV2,US85590A4013,New York Stock Exchange Inc.,2009
VFC,VF CORP,Equity,0.05,73.24,21778,1595020.72,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.,2009
FO,FORTUNE BRANDS INC,Equity,0.05,43.2,36831,1591099.2,-,Consumer Discretionary,2024774,US3496311016,New York Stock Exchange Inc.,2009
QVCA,LIBERTY INTERACTIVE QVC GROUP CORP,Equity,0.05,10.84,146731,1590564.05,-,Consumer Discretionary,B144703,US53071M1045,NASDAQ,2009
JWN,NORDSTROM INC,Equity,0.05,37.58,40507,1522253.06,-,Consumer Discretionary,2641827,US6556641008,New York Stock Exchange Inc.,2009
GPC,GENUINE PARTS,Equity,0.05,37.96,39033,1481692.68,-,Consumer Discretionary,2367480,US3724601055,New York Stock Exchange Inc.,2009
CVC,CABLEVISION SYSTEMS CORP CLASS A,Equity,0.05,25.82,57355,1480906.1,-,Consumer Discretionary,2162243,US12686C1099,New York Stock Exchange Inc.,2009
HOG,HARLEY DAVIDSON INC,Equity,0.05,25.2,57460,1447992,-,Consumer Discretionary,2411053,US4128221086,New York Stock Exchange Inc.,2009
WHR,WHIRLPOOL CORP,Equity,0.05,80.66,17949,1447766.34,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.,2009
JCP,JC PENNEY INC,Equity,0.05,26.61,53908,1434491.88,-,Consumer Discretionary,2680303,US7081601061,New York Stock Exchange Inc.,2009
LBTYA,LIBERTY GLOBAL PLC CLASS A,Equity,0.05,21.91,65246,1429539.86,-,Consumer Discretionary,B018V87,US5305551013,NASDAQ,2009
IGT,INTERNATIONAL GAME TECHNOLOGY,Equity,0.05,18.77,72690,1364391.3,-,Consumer Discretionary,2464972,US4599021023,New York Stock Exchange Inc.,2009
FAST,FASTENAL,Equity,0.05,41.64,32069,1335353.16,-,Consumer Discretionary,2332262,US3119001044,NASDAQ,2009
ROST,ROSS STORES INC,Equity,0.05,42.71,31067,1326871.57,-,Consumer Discretionary,2746711,US7782961038,NASDAQ,2009
EL,ESTEE LAUDER INC CLASS A,Equity,0.04,48.36,27138,1312393.68,-,Consumer Discretionary,2320524,US5184391044,New York Stock Exchange Inc.,2009
TIF,TIFFANY,Equity,0.04,43,30417,1307931,-,Consumer Discretionary,2892090,US8865471085,New York Stock Exchange Inc.,2009
KMX,CARMAX INC,Equity,0.04,24.25,53494,1297229.5,-,Consumer Discretionary,2983563,US1431301027,New York Stock Exchange Inc.,2009
ORLY,OREILLY AUTOMOTIVE INC.,Equity,0.04,38.12,33164,1264211.66,-,Consumer Discretionary,2658366,US6860911097,NASDAQ,2009
LTD,LIMITED BRANDS INC.,Equity,0.04,19.24,65346,1257257.04,-,Consumer Discretionary,2516185,US5327161072,New York Stock Exchange Inc.,2009
VMED,VIRGIN MEDIA INC,Equity,0.04,16.83,70865,1192657.97,-,Consumer Discretionary,B10QL56,US92769L1017,NASDAQ,2009
DRI,DARDEN RESTAURANTS INC,Equity,0.04,35.07,33463,1173547.41,-,Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.,2009
EXPE,EXPEDIA INC.,Equity,0.04,25.71,45095,1159392.46,-,Consumer Discretionary,B0F0DY9,US30212P1057,NASDAQ,2009
AZO,AUTOZONE INC,Equity,0.04,158.07,7285,1151539.95,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.,2009
URBN,URBAN OUTFITTERS INC,Equity,0.04,34.99,31310,1095536.9,-,Consumer Discretionary,2933438,US9170471026,NASDAQ,2009
LVS,LAS VEGAS SANDS CORP,Equity,0.04,14.94,73000,1090620,-,Consumer Discretionary,B02T2J7,US5178341070,New York Stock Exchange Inc.,2009
RL,POLO RALPH LAUREN CORP.,Equity,0.04,80.98,13306,1077519.88,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.,2009
DLTR,DOLLAR TREE INC,Equity,0.04,48.3,21862,1055934.6,-,Consumer Discretionary,2272476,US2567461080,NASDAQ,2009
DISH,DISH NETWORK CORP CLASS A,Equity,0.04,20.77,49617,1030545.09,-,Consumer Discretionary,2303581,US25470M1099,NASDAQ,2009
NWL,NEWELL BRANDS INC,Equity,0.03,15.01,68026,1021070.26,-,Consumer Discretionary,2635701,US6512291062,New York Stock Exchange Inc.,2009
SHLD,SEARS HOLDINGS CORP,Equity,0.03,83.45,12164,1015085.81,-,Consumer Discretionary,2634805,US8123501061,NASDAQ,2009
SWK,STANLEY WORKS,Equity,0.03,51.51,19258,991979.58,-,Consumer Discretionary,2840549,US8546161097,New York Stock Exchange Inc.,2009
NVR,NVR INC,Equity,0.03,710.71,1391,988597.61,-,Consumer Discretionary,2637785,US62944T1051,New York Stock Exchange Inc.,2009
HAS,HASBRO INC,Equity,0.03,32.06,30568,980010.08,-,Consumer Discretionary,2414580,US4180561072,NASDAQ,2009
BDK,THE BLACK & DECKER CORPORATION,Equity,0.03,64.83,14745,955918.35,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.,2009
FDO,FAMILY DOLLAR STORES INC,Equity,0.03,27.83,34028,946999.24,-,Consumer Discretionary,2331225,US3070001090,New York Stock Exchange Inc.,2009
WYNN,WYNN RESORTS LTD,Equity,0.03,58.23,16186,942510.78,-,Consumer Discretionary,2963811,US9831341071,NASDAQ,2009
BWA,BORGWARNER INC,Equity,0.03,33.22,28291,939827.02,-,Consumer Discretionary,2111955,US0997241064,New York Stock Exchange Inc.,2009
AAP,ADVANCE AUTO PARTS INC,Equity,0.03,40.48,23070,933873.6,-,Consumer Discretionary,2822019,US00751Y1064,New York Stock Exchange Inc.,2009
ALV,AUTOLIV INC,Equity,0.03,43.36,20898,906137.28,-,Consumer Discretionary,2064253,US0528001094,New York Stock Exchange Inc.,2009
ESINQ,ITT EDUCATIONAL SERVICES INC,Equity,0.03,95.96,9402,902215.92,-,Consumer Discretionary,2452375,US45068B1098,Non-Nms Quotation Service (Nnqs),2009
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.03,41.5,21707,900840.5,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ,2009
GME,GAMESTOP CORP CLASS A,Equity,0.03,21.94,39974,877029.56,-,Consumer Discretionary,B0LLFT5,US36467W1099,New York Stock Exchange Inc.,2009
WYN,WYNDHAM WORLDWIDE CORP,Equity,0.03,20.17,42980,866906.61,-,Consumer Discretionary,B198391,US98310W1080,New York Stock Exchange Inc.,2009
TGNA,GANNETT CO INC,Equity,0.03,14.85,57702,856874.7,-,Consumer Discretionary,2360304,US3647301015,New York Stock Exchange Inc.,2009
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Equity,0.03,7.38,115550,852759.01,-,Consumer Discretionary,2466321,US4606901001,New York Stock Exchange Inc.,2009
DV,DEVRY EDUCATION GROUP INC,Equity,0.03,56.73,14995,850666.35,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.,2009
GRMN,GARMIN LTD.,Equity,0.03,30.7,27600,847320,-,Consumer Discretionary,2695620,CH0114405324,NASDAQ,2009
GT,GOODYEAR TIRE & RUBBER,Equity,0.03,14.1,59723,842094.3,-,Consumer Discretionary,2378200,US3825501014,NASDAQ,2009
PETM,PETSMART INC,Equity,0.03,26.69,30816,822479.04,-,Consumer Discretionary,2686107,US7167681060,NASDAQ,2009
RCL,ROYAL CARIBBEAN CRUISES LTD,Equity,0.03,25.28,32201,814041.28,-,Consumer Discretionary,2754907,LR0008862868,New York Stock Exchange Inc.,2009
PHM,PULTEGROUP INC,Equity,0.03,10,80868,808680,-,Consumer Discretionary,2708841,US7458671010,New York Stock Exchange Inc.,2009
LEG,LEGGETT & PLATT INC,Equity,0.03,20.4,38057,776362.8,-,Consumer Discretionary,2510682,US5246601075,New York Stock Exchange Inc.,2009
ANF,ABERCROMBIE AND FITCH CLASS A,Equity,0.03,34.85,21767,758579.95,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.,2009
DHI,D R HORTON INC,Equity,0.03,10.87,68639,746105.93,-,Consumer Discretionary,2250687,US23331A1097,New York Stock Exchange Inc.,2009
STRA,STRAYER EDUCATION INC,Equity,0.03,212.49,3461,735427.89,-,Consumer Discretionary,2853417,US8632361056,NASDAQ,2009
TUP,TUPPERWARE BRANDS CORP,Equity,0.02,46.57,15536,723511.52,-,Consumer Discretionary,2872069,US8998961044,New York Stock Exchange Inc.,2009
AEO,AMERICAN EAGLE OUTFITTERS INC,Equity,0.02,16.98,41869,710935.62,-,Consumer Discretionary,2048592,US02553E1064,New York Stock Exchange Inc.,2009
DWA,DREAMWORKS ANIMATION SKG INC. CL A,Equity,0.02,39.95,17630,704318.5,-,Consumer Discretionary,B03BLR3,US26153C1036,NASDAQ,2009
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.02,88.16,7688,677774.08,-,Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.,2009
LKQ1,LKQ CORP,Equity,0.02,19.59,34176,669507.84,-,Consumer Discretionary,B1HHW37,US5018892084,Deutsche Boerse Xetra,2009
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.02,439.6,1507,662477.2,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.,2009
JAH,JARDEN CORP,Equity,0.02,30.91,21327,659217.59,-,Consumer Discretionary,2028323,US4711091086,-,2009
MVL,MARVEL ENTERTAINMENT,Equity,0.02,54.08,12106,654692.48,-,Consumer Discretionary,2869629,US57383T1034,New York Stock Exchange Inc.,2009
MHK,MOHAWK INDUSTRIES INC,Equity,0.02,47.6,13569,645884.4,-,Consumer Discretionary,2598699,US6081901042,New York Stock Exchange Inc.,2009
TLK,TOLL BROTHERS INC,Equity,0.02,18.81,33229,625037.49,-,Consumer Discretionary,B012S11,US8894781033,Boerse Berlin,2009
GES,GUESS INC,Equity,0.02,42.3,14438,610727.4,-,Consumer Discretionary,2387109,US4016171054,New York Stock Exchange Inc.,2009
GNTX,GENTEX CORP,Equity,0.02,17.85,33902,605150.7,-,Consumer Discretionary,2366799,US3719011096,NASDAQ,2009
CHS,CHICOS FAS INC,Equity,0.02,14.05,42484,596900.2,-,Consumer Discretionary,2196781,US1686151028,New York Stock Exchange Inc.,2009
RSHCQ,RS LEGACY CORP,Equity,0.02,19.5,30565,596017.5,-,Consumer Discretionary,2871505,US7504381036,Non-Nms Quotation Service (Nnqs),2009
BIG,BIG LOTS INC,Equity,0.02,28.98,20527,594872.46,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.,2009
SNA,SNAP ON INC,Equity,0.02,42.26,13882,586653.32,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.,2009
LSTZA,LIBERTY MEDIA CORP. LIBERTY STARZ,Equity,0.02,46.15,12678,585089.86,-,Consumer Discretionary,B5636B0,US53071M7083,NASDAQ,2009
SIG,SIGNET JEWELERS LTD,Equity,0.02,26.72,21358,570685.76,-,Consumer Discretionary,B3CTNK6,BMG812761002,New York Stock Exchange Inc.,2009
AROPQ,AEROPOSTALE INC,Equity,0.02,34.05,16711,569009.57,-,Consumer Discretionary,2872092,US0078651082,Non-Nms Quotation Service (Nnqs),2009
TDT,TECH DATA CORP,Equity,0.02,46.66,12090,564119.4,-,Consumer Discretionary,5296741,US8782371061,Deutsche Boerse Xetra,2009
BYI,BALLY TECHNOLOGIES INC.,Equity,0.02,41.29,13580,560718.2,-,Consumer Discretionary,2380818,US05874B1070,New York Stock Exchange Inc.,2009
HBI,HANESBRANDS INC,Equity,0.02,24.11,22765,548864.17,-,Consumer Discretionary,B1BJSL9,US4103451021,New York Stock Exchange Inc.,2009
H9B1,HERC HOLDINGS INC,Equity,0.02,11.92,45894,547056.48,-,Consumer Discretionary,B1HKTD5,US42805T1051,Boerse Berlin,2009
NFLX,NETFLIX INC,Equity,0.02,55.14,9844,542798.16,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ,2009
JCG,J. CREW GROUP INC.,Equity,0.02,44.74,12123,542383.02,-,Consumer Discretionary,B0T7ZB7,US46612H4020,New York Stock Exchange Inc.,2009
DSG,DICKS SPORTING INC,Equity,0.02,24.87,20954,521125.98,-,Consumer Discretionary,B012LH8,US2533931026,Deutsche Boerse Xetra,2009
HAR,HARMAN INTERNATIONAL INC,Equity,0.02,35.28,14668,517487.04,-,Consumer Discretionary,2411138,US4130861093,-,2009
WMS,WMS INDUSTRIES INC.,Equity,0.02,40,12859,514360,-,Consumer Discretionary,2931454,US9292971093,New York Stock Exchange Inc.,2009
PVH,PHILLIPS-VAN HEUSEN CORP.,Equity,0.02,40.68,12404,504594.72,-,Consumer Discretionary,2685900,US7185921084,New York Stock Exchange Inc.,2009
SVC,SERVICE CORPORATION INTERNATIONAL,Equity,0.02,8.19,60351,494274.69,-,Consumer Discretionary,B1C5399,US8175651046,Deutsche Boerse Xetra,2009
BKC,BURGER KING HOLDINGS INC,Equity,0.02,18.82,25840,486308.8,-,Consumer Discretionary,B14WZ81,US1212082010,New York Stock Exchange Inc.,2009
MSM,MSC INDUSTRIAL INC CLASS A,Equity,0.02,47,10310,484570,-,Consumer Discretionary,2567655,US5535301064,New York Stock Exchange Inc.,2009
WM1,WILLIAMS SONOMA INC,Equity,0.02,20.78,23110,480225.8,-,Consumer Discretionary,5716056,US9699041011,Boerse Muenchen,2009
IAC,IAC INTERACTIVE,Equity,0.02,20.48,23400,479232,-,Consumer Discretionary,B0F0F09,US44919P5089,NASDAQ,2009
LCAPA,LIBERTY MEDIA CORP,Equity,0.02,23.88,19696,470340.49,-,Consumer Discretionary,B144736,US53071M3025,NASDAQ,2009
WRC,WARNACO GROUP INC.,Equity,0.02,42.19,10987,463541.53,-,Consumer Discretionary,2352668,US9343904028,New York Stock Exchange Inc.,2009
TSCO,TRACTOR SUPPLY,Equity,0.02,52.96,8748,463294.08,-,Consumer Discretionary,2900335,US8923561067,NASDAQ,2009
LEN,LENNAR A CORP,Equity,0.02,12.77,36105,461060.85,-,Consumer Discretionary,2511920,US5260571048,New York Stock Exchange Inc.,2009
PNRA,PANERA BREAD CLASS A,Equity,0.02,66.97,6852,458878.44,-,Consumer Discretionary,2063034,US69840W1080,NASDAQ,2009
BJ,BJS WHOLESALE CLUB INC,Equity,0.02,32.71,13686,447669.06,-,Consumer Discretionary,2039916,US05548J1060,New York Stock Exchange Inc.,2009
PENN,PENN NATIONAL GAMING INC,Equity,0.02,27.18,16387,445398.66,-,Consumer Discretionary,2682105,US7075691094,NASDAQ,2009
ODP,OFFICE DEPOT INC,Equity,0.02,6.45,68338,440780.1,-,Consumer Discretionary,2655981,US6762201068,NASDAQ,2009
MGM,MGM RESORTS INTERNATIONAL,Equity,0.01,9.12,47930,437121.6,-,Consumer Discretionary,2547419,US5529531015,New York Stock Exchange Inc.,2009
TPX,TEMPUR SEALY INTERNATIONAL INC,Equity,0.01,23.63,18481,436706.03,-,Consumer Discretionary,2216991,US88023U1016,New York Stock Exchange Inc.,2009
LAMR,LAMAR ADVERTISING CO. CL A,Equity,0.01,31.09,13942,433456.78,-,Consumer Discretionary,2508416,US5128151017,NASDAQ,2009
JWA,JOHN WILEY AND SONS INC CLASS A,Equity,0.01,41.88,10298,431280.24,-,Consumer Discretionary,2965668,US9682232064,New York Stock Exchange Inc.,2009
WEN,WENDYS/ARBYS GROUP INC.,Equity,0.01,4.69,89807,421195.04,-,Consumer Discretionary,2289744,US9505871056,New York Stock Exchange Inc.,2009
WOO,FOOT LOCKER INC,Equity,0.01,11.14,37176,414140.64,-,Consumer Discretionary,5478022,US3448491049,Boerse Muenchen,2009
WBC,WABCO HOLDINGS INC,Equity,0.01,25.79,15796,407378.85,-,Consumer Discretionary,B23CNQ3,US92927K1025,New York Stock Exchange Inc.,2009
CECO,CAREER EDUCATION CORP,Equity,0.01,23.31,16923,394475.13,-,Consumer Discretionary,2143646,US1416651099,NASDAQ,2009
FOSL,FOSSIL GROUP INC.,Equity,0.01,33.56,11387,382147.72,-,Consumer Discretionary,2346627,US3498821004,NASDAQ,2009
BID,SOTHEBYS,Equity,0.01,22.48,16733,376157.84,-,Consumer Discretionary,2822406,US8358981079,New York Stock Exchange Inc.,2009
DAN,DANA INCORPORATED INC,Equity,0.01,10.84,34234,371096.56,-,Consumer Discretionary,B2PFJR3,US2358252052,New York Stock Exchange Inc.,2009
EAT,BRINKER INTERNATIONAL INC,Equity,0.01,14.92,24758,369389.36,-,Consumer Discretionary,2193544,US1096411004,New York Stock Exchange Inc.,2009
CRI,CARTERS INC,Equity,0.01,26.25,13518,354847.5,-,Consumer Discretionary,2980939,US1462291097,New York Stock Exchange Inc.,2009
PSS,COLLECTIVE BRANDS INC.,Equity,0.01,22.77,15228,346741.56,-,Consumer Discretionary,2685966,US19421W1009,New York Stock Exchange Inc.,2009
CEDCQ,CENTRAL EUROPEAN DISTRIBUTION CORP,Equity,0.01,28.41,12132,344670.13,-,Consumer Discretionary,2286723,US1534351028,Non-Nms Quotation Service (Nnqs),2009
AN,AUTONATION INC,Equity,0.01,19.15,17854,341904.1,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.,2009
ESND,ESSENDANT INC,Equity,0.01,56.85,6013,341839.05,-,Consumer Discretionary,2923815,US9130041075,NASDAQ,2009
JNY,JONES GROUP INC,Equity,0.01,16.06,21229,340937.74,-,Consumer Discretionary,2477152,US48020T1016,New York Stock Exchange Inc.,2009
TRW,TRW AUTOMOTIVE HOLDINGS CORP,Equity,0.01,23.88,13975,333723,-,Consumer Discretionary,2340801,US87264S1069,New York Stock Exchange Inc.,2009
PII,POLARIS INDUSTRIES INC,Equity,0.01,43.63,7611,332067.93,-,Consumer Discretionary,2692933,US7310681025,New York Stock Exchange Inc.,2009
WWW,WOLVERINE WORLD WIDE INC,Equity,0.01,27.22,12198,332029.56,-,Consumer Discretionary,2977500,US9780971035,New York Stock Exchange Inc.,2009
AAN.2,AARONS INC.,Equity,0.01,27.73,11609,321917.57,-,Consumer Discretionary,2002907,US0025352016,New York Stock Exchange Inc.,2009
DBRN,DRESS BARN INC.,Equity,0.01,23.1,13894,320951.55,-,Consumer Discretionary,2280565,US2615701057,NASDAQ,2009
H,HYATT HOTELS CORP CLASS A,Equity,0.01,29.81,10720,319563.2,-,Consumer Discretionary,B5B82X4,US4485791028,New York Stock Exchange Inc.,2009
DECK,DECKERS OUTDOOR CORP,Equity,0.01,101.72,3130,318383.6,-,Consumer Discretionary,2267278,US2435371073,New York Stock Exchange Inc.,2009
MELI,MERCADOLIBRE INC,Equity,0.01,51.87,6136,318274.32,-,Consumer Discretionary,B23X1H3,US58733R1023,NASDAQ,2009
CAR,AVIS BUDGET GROUP INC,Equity,0.01,13.12,24234,317950.08,-,Consumer Discretionary,B1CL8J2,US0537741052,NASDAQ,2009
GYMB,GYMBOREE CORP,Equity,0.01,43.49,7265,315954.85,-,Consumer Discretionary,2398101,US4037771056,NASDAQ,2009
