Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
SWN,SOUTHWESTERN ENERGY,Equity,0.08,31.94,79511,2539581.34,-,Energy,2828619,US8454671095,New York Stock Exchange Inc.,2011
MPN,MARATHON PETROLEUM CORP,Equity,0.08,33.29,81371,2708840.59,-,Energy,B567SL6,US56585A1025,Boerse Stuttgart,2011
VLO,VALERO ENERGY CORP,Equity,0.09,21.05,130330,2743446.5,-,Energy,2041364,US91913Y1001,New York Stock Exchange Inc.,2011
CAM,CAMERON INTERNATIONAL CORP,Equity,0.09,49.19,56000,2754640,-,Energy,2222233,US13342B1052,-,2011
FTI,FMC TECHNOLOGIES INC,Equity,0.09,52.23,54919,2868419.37,-,Energy,2763561,US30249U1016,New York Stock Exchange Inc.,2011
CHK,CHESAPEAKE ENERGY CORP,Equity,0.1,22.29,150302,3350231.58,-,Energy,2182779,US1651671075,New York Stock Exchange Inc.,2011
NBL,NOBLE ENERGY INC,Equity,0.12,94.39,40333,3807031.87,-,Energy,2640761,US6550441058,New York Stock Exchange Inc.,2011
HES,HESS CORP,Equity,0.12,56.8,69333,3938114.4,-,Energy,2023748,US42809H1077,New York Stock Exchange Inc.,2011
WMB,WILLIAMS INC,Equity,0.14,33.02,134404,4438020.08,-,Energy,5727371,US9694571004,Deutsche Boerse Xetra,2011
SE,SPECTRA ENERGY CORP,Equity,0.14,30.75,148521,4567020.75,-,Energy,B1L60G9,US8475601097,New York Stock Exchange Inc.,2011
EP,EL PASO CORP.,Equity,0.15,26.57,175728,4669092.96,-,Energy,2295945,US28336L1098,New York Stock Exchange Inc.,2011
MRO,MARATHON OIL CORP,Equity,0.15,29.27,162730,4763107.1,-,Energy,2910970,US5658491064,New York Stock Exchange Inc.,2011
BHI,BAKER HUGHES INC,Equity,0.15,48.64,99327,4831265.28,-,Energy,2072085,US0572241075,New York Stock Exchange Inc.,2011
DVN,DEVON ENERGY CORP,Equity,0.19,62,96668,5993416,-,Energy,2480677,US25179M1036,New York Stock Exchange Inc.,2011
EOG,EOG RESOURCES INC,Equity,0.19,98.51,61345,6043095.95,-,Energy,2318024,US26875P1012,New York Stock Exchange Inc.,2011
NOV,NATIONAL OILWELL VARCO INC,Equity,0.2,67.99,96685,6573613.15,-,Energy,2624486,US6370711011,New York Stock Exchange Inc.,2011
HAL,HALLIBURTON,Equity,0.22,34.51,209101,7216075.51,-,Energy,2405302,US4062161017,New York Stock Exchange Inc.,2011
APA,APACHE CORP,Equity,0.25,90.58,87622,7936800.76,-,Energy,2043962,US0374111054,New York Stock Exchange Inc.,2011
AAZ,ANADARKO PETROLEUM CORP,Equity,0.27,76.33,113688,8677805.04,-,Energy,5864676,US0325111070,Boerse Berlin,2011
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.54,93.7,185754,17405149.8,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.,2011
SLBA,SCHLUMBERGER LTD.,Equity,0.66,68.31,310069,21180813.39,-,Energy,4779232,AN8068571086,Euronext Amsterdam,2011
COP,CONOCOPHILLIPS,Equity,0.69,72.87,303404,22109049.48,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.,2011
CVX,CHEVRON CORP,Equity,1.52,106.4,459354,48875265.6,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.,2011
XOM,EXXON MOBIL CORP,Equity,2.97,84.76,1125637,95408992.12,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.,2011
TETAB,TETON ADVISORS INC CLASS B,Equity,0,19.99,32,639.68,-,Financials,B64SQL4,US88165Y1010,Non-Nms Quotation Service (Nnqs),2011
VALU,VALUE LINE INC,Equity,0,10.28,298,3063.44,-,Financials,2926751,US9204371002,NASDAQ,2011
CACB,CASCADE BANCORP,Equity,0,4.38,1373,6013.74,-,Financials,2184236,US1471542076,NASDAQ,2011
HMPR,HAMPTON ROADS BANKSHARES INC.,Equity,0,2.74,2240,6137.6,-,Financials,2877440,US4093215022,NASDAQ,2011
CBKN,CAPITAL BANK CORP.,Equity,0,2.01,3185,6401.85,-,Financials,2654030,US1397931031,NASDAQ,2011
IFT,EMERGENT CAPITAL INC,Equity,0,1.88,4014,7546.32,-,Financials,B4JZ0B4,US4528341047,New York Stock Exchange Inc.,2011
CFNB,CALIFORNIA FIRST NATIONAL BANCORP,Equity,0,16.08,472,7589.76,-,Financials,2031439,US1302221023,NASDAQ,2011
PZN,PZENA INVESTMENT MANAGEMENT INC CL,Equity,0,4.33,1974,8547.42,-,Financials,B28HSP7,US74731Q1031,New York Stock Exchange Inc.,2011
FRF,FORTEGRA FINANCIAL CORP.,Equity,0,6.68,1366,9124.88,-,Financials,B4VK051,US34954W1045,New York Stock Exchange Inc.,2011
GCAP,GAIN CAPITAL HOLDINGS INC,Equity,0,6.7,1695,11356.5,-,Financials,B3YK244,US36268W1009,New York Stock Exchange Inc.,2011
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Equity,0,8.25,1582,13051.5,-,Financials,B019FW2,US6873801053,NASDAQ,2011
IHC,INDEPENDENCE HOLDING,Equity,0,8.13,1674,13609.62,-,Financials,2461229,US4534403070,New York Stock Exchange Inc.,2011
CHFN,CHARTER FINANCIAL CORP.,Equity,0,9.26,1549,14343.74,-,Financials,2809982,US16122M1009,NASDAQ,2011
AVTR,AVATAR HOLDINGS INC,Equity,0,7.18,2020,14503.6,-,Financials,2066196,US0534941002,NASDAQ,2011
CIFC,CIFC,Equity,0,5.4,2690,14526,-,Financials,B5STZB9,US12547R1059,NASDAQ,2011
FMD,FIRST MARBLEHEAD CORP.,Equity,0,1.17,12518,14646.06,-,Financials,2839321,US3207711082,New York Stock Exchange Inc.,2011
GRIF,GRIFFIN INDUSTRIAL REALTY INC,Equity,0,26.46,575,15214.5,-,Financials,2023931,US3982311009,NASDAQ,2011
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Equity,0,3.58,4262,15257.96,-,Financials,2912374,US91359V1070,New York Stock Exchange Inc.,2011
FDUS,FIDUS INVESTMENT CORP,Equity,0,12.97,1222,15849.34,-,Financials,B3RV2F5,US3165001070,NASDAQ,2011
ROMA,ROMA FINANCIAL CORP.,Equity,0,9.84,1707,16796.88,-,Financials,B192FZ3,US77581P1093,NASDAQ,2011
CSBK,CLIFTON SAVINGS BANCORP INC.,Equity,0,9.28,1936,17966.08,-,Financials,2216225,US18712Q1031,NASDAQ,2011
EBTC,ENTERPRISE BANCORP INC,Equity,0,14.3,1334,19076.2,-,Financials,B00K2L4,US2936681095,NASDAQ,2011
HALL,HALLMARK FINANCIAL SERVICES INC,Equity,0,6.99,2739,19145.61,-,Financials,B19HTB2,US40624Q2030,NASDAQ,2011
WSR,WHITESTONE REIT,Equity,0,11.9,1707,20313.3,-,Financials,B6452T5,US9660842041,New York Stock Exchange Inc.,2011
CBNJ,CAPE BANCORP INC,Equity,0,7.85,2607,20464.95,-,Financials,B2PFJP1,US1392091005,NASDAQ,2011
FBRC,FBR & CO.,Equity,0,2.05,10013,20526.65,-,Financials,B1YNFL7,US30247C3016,NASDAQ,2011
SNBC,SUN BANCORP INC,Equity,0,2.42,8547,20683.74,-,Financials,2423478,US86663B1026,NASDAQ,2011
Z,ZILLOW INC CLASS A,Equity,0,22.48,934,20996.32,-,Financials,B4KF820,US98954A1079,NASDAQ,2011
EMCI,EMC INSURANCE GROUP INC,Equity,0,20.57,1040,21392.8,-,Financials,2295268,US2686641091,NASDAQ,2011
BBNK,BRIDGE CAPITAL HOLDINGS,Equity,0,10.4,2069,21517.6,-,Financials,2763475,US1080301070,NASDAQ,2011
CNBKA,CENTURY BANCORP INC CLASS A,Equity,0,28.24,785,22168.4,-,Financials,2185563,US1564321065,NASDAQ,2011
MPG,MPG OFFICE TRUST REIT INC,Equity,0,1.99,11146,22180.54,-,Financials,2086848,US5532741015,New York Stock Exchange Inc.,2011
NMFC,NEW MOUNTAIN FINANCE CORP,Equity,0,13.41,1655,22193.55,-,Financials,B61WWF5,US6475511001,New York Stock Exchange Inc.,2011
HTBK,HERITAGE COMMERCE CORP,Equity,0,4.74,4728,22410.72,-,Financials,2503916,US4269271098,NASDAQ,2011
FBC,FLAGSTAR BANCORP INC.,Equity,0,0.51,44417,22430.59,-,Financials,2327826,US3379305077,New York Stock Exchange Inc.,2011
MSL,MIDSOUTH BANCORP INC,Equity,0,13.01,1737,22598.37,-,Financials,2587233,US5980391057,New York Stock Exchange Inc.,2011
INTX,INTERSECTIONS INC,Equity,0,11.09,2079,23056.11,-,Financials,2238768,US4609813013,NASDAQ,2011
BANC,FIRST PACTRUST BANCORP INC.,Equity,0,10.25,2299,23564.75,-,Financials,2976778,US33589V1017,NASDAQ,2011
BSRR,SIERRA BANCORP,Equity,0,8.8,2699,23751.2,-,Financials,2586315,US82620P1021,NASDAQ,2011
SCNB,SUFFOLK,Equity,0,10.79,2217,23921.43,-,Financials,2857981,US8647391072,-,2011
UMH,UMH PROPERTIES REIT INC,Equity,0,9.31,2616,24354.96,-,Financials,2908191,US9030021037,New York Stock Exchange Inc.,2011
TINY,180 DEGREE CAPITAL INC,Equity,0,3.46,7041,24361.86,-,Financials,2411934,US4138331040,NASDAQ,2011
JMP,JMP GROUP INC,Equity,0,7.15,3443,24617.45,-,Financials,B1XDBR6,US46629U1079,New York Stock Exchange Inc.,2011
EBSB,MERIDIAN INTERSTATE BANCORP INC.,Equity,0,12.45,1989,24763.05,-,Financials,B285M37,US58964Q1040,NASDAQ,2011
CCBG,CAPITAL CITY BANK INC,Equity,0,9.55,2595,24782.25,-,Financials,2186759,US1396741050,NASDAQ,2011
DGICA,DONEGAL GROUP INC CLASS A,Equity,0,14.16,1757,24879.12,-,Financials,2752730,US2577012014,NASDAQ,2011
SBCF,SEACOAST BANKING CORP. OF FLORIDA,Equity,0,1.52,16466,25028.32,-,Financials,2793621,US8117073069,NASDAQ,2011
TCRD,THL CREDIT INC,Equity,0,12.21,2094,25567.74,-,Financials,B64XDW9,US8724381061,NASDAQ,2011
CTO,CONSOLIDATED TOMOKA LAND,Equity,0,27.07,950,25716.5,-,Financials,2218704,US2102261060,Nyse Mkt Llc,2011
EBTX,ENCORE BANCSHARES INC.,Equity,0,13.52,1913,25863.76,-,Financials,B23DZJ3,US29255V2016,NASDAQ,2011
OKSB,SOUTHWEST BANCORP INC,Equity,0,5.96,4414,26307.44,-,Financials,2829968,US8447671038,NASDAQ,2011
PCBC,PACIFIC CAPITAL BANCORP,Equity,0,28.24,933,26347.92,-,Financials,2775793,US69404P2002,NASDAQ,2011
MCC,MEDLEY CAPITAL CORP,Equity,0,10.4,2535,26364,-,Financials,B451X51,US58503F1066,New York Stock Exchange Inc.,2011
METR,METRO BANCORP INC.,Equity,0,8.38,3157,26455.66,-,Financials,2433938,US59161R1014,NASDAQ,2011
BKYF,BANK OF KENTUCKY FINANCIAL CORP.,Equity,0,20.05,1320,26466,-,Financials,2603797,US0628961056,NASDAQ,2011
BFIN,BANKFINANCIAL CORP,Equity,0,5.52,4799,26490.48,-,Financials,B038282,US06643P1049,NASDAQ,2011
CNBC,CENTER BANCORP INC.,Equity,0,9.77,2742,26789.34,-,Financials,2494485,US1514081017,NASDAQ,2011
ESSA,ESSA BANCORP INC,Equity,0,10.47,2576,26970.72,-,Financials,B1VXG40,US29667D1046,NASDAQ,2011
KCAP,KCAP FINANCIAL INC,Equity,0,6.31,4342,27398.02,-,Financials,B1L5VP2,US5002331016,NASDAQ,2011
DRL,DORAL FINANCIAL CORP,Equity,0,0.96,28913,27640.83,-,Financials,2343372,PR25811P8869,New York Stock Exchange Inc.,2011
SUNS,SOLAR SENIOR CAPITAL LTD,Equity,0,15.75,1761,27735.75,-,Financials,B4085D9,US83416M1053,NASDAQ,2011
TAYC,TAYLOR CAPITAL GROUP INC,Equity,0,9.72,2903,28217.16,-,Financials,2958561,US8768511060,NASDAQ,2011
NICK,NICHOLAS FINANCIAL INC,Equity,0,12.82,2219,28447.58,-,Financials,2415992,CA65373J2092,NASDAQ,2011
KRNY,KEARNY FINANCIAL CORP.,Equity,0,9.5,3013,28623.5,-,Financials,B034L83,US4871691048,NASDAQ,2011
MITT,AG MORTGAGE INVESTMENT TRUST INC.,Equity,0,20.13,1432,28826.16,-,Financials,B4NKX38,US0012281053,New York Stock Exchange Inc.,2011
GLCH,GLEACHER & CO INC.,Equity,0,1.68,17812,29924.16,-,Financials,2341570,US3773411026,NASDAQ,2011
EF,EDELMAN FINANCIAL GROUP INC.,Equity,0,6.57,4595,30189.15,-,Financials,2492735,US27943Q1058,NASDAQ,2011
PSTB,PARK STERLING CORP,Equity,0,4.08,7401,30196.08,-,Financials,B1LJ7C3,US70086Y1055,NASDAQ,2011
FNLC,FIRST BANCORP INC.,Equity,0,15.37,1986,30524.82,-,Financials,2353047,US31866P1021,NASDAQ,2011
BDGE,BRIDGE BANCORP INC,Equity,0,19.9,1535,30546.5,-,Financials,B00MZ11,US1080351067,NASDAQ,2011
WD,WALKER & DUNLOP INC,Equity,0,12.56,2441,30658.96,-,Financials,B4TZV44,US93148P1021,New York Stock Exchange Inc.,2011
AI,ARLINGTON ASSET INVESTMENT CLASS A,Equity,0,21.33,1469,31333.77,-,Financials,2516817,US0413562051,New York Stock Exchange Inc.,2011
MBVT,MERCHANTS BANCSHARES INC,Equity,0,29.2,1086,31711.2,-,Financials,2580715,US5884481004,NASDAQ,2011
KCLI,KANSAS CITY LIFE INSURANCE CO.,Equity,0,32.82,969,31802.58,-,Financials,2483977,US4848361014,NASDAQ,2011
TRNO,TERRENO REALTY REIT CORP,Equity,0,15.14,2101,31809.14,-,Financials,B3N4753,US88146M1018,New York Stock Exchange Inc.,2011
FDEF,FIRST DEFIANCE FINANCIAL CORP,Equity,0,14.59,2220,32389.8,-,Financials,2356701,US32006W1062,NASDAQ,2011
ALNC,ALLIANCE FINANCIAL CORP.,Equity,0,30.88,1072,33103.36,-,Financials,2619578,US0192051037,NASDAQ,2011
BKMU,BANK MUTUAL CORP,Equity,0,3.18,10448,33224.64,-,Financials,2734921,US0637501034,NASDAQ,2011
FFCH,FIRST FINANCIAL HOLDINGS INC.,Equity,0,8.93,3747,33460.71,-,Financials,2341376,US3202391062,NASDAQ,2011
BARI,BANCORP RHODE ISLAND,Equity,0,39.7,846,33586.2,-,Financials,2624668,US0596901076,NASDAQ,2011
PWOD,PENNS WOODS BANCORP INC,Equity,0,38.78,871,33777.38,-,Financials,2552866,US7084301032,NASDAQ,2011
WTBA,WEST BANCORPORATION INC,Equity,0,9.58,3533,33846.14,-,Financials,2408840,US95123P1066,NASDAQ,2011
CLDT,CHATHAM LODGING TRUST REIT TRUST,Equity,0,10.78,3149,33946.22,-,Financials,B5LYMC1,US16208T1025,New York Stock Exchange Inc.,2011
MTGE,AMERICAN CAPITAL MORTGAGE INVESTME,Equity,0,18.82,1820,34252.4,-,Financials,B6QB581,US02504A1043,NASDAQ,2011
FUBC,1ST UNITED BANCORP INC,Equity,0,5.55,6183,34315.65,-,Financials,B2Q5S97,US33740N1054,NASDAQ,2011
ART,ARTIO GLOBAL INVESTORS INC CLASS A,Equity,0,4.88,7103,34662.64,-,Financials,B4LXLK2,US04315B1070,New York Stock Exchange Inc.,2011
SBX,SEABRIGHT HOLDINGS INC.,Equity,0,7.65,4540,34731,-,Financials,B02ZV87,US8116561072,New York Stock Exchange Inc.,2011
AMTG,APOLLO RESIDENTIAL MORTGAGE INC.,Equity,0,15.26,2316,35342.16,-,Financials,B4MT4L1,US03763V1026,New York Stock Exchange Inc.,2011
OHAI,NGP CAPITAL RESOURCES,Equity,0,7.19,4922,35389.18,-,Financials,B03PGK3,US62912R1077,NASDAQ,2011
PEBO,PEOPLES BANCORP INC,Equity,0,14.81,2390,35395.9,-,Financials,2679419,US7097891011,NASDAQ,2011
MN,MANNING AND NAPIER INC CLASS A,Equity,0,12.49,2857,35683.93,-,Financials,B5L94X1,US56382Q1022,New York Stock Exchange Inc.,2011
BOFI,BOFI HOLDING INC,Equity,0,16.25,2214,35977.5,-,Financials,B0637D4,US05566U1088,NASDAQ,2011
CRDB,CRAWFORD CLASS B,Equity,0,6.16,5862,36109.92,-,Financials,2232072,US2246331076,New York Stock Exchange Inc.,2011
GBDC,GOLUB CAPITAL BDC INC,Equity,0,15.5,2335,36192.5,-,Financials,B60K6F8,US38173M1027,NASDAQ,2011
MSWP,MISSION WEST PROPERTIES REIT INC,Equity,0,9.02,4032,36368.64,-,Financials,2324247,US6052031084,Non-Nms Quotation Service (Nnqs),2011
GAIN,GLADSTONE INVESTMENT CORP,Equity,0,7.27,5021,36502.67,-,Financials,B0C1G46,US3765461070,NASDAQ,2011
GLAD,GLADSTONE CAPITAL CORP,Equity,0,7.63,4791,36555.33,-,Financials,2793331,US3765351008,NASDAQ,2011
ATLO,AMES NATIONAL CORP,Equity,0,19.5,1880,36660,-,Financials,B00MZ00,US0310011004,NASDAQ,2011
PCBK,PACIFIC CONTINENTAL CORP,Equity,0,8.85,4191,37090.35,-,Financials,2433972,US69412V1089,NASDAQ,2011
FRNK,FRANKLIN FINANCIAL CORP,Equity,0,11.84,3164,37461.76,-,Financials,B5BF213,US35353C1027,NASDAQ,2011
OPY,OPPENHEIMER HOLDINGS NON VOTING IN,Equity,0,16.1,2350,37835,-,Financials,B42G8D2,US6837971042,New York Stock Exchange Inc.,2011
MFIN,MEDALLION FINANCIAL CORP,Equity,0,11.38,3345,38066.1,-,Financials,2580447,US5839281061,NASDAQ,2011
FBNC,FIRST BANCORP,Equity,0,11.15,3432,38266.8,-,Financials,2351494,US3189101062,NASDAQ,2011
FXCM,FXCM INC CLASS A,Equity,0,9.75,3945,38463.75,-,Financials,B3YPMH2,US3026931069,New York Stock Exchange Inc.,2011
NATL,NATIONAL INTERSTATE CORP.,Equity,0,24.67,1568,38682.56,-,Financials,B05Q284,US63654U1007,NASDAQ,2011
FXCB,FOX CHASE BANCORP INC.,Equity,0,12.63,3074,38824.62,-,Financials,B3YRMP6,US35137T1088,NASDAQ,2011
HOME,HOME FEDERAL BANCORP INC,Equity,0,10.4,3755,39052,-,Financials,B2N6NK9,US43710G1058,NASDAQ,2011
COWN,COWEN GROUP INC.,Equity,0,2.59,15202,39373.18,-,Financials,B59SWL4,US2236221014,NASDAQ,2011
ESBF,ESB FINANCIAL CORP.,Equity,0,14.07,2825,39747.75,-,Financials,2482468,US26884F1021,NASDAQ,2011
MSFG,MAINSOURCE FINANCIAL GROUP INC,Equity,0,8.83,4569,40344.27,-,Financials,2475156,US56062Y1029,NASDAQ,2011
AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,Equity,0,18.02,2245,40454.9,-,Financials,2363381,US3131483063,New York Stock Exchange Inc.,2011
VCBI,VIRGINIA COMMERCE BANCORP INC,Equity,0,7.73,5318,41108.14,-,Financials,2537692,US92778Q1094,NASDAQ,2011
STAG,STAG INDUSTRIAL REIT INC,Equity,0,11.47,3603,41326.41,-,Financials,B64BRQ5,US85254J1025,New York Stock Exchange Inc.,2011
BWINB,BALDWIN AND LYONS INC CLASS B,Equity,0,21.8,1896,41332.8,-,Financials,2072870,US0577552096,NASDAQ,2011
WBCO,WASHINGTON BANKING,Equity,0,11.91,3483,41482.53,-,Financials,2537993,US9373031056,NASDAQ,2011
OLP,ONE LIBERTY PROPERTIES REIT INC,Equity,0,16.5,2523,41629.5,-,Financials,2659615,US6824061039,New York Stock Exchange Inc.,2011
MGI,MONEYGRAM INTERNATIONAL INC,Equity,0,17.75,2348,41677,-,Financials,B4L5089,US60935Y2081,NASDAQ,2011
STBC,STATE BANCORP,Equity,0,12.2,3439,41955.8,-,Financials,2802055,US8557161069,NASDAQ,2011
OABC,OMNIAMERICAN BANCORP INC.,Equity,0,15.7,2687,42185.9,-,Financials,B3LPR92,US68216R1077,NASDAQ,2011
LBAI,LAKELAND BANCORP INC,Equity,0,8.62,4931,42505.22,-,Financials,2620031,US5116371007,NASDAQ,2011
COBZ,COBIZ FINANCIAL INC,Equity,0,5.77,7400,42698,-,Financials,2257752,US1908971088,NASDAQ,2011
CSA,COGDELL SPENCER INC,Equity,0,4.25,10132,43061,-,Financials,B0H9BF1,US19238U1079,New York Stock Exchange Inc.,2011
GOOD,GLADSTONE COMMERCIAL REIT CORP,Equity,0,17.55,2469,43330.95,-,Financials,2918479,US3765361080,NASDAQ,2011
OCFC,OCEANFIRST FINANCIAL CORP,Equity,0,13.07,3335,43588.45,-,Financials,2125901,US6752341080,NASDAQ,2011
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Equity,0,73.98,590,43648.2,-,Financials,2801137,US25264R2076,NASDAQ,2011
CCNE,CNB FINANCIAL CORP,Equity,0,15.78,2787,43978.86,-,Financials,2619705,US1261281075,NASDAQ,2011
NKSH,NATIONAL BANKSHARES INC,Equity,0,27.92,1580,44113.6,-,Financials,2532556,US6348651091,NASDAQ,2011
RAS,RAIT FINANCIAL TRUST REIT TRUST,Equity,0,4.75,9307,44208.25,-,Financials,2138716,US7492276099,New York Stock Exchange Inc.,2011
PNX,PHOENIX COS. INC.,Equity,0,1.68,26490,44503.2,-,Financials,2763453,US71902E1091,New York Stock Exchange Inc.,2011
HFWA,HERITAGE FINANCIAL CORP,Equity,0,12.56,3553,44625.68,-,Financials,2619880,US42722X1063,NASDAQ,2011
FCBC,FIRST COMMUNITY BANCSHARES INC,Equity,0,12.48,3607,45015.36,-,Financials,2648710,US31983A1034,NASDAQ,2011
BMRC,BANK OF MARIN BANCORP,Equity,0,37.59,1200,45108,-,Financials,2647375,US0634251021,NASDAQ,2011
CSFL,CENTERSTATE BANKS INC,Equity,0,6.62,6827,45194.74,-,Financials,2698652,US15201P1093,NASDAQ,2011
STFC,STATE AUTO FINANCIAL CORP,Equity,0,13.59,3329,45241.11,-,Financials,2841898,US8557071052,NASDAQ,2011
CPF,CENTRAL PACIFIC FINANCIAL CORP,Equity,0,12.92,3505,45284.6,-,Financials,2230946,US1547604090,New York Stock Exchange Inc.,2011
TCBK,TRICO BANCSHARES,Equity,0,14.22,3186,45304.92,-,Financials,2904133,US8960951064,NASDAQ,2011
SWS,SWS GROUP INC.,Equity,0,6.87,6631,45554.97,-,Financials,2857453,US78503N1072,New York Stock Exchange Inc.,2011
FLIC,FIRST OF LONG ISLAND CORP,Equity,0,26.32,1734,45638.88,-,Financials,2355913,US3207341062,NASDAQ,2011
HTLF,HEARTLAND FINANCIAL USA INC,Equity,0,15.34,3014,46234.76,-,Financials,2828147,US42234Q1022,NASDAQ,2011
FIBK,FIRST INTERSTATE BANCSYSTEM INC CL,Equity,0,13.03,3579,46634.37,-,Financials,B4RGHN0,US32055Y2019,NASDAQ,2011
WNEB,WESTERN NEW ENGLAND BANCORP INC,Equity,0,7.36,6364,46839.04,-,Financials,B1LX0F9,US96008P1049,NASDAQ,2011
STC,STEWART INFO SERVICES CORP,Equity,0,11.55,4138,47793.9,-,Financials,2848736,US8603721015,New York Stock Exchange Inc.,2011
TBBK,BANCORP INC,Equity,0,7.23,6656,48122.88,-,Financials,B05BRL7,US05969A1051,NASDAQ,2011
BMTC,BRYN MAWR BANK CORP,Equity,0,19.49,2486,48452.14,-,Financials,2619642,US1176651099,NASDAQ,2011
PKY,PARKWAY PROPERTIES INC.,Equity,0,9.86,4996,49260.56,-,Financials,2667168,US70159Q1040,New York Stock Exchange Inc.,2011
PLFE,PRESIDENTIAL LIFE CORP.,Equity,0,9.99,4933,49280.67,-,Financials,2700591,US7408841010,NASDAQ,2011
NTSP,NETSPEND HOLDINGS INC.,Equity,0,8.11,6091,49398.01,-,Financials,B4N6MB7,US64118V1061,NASDAQ,2011
FRME,FIRST MERCHANTS CORP,Equity,0,8.47,5835,49422.45,-,Financials,2342410,US3208171096,NASDAQ,2011
TBNK,TERRITORIAL BANCORP INC,Equity,0,19.75,2547,50303.25,-,Financials,B3MY9Y7,US88145X1081,NASDAQ,2011
WIBC,WILSHIRE BANCORP INC.,Equity,0,3.63,13989,50780.07,-,Financials,2537658,US97186T1088,NASDAQ,2011
FISI,FINANCIAL INSTITUTIONS INC,Equity,0,16.14,3151,50857.14,-,Financials,2596949,US3175854047,NASDAQ,2011
CZNC,CITIZENS AND NORTHERN CORP,Equity,0,18.47,2763,51032.61,-,Financials,2420662,US1729221069,NASDAQ,2011
GCA,GLOBAL CASH ACCESS HOLDINGS INC,Equity,0,4.45,11592,51584.4,-,Financials,B0LFXJ3,US3789671035,New York Stock Exchange Inc.,2011
ASI,AMERICAN SAFETY INSURANCE HOLDINGS,Equity,0,21.75,2379,51743.25,-,Financials,2406167,BMG029951016,New York Stock Exchange Inc.,2011
GABC,GERMAN AMERICAN BANCORP INC,Equity,0,18.19,2854,51914.26,-,Financials,2502151,US3738651047,NASDAQ,2011
RBCAA,REPUBLIC BANCORP INC CLASS A,Equity,0,22.9,2273,52051.7,-,Financials,2277114,US7602812049,NASDAQ,2011
WHG,WESTWOOD HOLDINGS GROUP INC,Equity,0,36.55,1425,52083.75,-,Financials,2958293,US9617651040,New York Stock Exchange Inc.,2011
WSFS,WSFS FINANCIAL CORP,Equity,0,35.96,1466,52717.36,-,Financials,2940375,US9293281021,NASDAQ,2011
FBNK,FIRST CONNECTICUT BANCORP INC,Equity,0,13.01,4067,52911.67,-,Financials,B3ZHVN6,US3198501039,NASDAQ,2011
HAFC,HANMI FINANCIAL CORP,Equity,0,7.4,7216,53398.4,-,Financials,B6TPXR5,US4104952043,NASDAQ,2011
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Equity,0,14.8,3609,53413.2,-,Financials,2768889,US2937121059,NASDAQ,2011
CLMS,CALAMOS ASSET MANAGEMENT INC. SHS,Equity,0,12.51,4320,54043.2,-,Financials,B02J6B7,US12811R1041,NASDAQ,2011
AROW,ARROW FINANCIAL CORP,Equity,0,23.44,2313,54216.72,-,Financials,2051374,US0427441029,NASDAQ,2011
GSBC,GREAT SOUTHERN BANCORP INC,Equity,0,23.59,2316,54634.44,-,Financials,2387002,US3909051076,NASDAQ,2011
NFBK,NORTHFIELD BANCORP INC.,Equity,0,14.16,3862,54685.92,-,Financials,B293VL1,US66611L1052,NASDAQ,2011
CSWC,CAPITAL SOUTHWEST CORP,Equity,0,81.55,671,54720.05,-,Financials,2174583,US1405011073,NASDAQ,2011
ADC,AGREE REALTY REIT CORP,Equity,0,24.38,2249,54830.62,-,Financials,2062161,US0084921008,New York Stock Exchange Inc.,2011
CDR,CEDAR REALTY TRUST REIT INC TRUST,Equity,0,4.31,12745,54930.95,-,Financials,2033242,US1506022094,New York Stock Exchange Inc.,2011
EGBN,EAGLE BANCORP INC,Equity,0,14.54,3799,55237.46,-,Financials,2648055,US2689481065,NASDAQ,2011
ABCB,AMERIS BANCORP,Equity,0,10.28,5394,55450.32,-,Financials,2038849,US03076K1088,NASDAQ,2011
UVSP,UNIVEST CORPORATION OF PENNSYLVANI,Equity,0,14.64,3802,55661.28,-,Financials,2690636,US9152711001,NASDAQ,2011
SYBT,S.Y. BANCORP INC.,Equity,0,20.53,2734,56129.02,-,Financials,2389439,US7850601045,NASDAQ,2011
CAC,CAMDEN NATIONAL CORP,Equity,0,32.6,1744,56854.4,-,Financials,2116659,US1330341082,NASDAQ,2011
KRG,KITE REALTY GROUP TRUST REIT,Equity,0,4.51,12630,56961.3,-,Financials,B02H893,US49803T1025,New York Stock Exchange Inc.,2011
STL,PROVIDENT NEW YORK BANCORP,Equity,0,6.64,8642,57382.88,-,Financials,2547969,US7440281019,New York Stock Exchange Inc.,2011
BANF,BANCFIRST CORP,Equity,0,37.54,1533,57548.82,-,Financials,2078782,US05945F1030,NASDAQ,2011
WCBO,WEST COAST BANCORP (OREGON),Equity,0,15.6,3741,58359.6,-,Financials,2950244,US9521452097,NASDAQ,2011
