Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
INSW,INTERNATIONAL SEAWAYS INC,Equity,0,16.84,9915.00,166968.60,"166,968.60",Energy,BYX60M4,MHY410531021,New York Stock Exchange Inc.,2018
KLXE,KLX ENERGY SERVICES HOLDINGS INC,Equity,0,23.45,6838.00,160351.10,"160,351.10",Energy,BGL64M8,US48253L1061,NASDAQ,2018
GPRE,GREEN PLAINS INC,Equity,0,13.11,12163.00,159456.93,"159,456.93",Energy,B11FJD6,US3932221043,NASDAQ,2018
NOG,NORTHERN OIL AND GAS INC,Equity,0,2.26,67032.00,151492.32,"151,492.32",Energy,B0WRP81,US6655311099,Nyse Mkt Llc,2018
MTRX,MATRIX SERVICE,Equity,0,17.94,8258.00,148148.52,"148,148.52",Energy,2572068,US5768531056,NASDAQ,2018
BCEI,BONANZA CREEK ENERGY INC,Equity,0,20.67,7074.00,146219.58,"146,219.58",Energy,BYXGJD8,US0977934001,New York Stock Exchange Inc.,2018
FRO,FRONTLINE LTD,Equity,0,5.53,26290.00,145383.70,"145,383.70",Energy,BYXHS34,BMG3682E1921,New York Stock Exchange Inc.,2018
REX,REX AMERICAN RESOURCES CORP,Equity,0,68.11,2088.00,142213.68,"142,213.68",Energy,2063670,US7616241052,New York Stock Exchange Inc.,2018
PARR,PAR PACIFIC HOLDINGS INC,Equity,0,14.18,9960.00,141232.80,"141,232.80",Energy,BJH08C3,US69888T2078,New York Stock Exchange Inc.,2018
SOI,SOLARIS OILFIELD INFRASTRUCTURE IN,Equity,0,12.09,11457.00,138515.13,"138,515.13",Energy,BD93QN5,US83418M1036,New York Stock Exchange Inc.,2018
DHT,DHT HOLDINGS INC,Equity,0,3.92,35081.00,137517.52,"137,517.52",Energy,B7JB336,MHY2065G1219,New York Stock Exchange Inc.,2018
FRAC,KEANE GROUP INC,Equity,0,8.18,16347.00,133718.46,"133,718.46",Energy,BDGV4C7,US48669A1088,New York Stock Exchange Inc.,2018
WRD,WILDHORSE RESOURCE DEVELOPMENT COR,Equity,0,14.11,9358.00,132041.38,"132,041.38",Energy,BD09869,US96812T1025,New York Stock Exchange Inc.,2018
WTI,W AND T OFFSHORE INC,Equity,0,4.12,31839.00,131176.68,"131,176.68",Energy,B01Z7M4,US92922P1066,New York Stock Exchange Inc.,2018
FET,FORUM ENERGY TECHNOLOGIES INC,Equity,0,4.13,29910.00,123528.30,"123,528.30",Energy,B4K4F48,US34984V1008,New York Stock Exchange Inc.,2018
TALO,TALOS ENERGY INC,Equity,0,16.32,6661.00,108707.52,"108,707.52",Energy,BDT56V9,US87484T1088,New York Stock Exchange Inc.,2018
FI,FRANK S INTERNATIONAL NV,Equity,0,5.22,20572.00,107385.84,"107,385.84",Energy,BCRY5H0,NL0010556684,New York Stock Exchange Inc.,2018
GDP,GOODRICH PETE CORP,Equity,0,13.50,7839.00,105826.50,"105,826.50",Energy,BYNXZ97,US3824108431,Nyse Mkt Llc,2018
HPR,HIGHPOINT RESOURCES CORP,Equity,0,2.49,41645.00,103696.05,"103,696.05",Energy,BDF0CY3,US43114K1088,New York Stock Exchange Inc.,2018
CLNE,CLEAN ENERGY FUELS CORP,Equity,0,1.72,56439.00,97075.08,"97,075.08",Energy,B1Y1PC2,US1844991018,NASDAQ,2018
SD,SANDRIDGE ENERGY INC,Equity,0,7.61,11831.00,90033.91,"90,033.91",Energy,BD1XH30,US80007P8692,New York Stock Exchange Inc.,2018
NEXT,NEXTDECADE CORP,Equity,0,5.40,16385.00,88479.00,"88,479.00",Energy,BYX38K9,US65342K1051,NASDAQ,2018
TK,TEEKAY CORP,Equity,0,3.34,25854.00,86352.36,"86,352.36",Energy,2933795,MHY8564W1030,New York Stock Exchange Inc.,2018
TNK,TEEKAY TANKERS LTD CLASS A,Equity,0,0.93,93818.00,87063.10,"87,063.10",Energy,B29VHY0,MHY8565N1022,New York Stock Exchange Inc.,2018
NINE,NINE ENERGY SERVICE INC,Equity,0,22.54,3783.00,85268.82,"85,268.82",Energy,BF8DJ64,US65441V1017,New York Stock Exchange Inc.,2018
REI,RING ENERGY INC,Equity,0,5.08,16541.00,84028.28,"84,028.28",Energy,B1TGYD6,US76680V1089,Nyse Mkt Llc,2018
UEC,URANIUM ENERGY CORP,Equity,0,1.25,62853.00,78566.25,"78,566.25",Energy,B0VLLY2,US9168961038,Nyse Mkt Llc,2018
SBOW,SILVERBOW RESOURCES INC,Equity,0,23.64,3309.00,78224.76,"78,224.76",Energy,BDGKSC2,US82836G1022,New York Stock Exchange Inc.,2018
HK,HALCON RESOURCES CORP,Equity,0,1.70,43929.00,74679.30,"74,679.30",Energy,BYVBXW2,US40537Q6052,New York Stock Exchange Inc.,2018
NAT,NORDIC AMERICAN TANKERS LTD,Equity,0,2.00,37449.00,74898.00,"74,898.00",Energy,2113876,BMG657731060,New York Stock Exchange Inc.,2018
WTTR,SELECT ENERGY SERVICES INC CLASS A,Equity,0,6.32,11617.00,73419.44,"73,419.44",Energy,BDHSLL5,US81617J3014,New York Stock Exchange Inc.,2018
PHX,PANHANDLE OIL AND GAS INC CLASS A,Equity,0,15.50,4520.00,70060.00,"70,060.00",Energy,2416382,US6984771062,New York Stock Exchange Inc.,2018
NES,NUVERRA ENVIRONMENTAL SOLUTIONS IN,Equity,0,8.20,8404.00,68912.80,"68,912.80",Energy,BYXGGJ3,US67091K3023,Nyse Mkt Llc,2018
TTI,TETRA TECHNOLOGIES INC,Equity,0,1.68,38156.00,64102.08,"64,102.08",Energy,2884280,US88162F1057,New York Stock Exchange Inc.,2018
HNRG,HALLADOR ENERGY,Equity,0,5.07,12256.00,62137.92,"62,137.92",Energy,2404978,US40609P1057,NASDAQ,2018
NGS,NATURAL GAS SERVICES GROUP INC,Equity,0,16.44,3755.00,61732.20,"61,732.20",Energy,2986153,US63886Q1094,New York Stock Exchange Inc.,2018
ERA,ERA GROUP INC,Equity,0,8.74,6873.00,60070.02,"60,070.02",Energy,B8KM2D8,US26885G1094,New York Stock Exchange Inc.,2018
AXAS,ABRAXAS PETROLEUM CORP,Equity,0,1.09,55068.00,60024.12,"60,024.12",Energy,2003030,US0038301067,NASDAQ,2018
SMHI,SEACOR MARINE HOLDINGS INC,Equity,0,11.76,4904.00,57671.04,"57,671.04",Energy,BDR7T18,US78413P1012,New York Stock Exchange Inc.,2018
FTSI,FTS INTERNATIONAL INC,Equity,0,7.11,7845.00,55777.95,"55,777.95",Energy,BF1FYL7,US30283W1045,New York Stock Exchange Inc.,2018
BRY,BERRY PETROLEUM CORP,Equity,0,8.75,6284.00,54985.00,"54,985.00",Energy,BF01Q65,US08579X1019,NASDAQ,2018
LPG,DORIAN LPG LTD,Equity,0,5.83,9034.00,52668.22,"52,668.22",Energy,BM4QJF5,MHY2106R1100,New York Stock Exchange Inc.,2018
UPL,ULTRA PETROLEUM CORP,Equity,0,0.76,66009.00,50173.44,"50,173.44",Energy,BZ0VZQ8,CA9039142083,NASDAQ,2018
NC,NACCO INDUSTRIES INC CLASS A,Equity,0,33.90,1452.00,49222.80,"49,222.80",Energy,2616977,US6295791031,New York Stock Exchange Inc.,2018
UUUU,ENERGY FUELS INC,Equity,0,2.85,17110.00,48763.50,"48,763.50",Energy,BFV4XW8,CA2926717083,Nyse Mkt Llc,2018
TUSK,MAMMOTH ENERGY SERVICES INC,Equity,0,17.98,2730.00,49085.40,"49,085.40",Energy,BDBFK59,US56155L1089,NASDAQ,2018
RNET,RIGNET INC,Equity,0,12.64,3843.00,48575.52,"48,575.52",Energy,B3WSNV4,US7665821002,NASDAQ,2018
MPO,MIDSTATES PETROLEUM COMPANY INC,Equity,0,7.51,6218.00,46697.18,"46,697.18",Energy,BDQZFN7,US59804T4076,New York Stock Exchange Inc.,2018
ECR,ECLIPSE RESOURCES CORP,Equity,0,1.05,43202.00,45362.10,"45,362.10",Energy,BN89V84,US27890G1004,New York Stock Exchange Inc.,2018
ICD,INDEPENDENCE CONTRACT DRILLING INC,Equity,0,3.12,14668.00,45764.16,"45,764.16",Energy,BPRCHP7,US4534153097,New York Stock Exchange Inc.,2018
DWSN,DAWSON GEOPHYSICAL,Equity,0,3.38,12430.00,42013.40,"42,013.40",Energy,BVG76G9,US2393601008,NASDAQ,2018
ESTE,EARTHSTONE ENERGY INC CLASS A,Equity,0,4.52,8709.00,39364.68,"39,364.68",Energy,BF191W9,US27032D3044,New York Stock Exchange Inc.,2018
CVIA,COVIA HOLDINGS CORP,Equity,0,3.42,11121.00,38033.82,"38,033.82",Energy,BDFKZH7,US22305A1034,New York Stock Exchange Inc.,2018
QES,QUINTANA ENERGY SERVICES INC,Equity,0,3.46,10956.00,37907.76,"37,907.76",Energy,BF1GM38,US74875T1034,New York Stock Exchange Inc.,2018
AREX,APPROACH RESOURCES INC,Equity,0,0.87,39311.00,34279.19,"34,279.19",Energy,B28RSK2,US03834A1034,NASDAQ,2018
AMR,ALTA MESA RESOURCES INC CLASS A,Equity,0,1.00,32925.00,32925.00,"32,925.00",Energy,BG20612,US02133L1098,NASDAQ,2018
EPM,EVOLUTION PETROLEUM CORP,Equity,0,6.82,4927.00,33602.14,"33,602.14",Energy,2367781,US30049A1079,Nyse Mkt Llc,2018
AE,ADAMS RESOURCES AND ENERGY INC,Equity,0,38.71,834.00,32284.14,"32,284.14",Energy,2007526,US0063513081,Nyse Mkt Llc,2018
PFIE,PROFIRE ENERGY INC,Equity,0,1.45,21377.00,30996.65,"30,996.65",Energy,B1LDY24,US74316X1019,NASDAQ,2018
BRS,BRISTOW GROUP INC,Equity,0,2.43,11581.00,28141.83,"28,141.83",Energy,2656229,US1103941035,New York Stock Exchange Inc.,2018
ISRL,ISRAMCO INC,Equity,0,118.50,237.00,28084.50,"28,084.50",Energy,2247571,US4651414066,NASDAQ,2018
ASC,ARDMORE SHIPPING CORP,Equity,0,4.67,5814.00,27151.38,"27,151.38",Energy,BCGCR57,MHY0207T1001,New York Stock Exchange Inc.,2018
PES,PIONEER ENERGY SERVICES CORP,Equity,0,1.23,19469.00,23946.87,"23,946.87",Energy,B68D808,US7236641087,New York Stock Exchange Inc.,2018
LLEX,LILIS ENERGY INC,Equity,0,1.37,17563.00,24061.31,"24,061.31",Energy,BDFB7S5,US5324032011,Nyse Mkt Llc,2018
IO,ION GEOPHYSICAL CORP,Equity,0,5.18,4451.00,23056.18,"23,056.18",Energy,BDC82D9,US4620442073,New York Stock Exchange Inc.,2018
CRR,CARBO CERAMICS INC,Equity,0,3.48,6208.00,21603.84,"21,603.84",Energy,2238821,US1407811058,New York Stock Exchange Inc.,2018
ROSE,ROSEHILL RESOURCES INC CLASS A,Equity,0,2.23,9996.00,22291.08,"22,291.08",Energy,BD0B4R8,US7773851057,NASDAQ,2018
BAS,BASIC ENERGY SERVICES INC,Equity,0,3.84,5295.00,20332.80,"20,332.80",Energy,BYQ43R1,US06985P2092,New York Stock Exchange Inc.,2018
NCSM,NCS MULTISTAGE HOLDINGS INC,Equity,0,5.09,3869.00,19693.21,"19,693.21",Energy,BYQJJM3,US6288771024,NASDAQ,2018
OSG,OVERSEAS SHIPHOLDING GROUP INC CLA,Equity,0,1.66,9865.00,16375.90,"16,375.90",Energy,BYZPKW9,US69036R8631,New York Stock Exchange Inc.,2018
SND,SMART SAND INC,Equity,0,2.22,5919.00,13140.18,"13,140.18",Energy,BYXM5L6,US83191H1077,NASDAQ,2018
ZN,ZION OIL AND GAS INC,Equity,0,0.42,30273.00,12635.95,"12,635.95",Energy,B1LSSB6,US9896961094,NASDAQ,2018
CLD,CLOUD PEAK ENERGY INC,Equity,0,0.37,27175.00,9954.20,"9,954.20",Energy,B57LN89,US18911Q1022,New York Stock Exchange Inc.,2018
KEG,KEY ENERGY SERVICES INC,Equity,0,2.07,4863.00,10066.41,"10,066.41",Energy,BYXLVY8,US49309J1034,New York Stock Exchange Inc.,2018
PHIIK,PETROLEUM HELICOPTERS NON VOTING I,Equity,0,1.85,4415.00,8167.75,"8,167.75",Energy,2684413,US69336T2050,NASDAQ,2018
EPE,EP ENERGY CORP CLASS A,Equity,0,0.70,11143.00,7800.10,"7,800.10",Energy,BJ04CK8,US2687851020,New York Stock Exchange Inc.,2018
SN,SANCHEZ ENERGY CORP,Equity,0,0.27,19473.00,5257.71,"5,257.71",Energy,B73D510,US79970Y1055,New York Stock Exchange Inc.,2018
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.57,204.18,674209.00,137659993.62,"137,659,993.62",Financials,2073390,US0846707026,New York Stock Exchange Inc.,2018
JPM,JPMORGAN CHASE & CO,Equity,1.28,97.62,1151682.00,112427196.84,"112,427,196.84",Financials,2190385,US46625H1005,New York Stock Exchange Inc.,2018
BAC,BANK OF AMERICA CORP,Equity,0.89,24.64,3183723.00,78446934.72,"78,446,934.72",Financials,2295677,US0605051046,New York Stock Exchange Inc.,2018
WFC,WELLS FARGO,Equity,0.78,46.08,1476848.00,68053155.84,"68,053,155.84",Financials,2649100,US9497461015,New York Stock Exchange Inc.,2018
C,CITIGROUP INC,Equity,0.48,52.06,807390.00,42032723.40,"42,032,723.40",Financials,2297907,US1729674242,New York Stock Exchange Inc.,2018
USB,US BANCORP,Equity,0.27,45.70,525734.00,24026043.80,"24,026,043.80",Financials,2736035,US9029733048,New York Stock Exchange Inc.,2018
AXP,AMERICAN EXPRESS,Equity,0.27,95.32,247142.00,23557575.44,"23,557,575.44",Financials,2026082,US0258161092,New York Stock Exchange Inc.,2018
CME,CME GROUP INC CLASS A,Equity,0.26,188.12,122865.00,23113363.80,"23,113,363.80",Financials,2965839,US12572Q1058,NASDAQ,2018
CB,CHUBB LTD,Equity,0.23,129.18,159302.00,20578632.36,"20,578,632.36",Financials,B3BQMF6,CH0044328745,New York Stock Exchange Inc.,2018
GS,GOLDMAN SACHS GROUP INC,Equity,0.23,167.05,121094.00,20228752.70,"20,228,752.70",Financials,2407966,US38141G1040,New York Stock Exchange Inc.,2018
PNC,PNC FINANCIAL SERVICES GROUP INC,Equity,0.21,116.91,161182.00,18843787.62,"18,843,787.62",Financials,2692665,US6934751057,New York Stock Exchange Inc.,2018
SCHW,CHARLES SCHWAB CORP,Equity,0.2,41.53,417246.00,17328226.38,"17,328,226.38",Financials,2779397,US8085131055,New York Stock Exchange Inc.,2018
MS,MORGAN STANLEY,Equity,0.19,39.65,421421.00,16709342.65,"16,709,342.65",Financials,2262314,US6174464486,New York Stock Exchange Inc.,2018
BLK,BLACKROCK INC,Equity,0.19,392.82,42132.00,16550292.24,"16,550,292.24",Financials,2494504,US09247X1019,New York Stock Exchange Inc.,2018
BK,BANK OF NEW YORK MELLON CORP,Equity,0.17,47.07,317615.00,14950138.05,"14,950,138.05",Financials,B1Z77F6,US0640581007,New York Stock Exchange Inc.,2018
SPGI,S&P GLOBAL INC,Equity,0.17,169.94,87259.00,14828794.46,"14,828,794.46",Financials,BYV2325,US78409V1044,New York Stock Exchange Inc.,2018
ICE,INTERCONTINENTAL EXCHANGE INC,Equity,0.17,75.33,195154.00,14700950.82,"14,700,950.82",Financials,BFSSDS9,US45866F1049,New York Stock Exchange Inc.,2018
MMC,MARSH & MCLENNAN INC,Equity,0.16,79.75,176203.00,14052189.25,"14,052,189.25",Financials,2567741,US5717481023,New York Stock Exchange Inc.,2018
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.14,75.59,166322.00,12572279.98,"12,572,279.98",Financials,2654461,US14040H1059,New York Stock Exchange Inc.,2018
PGR,PROGRESSIVE CORP,Equity,0.14,60.33,202135.00,12194804.55,"12,194,804.55",Financials,2705024,US7433151039,New York Stock Exchange Inc.,2018
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.14,39.41,308538.00,12159482.58,"12,159,482.58",Financials,2027342,US0268747849,New York Stock Exchange Inc.,2018
AON,AON PLC CLASS A,Equity,0.14,145.36,83496.00,12136978.56,"12,136,978.56",Financials,B5BT0K0,GB00B5BT0K07,New York Stock Exchange Inc.,2018
MET,METLIFE INC,Equity,0.14,41.06,294938.00,12110154.28,"12,110,154.28",Financials,2573209,US59156R1086,New York Stock Exchange Inc.,2018
AFL,AFLAC INC,Equity,0.14,45.56,265385.00,12090940.60,"12,090,940.60",Financials,2026361,US0010551028,New York Stock Exchange Inc.,2018
PRU,PRUDENTIAL FINANCIAL INC,Equity,0.13,81.55,143455.00,11698755.25,"11,698,755.25",Financials,2819118,US7443201022,New York Stock Exchange Inc.,2018
BBT,BB AND T CORP,Equity,0.13,43.32,268249.00,11620546.68,"11,620,546.68",Financials,2830904,US0549371070,New York Stock Exchange Inc.,2018
TRV,TRAVELERS COMPANIES INC,Equity,0.13,119.75,91945.00,11010413.75,"11,010,413.75",Financials,2769503,US89417E1091,New York Stock Exchange Inc.,2018
ALL,ALLSTATE CORP,Equity,0.11,82.63,120836.00,9984678.68,"9,984,678.68",Financials,2019952,US0200021014,New York Stock Exchange Inc.,2018
STT,STATE STREET CORP,Equity,0.09,63.07,130650.00,8240095.50,"8,240,095.50",Financials,2842040,US8574771031,New York Stock Exchange Inc.,2018
MCO,MOODYS CORP,Equity,0.09,140.04,57770.00,8090110.80,"8,090,110.80",Financials,2252058,US6153691059,New York Stock Exchange Inc.,2018
STI,SUNTRUST BANKS INC,Equity,0.09,50.44,155984.00,7867832.96,"7,867,832.96",Financials,2860990,US8679141031,New York Stock Exchange Inc.,2018
TROW,T ROWE PRICE GROUP INC,Equity,0.09,92.32,82190.00,7587780.80,"7,587,780.80",Financials,2702337,US74144T1088,NASDAQ,2018
MTB,M&T BANK CORP,Equity,0.08,143.13,48676.00,6966995.88,"6,966,995.88",Financials,2340168,US55261F1049,New York Stock Exchange Inc.,2018
WLTW,WILLIS TOWERS WATSON PLC,Equity,0.08,151.86,45395.00,6893684.70,"6,893,684.70",Financials,BDB6Q21,IE00BDB6Q211,NASDAQ,2018
DFS,DISCOVER FINANCIAL SERVICES,Equity,0.08,58.98,116486.00,6870344.28,"6,870,344.28",Financials,B1YLC43,US2547091080,New York Stock Exchange Inc.,2018
SYF,SYNCHRONY FINANCIAL,Equity,0.07,23.46,256963.00,6028351.98,"6,028,351.98",Financials,BP96PS6,US87165B1035,New York Stock Exchange Inc.,2018
NTRS,NORTHERN TRUST CORP,Equity,0.07,83.59,70869.00,5923939.71,"5,923,939.71",Financials,2648668,US6658591044,NASDAQ,2018
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.06,44.45,124032.00,5513222.40,"5,513,222.40",Financials,2476193,US4165151048,New York Stock Exchange Inc.,2018
FITB,FIFTH THIRD BANCORP,Equity,0.06,23.53,231390.00,5444606.70,"5,444,606.70",Financials,2336747,US3167731005,NASDAQ,2018
KEY,KEYCORP,Equity,0.06,14.78,357532.00,5284322.96,"5,284,322.96",Financials,2490911,US4932671088,New York Stock Exchange Inc.,2018
AMP,AMERIPRISE FINANCE INC,Equity,0.06,104.37,48903.00,5104006.11,"5,104,006.11",Financials,B0J7D57,US03076C1062,New York Stock Exchange Inc.,2018
FRC,FIRST REPUBLIC BANK,Equity,0.06,86.90,56675.00,4925057.50,"4,925,057.50",Financials,B4WHY15,US33616C1009,New York Stock Exchange Inc.,2018
MKL,MARKEL CORP,Equity,0.06,1038.05,4734.00,4914128.70,"4,914,128.70",Financials,2566436,US5705351048,New York Stock Exchange Inc.,2018
CFG,CITIZENS FINANCIAL GROUP INC,Equity,0.06,29.73,164264.00,4883568.72,"4,883,568.72",Financials,BQRX1X3,US1746101054,New York Stock Exchange Inc.,2018
AMTD,TD AMERITRADE HOLDING CORP,Equity,0.06,48.96,98922.00,4843221.12,"4,843,221.12",Financials,2983154,US87236Y1082,NASDAQ,2018
RF,REGIONS FINANCIAL CORP,Equity,0.05,13.38,359220.00,4806363.60,"4,806,363.60",Financials,B01R311,US7591EP1005,New York Stock Exchange Inc.,2018
AJG,ARTHUR J GALLAGHER,Equity,0.05,73.70,62540.00,4609198.00,"4,609,198.00",Financials,2359506,US3635761097,New York Stock Exchange Inc.,2018
MSCI,MSCI INC,Equity,0.05,147.43,30274.00,4463295.82,"4,463,295.82",Financials,B2972D2,US55354G1004,New York Stock Exchange Inc.,2018
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Equity,0.05,9.82,453926.00,4457553.32,"4,457,553.32",Financials,2113456,US0357104092,New York Stock Exchange Inc.,2018
L,LOEWS CORP,Equity,0.05,45.52,97024.00,4416532.48,"4,416,532.48",Financials,2523022,US5404241086,New York Stock Exchange Inc.,2018
HBAN,HUNTINGTON BANCSHARES INC,Equity,0.05,11.92,366555.00,4369335.60,"4,369,335.60",Financials,2445966,US4461501045,NASDAQ,2018
PFG,PRINCIPAL FINANCIAL GROUP INC,Equity,0.05,44.17,97538.00,4308253.46,"4,308,253.46",Financials,2803014,US74251V1026,NASDAQ,2018
CINF,CINCINNATI FINANCIAL CORP,Equity,0.05,77.42,53730.00,4159776.60,"4,159,776.60",Financials,2196888,US1720621010,NASDAQ,2018
ETFC,E TRADE FINANCIAL CORP,Equity,0.04,43.88,89306.00,3918747.28,"3,918,747.28",Financials,2299011,US2692464017,NASDAQ,2018
LNC,LINCOLN NATIONAL CORP,Equity,0.04,51.31,75058.00,3851225.98,"3,851,225.98",Financials,2516378,US5341871094,New York Stock Exchange Inc.,2018
CBOE,CBOE GLOBAL MARKETS INC,Equity,0.04,97.83,39344.00,3849023.52,"3,849,023.52",Financials,B5834C5,US12503M1080,Cboe BZX formerly known as BATS,2018
CMA,COMERICA INC,Equity,0.04,68.69,56018.00,3847876.42,"3,847,876.42",Financials,2212870,US2003401070,New York Stock Exchange Inc.,2018
ACGL,ARCH CAPITAL GROUP LTD,Equity,0.04,26.72,133505.00,3567253.60,"3,567,253.60",Financials,2740542,BMG0450A1053,NASDAQ,2018
SIVB,SVB FINANCIAL GROUP,Equity,0.04,189.92,18571.00,3527004.32,"3,527,004.32",Financials,2808053,US78486Q1013,NASDAQ,2018
RJF,RAYMOND JAMES INC,Equity,0.04,74.41,45329.00,3372930.89,"3,372,930.89",Financials,2718992,US7547301090,New York Stock Exchange Inc.,2018
ALLY,ALLY FINANCIAL INC,Equity,0.04,22.66,148618.00,3367683.88,"3,367,683.88",Financials,B72XK05,US02005N1000,New York Stock Exchange Inc.,2018
NDAQ,NASDAQ INC,Equity,0.04,81.57,40693.00,3319328.01,"3,319,328.01",Financials,2965107,US6311031081,NASDAQ,2018
BEN,FRANKLIN RESOURCES INC,Equity,0.04,29.66,106069.00,3146006.54,"3,146,006.54",Financials,2350684,US3546131018,New York Stock Exchange Inc.,2018
AGNC,AGNC INVESTMENT REIT CORP,Equity,0.04,17.54,178777.00,3135748.58,"3,135,748.58",Financials,BYYHJL8,US00123Q1040,NASDAQ,2018
Y,ALLEGHANY CORP,Equity,0.04,623.32,4987.00,3108496.84,"3,108,496.84",Financials,2016801,US0171751003,New York Stock Exchange Inc.,2018
RE,EVEREST RE GROUP LTD,Equity,0.04,217.76,14223.00,3097200.48,"3,097,200.48",Financials,2556868,BMG3223R1088,New York Stock Exchange Inc.,2018
RGA,REINSURANCE GROUP OF AMERICA INC,Equity,0.03,140.23,21674.00,3039345.02,"3,039,345.02",Financials,2731193,US7593516047,New York Stock Exchange Inc.,2018
FNF,FIDELITY NATIONAL FINANCIAL INC,Equity,0.03,31.44,92393.00,2904835.92,"2,904,835.92",Financials,BNBRDD4,US31620R3030,New York Stock Exchange Inc.,2018
TMK,TORCHMARK CORP,Equity,0.03,74.53,36320.00,2706929.60,"2,706,929.60",Financials,2896713,US8910271043,New York Stock Exchange Inc.,2018
ZION,ZIONS BANCORPORATION,Equity,0.03,40.74,65670.00,2675395.80,"2,675,395.80",Financials,2989828,US9897011071,NASDAQ,2018
MKTX,MARKETAXESS HOLDINGS INC,Equity,0.03,211.31,12650.00,2673071.50,"2,673,071.50",Financials,B03Q9D0,US57060D1081,NASDAQ,2018
FDS,FACTSET RESEARCH SYSTEMS INC,Equity,0.03,200.13,13131.00,2627907.03,"2,627,907.03",Financials,2329770,US3030751057,New York Stock Exchange Inc.,2018
WRB,WR BERKLEY CORP,Equity,0.03,73.91,32819.00,2425652.29,"2,425,652.29",Financials,2093644,US0844231029,New York Stock Exchange Inc.,2018
IVZ,INVESCO LTD,Equity,0.03,16.74,140479.00,2351618.46,"2,351,618.46",Financials,B28XP76,BMG491BT1088,New York Stock Exchange Inc.,2018
VOYA,VOYA FINANCIAL INC,Equity,0.03,40.14,55615.00,2232386.10,"2,232,386.10",Financials,BKWQ2N2,US9290891004,New York Stock Exchange Inc.,2018
BRO,BROWN & BROWN INC,Equity,0.03,27.56,79534.00,2191957.04,"2,191,957.04",Financials,2692687,US1152361010,New York Stock Exchange Inc.,2018
ATH,ATHENE HOLDING LTD CLASS A,Equity,0.02,39.83,54750.00,2180692.50,"2,180,692.50",Financials,BZ13MZ1,BMG0684D1074,New York Stock Exchange Inc.,2018
EWBC,EAST WEST BANCORP INC,Equity,0.02,43.53,49334.00,2147509.02,"2,147,509.02",Financials,2487407,US27579R1041,NASDAQ,2018
SEIC,SEI INVESTMENTS,Equity,0.02,46.20,46147.00,2131991.40,"2,131,991.40",Financials,2793610,US7841171033,NASDAQ,2018
UNM,UNUM,Equity,0.02,29.38,72132.00,2119238.16,"2,119,238.16",Financials,2433842,US91529Y1064,New York Stock Exchange Inc.,2018
ORI,OLD REPUBLIC INTERNATIONAL CORP,Equity,0.02,20.57,97620.00,2008043.40,"2,008,043.40",Financials,2659109,US6802231042,New York Stock Exchange Inc.,2018
AFG,AMERICAN FINANCIAL GROUP INC,Equity,0.02,90.53,21891.00,1981792.23,"1,981,792.23",Financials,2134532,US0259321042,New York Stock Exchange Inc.,2018
CBSH,COMMERCE BANCSHARES INC,Equity,0.02,56.37,34615.00,1951247.55,"1,951,247.55",Financials,2213204,US2005251036,NASDAQ,2018
SBNY,SIGNATURE BANK,Equity,0.02,102.81,18861.00,1939099.41,"1,939,099.41",Financials,B00JQL9,US82669G1040,NASDAQ,2018
LPLA,LPL FINANCIAL HOLDINGS INC,Equity,0.02,61.08,30992.00,1892991.36,"1,892,991.36",Financials,B75JX34,US50212V1008,NASDAQ,2018
PBCT,PEOPLES UNITED FINANCIAL INC,Equity,0.02,14.43,130437.00,1882205.91,"1,882,205.91",Financials,B1W41J2,US7127041058,NASDAQ,2018
RNR,RENAISSANCERE HOLDING LTD,Equity,0.02,133.70,13860.00,1853082.00,"1,853,082.00",Financials,2728429,BMG7496G1033,New York Stock Exchange Inc.,2018
STWD,STARWOOD PROPERTY TRUST REIT INC,Equity,0.02,19.71,93011.00,1833246.81,"1,833,246.81",Financials,B3PQ520,US85571B1052,New York Stock Exchange Inc.,2018
JEF,JEFFERIES FINANCIAL GROUP INC,Equity,0.02,17.36,105462.00,1830820.32,"1,830,820.32",Financials,BG0Q4Z2,US47233W1099,New York Stock Exchange Inc.,2018
AMG,AFFILIATED MANAGERS GROUP INC,Equity,0.02,97.44,18375.00,1790460.00,"1,790,460.00",Financials,2127899,US0082521081,New York Stock Exchange Inc.,2018
NRZ,NEW RESIDENTIAL INVESTMENT REIT CO,Equity,0.02,14.21,125284.00,1780285.64,"1,780,285.64",Financials,BRJ9GW0,US64828T2015,New York Stock Exchange Inc.,2018
THG,HANOVER INSURANCE GROUP INC,Equity,0.02,116.77,15143.00,1768248.11,"1,768,248.11",Financials,2020415,US4108671052,New York Stock Exchange Inc.,2018
CFR,CULLEN FROST BANKERS INC,Equity,0.02,87.94,19504.00,1715181.76,"1,715,181.76",Financials,2239556,US2298991090,New York Stock Exchange Inc.,2018
BPOP,POPULAR INC,Equity,0.02,47.22,35662.00,1683959.64,"1,683,959.64",Financials,B86QM90,PR7331747001,NASDAQ,2018
