Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
LPI,LAREDO PETROLEUM INC,Equity,0,18.16,4820,87531.2,-,Energy,B7DX5X2,US5168061068,New York Stock Exchange Inc.,2012
GTATQ,GT ADVANCED TECHNOLOGIES INC,Equity,0,3.02,27717,83705.34,-,Energy,B6TB704,US36191U1060,Non-Nms Quotation Service (Nnqs),2012
BAS,BASIC ENERGY SERVICES INC.,Equity,0,11.41,7161,81707.01,-,Energy,B0H5CZ6,US06985P1003,New York Stock Exchange Inc.,2012
VTGDF,VANTAGE DRILLING,Equity,0,1.83,44520,81471.6,-,Energy,B39YS98,KYG932051132,Non-Nms Quotation Service (Nnqs),2012
GIFI,GULF ISLAND FABRICATION INC,Equity,0,24.03,3361,80764.83,-,Energy,2412636,US4023071024,NASDAQ,2012
TESO,TESCO CORP,Equity,0,11.39,7073,80561.47,-,Energy,2237022,CA88157K1012,NASDAQ,2012
HNR,HARVEST NATURAL RESOURCES INC,Equity,0,9.07,8630,78274.1,-,Energy,2092867,US41754V1035,New York Stock Exchange Inc.,2012
KWKAQ,QUICKSILVER RESOURCES INC,Equity,0,2.86,26969,77131.34,-,Energy,2401247,US74837R1041,Non-Nms Quotation Service (Nnqs),2012
BPZRQ,BPZ RESOURCES INC,Equity,0,3.15,23993,75577.95,-,Energy,2155458,US0556391086,Non-Nms Quotation Service (Nnqs),2012
MTRX,MATRIX SERVICE,Equity,0,11.5,5962,68563,-,Energy,2572068,US5768531056,NASDAQ,2012
ENOC,ENERNOC INC,Equity,0,11.75,5784,67962,-,Energy,B1XKFG4,US2927641074,NASDAQ,2012
FANG,DIAMONDBACK ENERGY INC,Equity,0,19.12,3524,67378.88,-,Energy,B7Y8YR3,US25278X1090,NASDAQ,2012
BCEI,BONANZA CREEK ENERGY INC,Equity,0,27.79,2337,64945.23,-,Energy,B71B3K1,US0977931031,New York Stock Exchange Inc.,2012
PQ,PETROQUEST ENERGY INC,Equity,0,4.95,12873,63721.35,-,Energy,2291437,US7167481081,New York Stock Exchange Inc.,2012
TPLM,TRIANGLE PETROLEUM CORP,Equity,0,5.99,10339,61930.61,-,Energy,B065Y40,US89600B2016,Non-Nms Quotation Service (Nnqs),2012
CPST,CAPSTONE TURBINE CORP,Equity,0,0.89,69400,61766,-,Energy,2606246,US14067D1028,NASDAQ,2012
TVIA,TERRAVIA INC,Equity,0,7.86,7608,59798.88,-,Energy,B3ZCYL0,US83415T1016,NASDAQ,2012
RNET,RIGNET INC,Equity,0,20.43,2859,58409.37,-,Energy,B3WSNV4,US7665821002,NASDAQ,2012
GDPMQ,GOODRICH PETROLEUM CORP,Equity,0,9.32,6117,57010.44,-,Energy,2200961,US3824104059,Non-Nms Quotation Service (Nnqs),2012
ENDRQ,ENDEAVOUR INTERNATIONAL CORP,Equity,0,5.18,10749,55679.82,-,Energy,2955409,US29259G2003,Non-Nms Quotation Service (Nnqs),2012
CWEI,CLAYTON WILLIAMS ENERGY INC,Equity,0,40,1389,55560,-,Energy,2202439,US9694901011,New York Stock Exchange Inc.,2012
PVAHQ,PENN VIRGINIA CORP,Equity,0,4.41,12552,55354.32,-,Energy,2680228,US7078821060,Non-Nms Quotation Service (Nnqs),2012
SPWR,SUNPOWER CORP,Equity,0,5.62,9214,51782.68,-,Energy,B59DK93,US8676524064,NASDAQ,2012
FXEN,FX ENERGY INC,Equity,0,4.11,12053,49537.83,-,Energy,2328409,US3026951018,NASDAQ,2012
SYRG,SRC ENERGY CORP,Equity,0,5.39,9159,49367.01,-,Energy,B296BJ8,US87164P1030,Nyse Mkt Llc,2012
SN,SANCHEZ ENERGY CORP,Equity,0,18,2691,48438,-,Energy,B73D510,US79970Y1055,New York Stock Exchange Inc.,2012
WG,WILLBROS GROUP INC,Equity,0,5.36,8880,47596.8,-,Energy,B4WX361,US9692031084,New York Stock Exchange Inc.,2012
DWSN,DAWSON GEOPHYSICAL CO.,Equity,0,26.38,1799,47457.62,-,Energy,2258487,US2393591027,NASDAQ,2012
GPRE,GREEN PLAINS INC,Equity,0,7.91,5819,46028.29,-,Energy,B11FJD6,US3932221043,NASDAQ,2012
AMRC,AMERESCO INC CLASS A,Equity,0,9.81,4677,45881.37,-,Energy,B3SWPT2,US02361E1082,New York Stock Exchange Inc.,2012
WRESQ,WARREN RESOURCES INC,Equity,0,2.81,16252,45668.12,-,Energy,2981761,US93564A1007,Non-Nms Quotation Service (Nnqs),2012
NGS,NATURAL GAS SERVICES GROUP INC,Equity,0,16.42,2771,45499.82,-,Energy,2986153,US63886Q1094,New York Stock Exchange Inc.,2012
PHX,PANHANDLE OIL AND GAS INC CLASS A,Equity,0,28.23,1604,45280.92,-,Energy,2416382,US6984771062,New York Stock Exchange Inc.,2012
CPE,CALLON PETROLEUM,Equity,0,4.7,9480,44556,-,Energy,2186072,US13123X1028,New York Stock Exchange Inc.,2012
AXAS,ABRAXAS PETROLEUM CORP,Equity,0,2.19,18727,41012.13,-,Energy,2003030,US0038301067,NASDAQ,2012
ALJ,ALON USA ENERGY INC,Equity,0,18.09,2208,39942.72,-,Energy,B0FGJN8,US0205201025,New York Stock Exchange Inc.,2012
MIND,MITCHAM INDUSTRIES INC,Equity,0,13.63,2913,39704.19,-,Energy,2597135,US6065011040,NASDAQ,2012
KIORQ,KIOR INC CLASS A,Equity,0,6.41,6141,39363.81,-,Energy,B4QN8Z1,US4972171098,Non-Nms Quotation Service (Nnqs),2012
ARSD,ARABIAN AMERICAN DEVELOPMENT CO.,Equity,0,8.31,4637,38533.47,-,Energy,2047146,US0384651008,New York Stock Exchange Inc.,2012
MPO,MIDSTATES PETROLEUM INC,Equity,0,6.89,5573,38397.97,-,Energy,B7TWX39,US59804T1007,New York Stock Exchange Inc.,2012
CDVIQ,CAL DIVE INTERNATIONAL INC,Equity,0,1.73,21634,37426.82,-,Energy,B1L5W93,US12802T1016,Non-Nms Quotation Service (Nnqs),2012
MILLQ,MILLER ENERGY RESOURCES INC,Equity,0,3.96,8618,34127.28,-,Energy,B01D5M4,US6005271050,Non-Nms Quotation Service (Nnqs),2012
FCEL,FUELCELL ENERGY INC.,Equity,0,0.92,34398,31542.97,-,Energy,2315111,US35952H1068,NASDAQ,2012
EPM,EVOLUTION PETROLEUM CORP,Equity,0,8.13,3615,29389.95,-,Energy,2367781,US30049A1079,Nyse Mkt Llc,2012
BOLT,BOLT TECHNOLOGY CORP,Equity,0,14.27,1993,28440.11,-,Energy,2109347,US0976981045,NASDAQ,2012
DWSN,TGC INDUSTRIES,Equity,0,8.19,3402,27862.38,-,Energy,2308207,US8724173088,NASDAQ,2012
REX,REX AMERICAN RESOURCES CORP,Equity,0,19.29,1432,27623.28,-,Energy,2063670,US7616241052,New York Stock Exchange Inc.,2012
MTDR,MATADOR RESOURCES,Equity,0,8.2,3239,26559.8,-,Energy,B7MSLL8,US5764852050,New York Stock Exchange Inc.,2012
APAGF,APCO OIL & GAS INTERNATIONAL INC.,Equity,0,12.31,2098,25826.38,-,Energy,2045861,KYG0471F1090,NASDAQ,2012
EDG,EDGEN GROUP INC CL A,Equity,0,7.06,3497,24688.82,-,Energy,B7SQN21,US28014Q1076,New York Stock Exchange Inc.,2012
ISRL,ISRAMCO INC,Equity,0,103.99,237,24645.63,-,Energy,2247571,US4651414066,NASDAQ,2012
WLB,WESTMORELAND COAL,Equity,0,9.34,2526,23592.84,-,Energy,2954956,US9608781061,NASDAQ,2012
AMRS,AMYRIS INC,Equity,0,3.12,7069,22055.28,-,Energy,B67TTN7,US03236M1018,NASDAQ,2012
EOX,EMERALD OIL INC,Equity,0,5.24,3604,18884.96,-,Energy,B8Q67F1,US29101U2096,Nyse Mkt Llc,2012
AE,ADAMS RESOURCES AND ENERGY INC,Equity,0,35.07,506,17745.42,-,Energy,2007526,US0063513081,Nyse Mkt Llc,2012
GEGSQ,GLOBAL GEOPHYSICAL SERVICES INC,Equity,0,3.85,4569,17590.65,-,Energy,B1CH2V0,US37946S1078,Non-Nms Quotation Service (Nnqs),2012
STRI,STR HOLDINGS INC,Equity,0,2.52,6875,17325,-,Energy,B54D7P3,US78478V1008,New York Stock Exchange Inc.,2012
SARA,SARATOGA RESOURCES INC,Equity,0,3.54,4842,17140.68,-,Energy,B032LC1,US8035211031,Non-Nms Quotation Service (Nnqs),2012
GST,GASTAR EXPLORATION INC,Equity,0,1.21,13199,15970.79,-,Energy,B01DJB1,US3672992035,Nyse Mkt Llc,2012
CXPO,CRIMSON EXPLORATION INC.,Equity,0,2.74,4972,13623.28,-,Energy,B1FH080,US22662K2078,NASDAQ,2012
HNRG,HALLADOR ENERGY,Equity,0,8.26,1550,12803,-,Energy,2404978,US40609P1057,NASDAQ,2012
ZAZA,ZAZA ENERGY CORPORATION,Equity,0,2.05,5811,11912.55,-,Energy,B6TF632,US98919T1007,NASDAQ,2012
GEVO,GEVO INC,Equity,0,1.54,6964,10724.56,-,Energy,B5SBGV2,US3743961092,NASDAQ,2012
REGI,RENEWABLE ENERGY INC,Equity,0,5.86,1710,10020.6,-,Energy,B7577T2,US75972A3014,NASDAQ,2012
FESLQ,FORBES ENERGY SERVICES LTD,Equity,0,2.53,3463,8761.39,-,Energy,B6X0GW2,US3451431015,Non-Nms Quotation Service (Nnqs),2012
ENPH,ENPHASE ENERGY INC,Equity,0,3.65,1869,6821.85,-,Energy,B65SQW4,US29355A1079,NASDAQ,2012
CERE,CERES INC,Equity,0,4.54,1374,6237.96,-,Energy,B7370B7,US1567731039,NASDAQ,2012
MHRWW,MAGNUM HUNTER RESOURCES EQUITY WAR,Equity,0,0.03,2506,75.18,-,Energy,B6X64Z9,US55973G1195,Non-Nms Quotation Service (Nnqs),2012
P5N994,Petrocorp Inc Escrow,Equity,0,0,1248,0.01,-,Energy,-,US71645N9947,Non-Nms Quotation Service (Nnqs),2012
WFC*,WELLS FARGO CO,Equity,1.06,34.18,1136904,38859378.72,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores,2012
JPM,JPMORGAN CHASE,Equity,1.06,43.97,883333,38840152.01,-,Financials,190031,US46625H1005,London Stock Exchange,2012
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.01,89.7,413268,37070139.6,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.,2012
BAC,BANK OF AMERICA CORP,Equity,0.79,11.6,2501766,29020485.6,-,Financials,BHZL9B0,US0605051046,SIX Swiss Exchange,2012
C,CITIGROUP INC,Equity,0.74,39.56,680737,26929955.72,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.,2012
VISA,VISA INC,Equity,0.5,151.58,121079,18353154.82,-,Financials,B73HHS3,US92826C8394,Spot Regulated Market - Bvb,2012
GS,GOLDMAN SACHS GROUP INC,Equity,0.4,127.56,113954,14535972.24,-,Financials,2407966,US38141G1040,New York Stock Exchange Inc.,2012
USB,US BANCORP,Equity,0.38,31.94,438828,14016166.32,-,Financials,2736035,US9029733048,New York Stock Exchange Inc.,2012
AEC1,AMERICAN EXPRESS,Equity,0.36,57.48,231962,13333175.76,-,Financials,4028440,US0258161092,Boerse Berlin,2012
MA,MASTERCARD INC CLASS A,Equity,0.34,491.28,25119,12340462.32,-,Financials,B121557,US57636Q1040,New York Stock Exchange Inc.,2012
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.3,158.09,70231,11102818.79,-,Financials,2812452,US8288061091,New York Stock Exchange Inc.,2012
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.21,57.93,134394,7785444.42,-,Financials,2654461,US14040H1059,New York Stock Exchange Inc.,2012
PNC,PNC FINANCIAL SERVICES GROUP INC,Equity,0.19,58.31,122402,7137260.62,-,Financials,2692665,US6934751057,New York Stock Exchange Inc.,2012
BK,BANK OF NEW YORK MELLON CORP,Equity,0.19,25.7,276069,7094973.3,-,Financials,B1Z77F6,US0640581007,New York Stock Exchange Inc.,2012
AMT,AMERICAN TOWER REIT CORP,Equity,0.19,77.27,91313,7055755.51,-,Financials,B7FBFL2,US03027X1000,New York Stock Exchange Inc.,2012
MS,MORGAN STANLEY,Equity,0.19,19.12,356548,6817197.76,-,Financials,2262314,US6174464486,New York Stock Exchange Inc.,2012
PA9,TRAVELERS COMPANIES INC,Equity,0.18,71.82,90527,6501649.14,-,Financials,5828263,US89417E1091,Boerse Muenchen,2012
MWZ,METLIFE INC,Equity,0.18,32.94,196780,6481933.2,-,Financials,5949841,US59156R1086,Deutsche Boerse Xetra,2012
CB,ACE LTD,Equity,0.17,79.8,78334,6251053.2,-,Financials,B3BQMF6,CH0044328745,New York Stock Exchange Inc.,2012
BLK,BLACKROCK INC,Equity,0.17,206.71,29453,6088229.63,-,Financials,2494504,US09247X1019,New York Stock Exchange Inc.,2012
PRU*,PRUDENTIAL FINANCIAL INC,Equity,0.16,53.33,107971,5758093.43,-,Financials,B29FB62,US7443201022,Bolsa Mexicana De Valores,2012
8686,AFLAC INC.,Equity,0.16,53.12,108112,5742909.44,-,Financials,6028824,US0010551028,Tokyo Stock Exchange,2012
STT,STATE STREET CORP,Equity,0.14,47.01,112878,5306394.78,-,Financials,2842040,US8574771031,New York Stock Exchange Inc.,2012
AIG*,AMERICAN INTERNATIONAL GROUP INC,Equity,0.14,35.3,148955,5258111.5,-,Financials,B00PHX6,US0268747849,Bolsa Mexicana De Valores,2012
PSA,PUBLIC STORAGE REIT,Equity,0.13,144.96,32937,4774547.52,-,Financials,2852533,US74460D1090,New York Stock Exchange Inc.,2012
HCP,HCP REIT INC,Equity,0.13,45.18,105299,4757408.82,-,Financials,2417578,US40414L1098,New York Stock Exchange Inc.,2012
CB,CHUBB CORP,Equity,0.13,75.32,62913,4738607.16,-,Financials,2195722,US1712321017,New York Stock Exchange Inc.,2012
DC7,DISCOVER FINANCIAL SERVICES,Equity,0.13,38.55,122445,4720254.75,-,Financials,B1ZB327,US2547091080,Boerse Berlin,2012
BBT,BB AND T CORP,Equity,0.13,29.11,161295,4695297.45,-,Financials,2830904,US0549371070,New York Stock Exchange Inc.,2012
ALL,ALLSTATE CORP,Equity,0.12,40.17,113199,4547203.83,-,Financials,2019952,US0200021014,New York Stock Exchange Inc.,2012
VTR,VENTAS REIT INC,Equity,0.12,64.72,67347,4358697.84,-,Financials,2927925,US92276F1003,New York Stock Exchange Inc.,2012
MMC,MARSH & MCLENNAN INC,Equity,0.12,34.47,125998,4343151.06,-,Financials,2567741,US5717481023,New York Stock Exchange Inc.,2012
EQR,EQUITY RESIDENTIAL REIT,Equity,0.12,56.67,75278,4266004.26,-,Financials,2319157,US29476L1070,New York Stock Exchange Inc.,2012
AON,AON PLC CLASS A,Equity,0.12,55.6,76151,4233995.6,-,Financials,B5BT0K0,GB00B5BT0K07,New York Stock Exchange Inc.,2012
BEN,FRANKLIN RESOURCES INC,Equity,0.11,125.7,32485,4083364.5,-,Financials,2350684,US3546131018,New York Stock Exchange Inc.,2012
MX4A,CME GROUP INC CLASS A,Equity,0.11,50.71,77383,3924091.93,-,Financials,B012KV5,US12572Q1058,Boerse Berlin,2012
PLD,PROLOGIS REIT INC,Equity,0.11,36.49,107204,3911873.96,-,Financials,B44WZD7,US74340W1036,New York Stock Exchange Inc.,2012
TROW,T ROWE PRICE GROUP INC,Equity,0.11,65.13,59406,3869112.78,-,Financials,2702337,US74144T1088,NASDAQ,2012
HCN,HEALTH CARE REIT INC,Equity,0.1,61.29,60360,3699464.4,-,Financials,2440961,US42217K1060,New York Stock Exchange Inc.,2012
BXP,BOSTON PROPERTIES REIT INC,Equity,0.1,105.81,34905,3693298.05,-,Financials,2019479,US1011211018,New York Stock Exchange Inc.,2012
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.1,135.59,26536,3598016.24,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.,2012
SWG,CHARLES SCHWAB CORP,Equity,0.1,14.36,250442,3596347.12,-,Financials,B1BTQ59,US8085131055,Deutsche Boerse Xetra,2012
STI,SUNTRUST BANKS INC,Equity,0.1,28.35,125377,3554437.95,-,Financials,2860990,US8679141031,New York Stock Exchange Inc.,2012
WY,WEYERHAEUSER REIT,Equity,0.1,27.82,125294,3485679.08,-,Financials,2958936,US9621661043,New York Stock Exchange Inc.,2012
VNO,VORNADO REALTY TRUST REIT TRUST,Equity,0.09,80.08,43239,3462579.12,-,Financials,2933632,US9290421091,New York Stock Exchange Inc.,2012
FITB,FIFTH THIRD BANCORP,Equity,0.09,15.19,214516,3258498.04,-,Financials,2336747,US3167731005,NASDAQ,2012
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Equity,0.09,14.04,227153,3189228.12,-,Financials,2113456,US0357104092,New York Stock Exchange Inc.,2012
AMP,AMERIPRISE FINANCE INC,Equity,0.08,62.63,48277,3023588.51,-,Financials,B0J7D57,US03076C1062,New York Stock Exchange Inc.,2012
PGR,PROGRESSIVE CORP,Equity,0.08,21.1,142455,3005800.5,-,Financials,2705024,US7433151039,New York Stock Exchange Inc.,2012
LTR,LOEWS CORP,Equity,0.08,40.75,72769,2965336.75,-,Financials,5910966,US5404241086,Boerse Duesseldorf,2012
MTZ,M&T BANK CORP,Equity,0.08,98.47,29514,2906243.58,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Xetra,2012
IVZ,INVESCO LTD,Equity,0.07,26.09,104530,2727187.7,-,Financials,B28XP76,BMG491BT1088,New York Stock Exchange Inc.,2012
HST,HOST HOTELS & RESORTS REIT INC,Equity,0.07,15.67,167947,2631729.49,-,Financials,2567503,US44107P1049,New York Stock Exchange Inc.,2012
NTRS,NORTHERN TRUST CORP TRUST,Equity,0.07,50.16,50296,2522847.36,-,Financials,2648668,US6658591044,NASDAQ,2012
TRI,THOMSON REUTERS CORP,Equity,0.07,29.06,86693,2519298.58,-,Financials,2126067,CA8849031056,New York Stock Exchange Inc.,2012
FISV,FISERV INC,Equity,0.07,79.03,31762,2510150.86,-,Financials,2342034,US3377381088,NASDAQ,2012
GGP,GGP INC,Equity,0.07,19.85,123206,2445639.1,-,Financials,B56VLR5,US3700231034,New York Stock Exchange Inc.,2012
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.06,22.44,102932,2309794.08,-,Financials,2476193,US4165151048,New York Stock Exchange Inc.,2012
AGNC,AGNC INVESTMENT REIT CORP,Equity,0.06,28.94,79741,2307704.54,-,Financials,B2R8TC5,US02503X1054,NASDAQ,2012
RN7,REGIONS FINANCIAL CORP,Equity,0.06,7.12,322582,2296783.84,-,Financials,B01SFL8,US7591EP1005,Boerse Muenchen,2012
MCO,MOODYS CORP,Equity,0.06,50.32,44823,2255493.36,-,Financials,2252058,US6153691059,New York Stock Exchange Inc.,2012
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.06,123.81,16962,2100065.22,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.,2012
FIS,FIDELITY NATIONAL INFORMATION SERV,Equity,0.06,34.81,58552,2038195.12,-,Financials,2769796,US31620M1062,New York Stock Exchange Inc.,2012
PFG,PRINCIPAL FINANCIAL GROUP INC,Equity,0.05,28.52,70124,1999936.48,-,Financials,2803014,US74251V1026,New York Stock Exchange Inc.,2012
WU,WESTERN UNION,Equity,0.05,13.61,143252,1949659.72,-,Financials,B1F76F9,US9598021098,New York Stock Exchange Inc.,2012
DLR,DIGITAL REALTY TRUST REIT INC TRUS,Equity,0.05,67.89,28460,1932149.4,-,Financials,B03GQS4,US2538681030,New York Stock Exchange Inc.,2012
KEY,KEYCORP,Equity,0.05,8.42,222736,1875437.12,-,Financials,5700606,US4932671088,Boerse Berlin,2012
NYX,NYSE EURONEXT,Equity,0.05,31.54,59431,1874453.74,-,Financials,B1VJYW2,US6294911010,New York Stock Exchange Inc.,2012
KIM,KIMCO REALTY REIT CORP,Equity,0.05,19.32,95044,1836250.08,-,Financials,2491594,US49446R1095,New York Stock Exchange Inc.,2012
XL,XL GROUP PLC,Equity,0.05,25.06,72833,1825194.98,-,Financials,B5LRLL2,IE00B5LRLL25,New York Stock Exchange Inc.,2012
SLM,SLM CORP,Equity,0.05,17.13,106528,1824824.64,-,Financials,2101967,US78442P1066,NASDAQ,2012
CIT,CIT GROUP INC,Equity,0.05,38.64,46921,1813027.44,-,Financials,B4Z73G0,US1255818015,New York Stock Exchange Inc.,2012
MAC,MACERICH REIT,Equity,0.05,58.3,30980,1806134,-,Financials,2543967,US5543821012,New York Stock Exchange Inc.,2012
LNC,LINCOLN NATIONAL CORP,Equity,0.05,25.9,66760,1729084,-,Financials,2516378,US5341871094,New York Stock Exchange Inc.,2012
ADS,ALLIANCE DATA SYSTEMS CORP,Equity,0.05,144.76,11759,1702232.84,-,Financials,2762030,US0185811082,New York Stock Exchange Inc.,2012
PCL,PLUM CREEK TIMBER COMPANY REIT INC,Equity,0.05,44.37,37739,1674479.43,-,Financials,2692397,US7292511083,-,2012
SLG,SL GREEN REALTY REIT CORP,Equity,0.04,76.65,20893,1601448.45,-,Financials,2096847,US78440X1019,New York Stock Exchange Inc.,2012
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Equity,0.04,104.02,14941,1554162.82,-,Financials,2333931,US3137472060,New York Stock Exchange Inc.,2012
AMG,AFFILIATED MANAGERS GROUP INC,Equity,0.04,130.15,11940,1553991,-,Financials,2127899,US0082521081,New York Stock Exchange Inc.,2012
CBG,CBRE GROUP INC CLASS A,Equity,0.04,19.9,76747,1527265.3,-,Financials,B6WVMH3,US12504L1098,New York Stock Exchange Inc.,2012
EFX,EQUIFAX INC,Equity,0.04,54.12,28160,1524019.2,-,Financials,2319146,US2944291051,New York Stock Exchange Inc.,2012
RYN,RAYONIER REIT INC,Equity,0.04,51.83,28655,1485188.65,-,Financials,2473138,US7549071030,New York Stock Exchange Inc.,2012
CMA,COMERICA INC,Equity,0.04,30.34,46052,1397217.68,-,Financials,2212870,US2003401070,New York Stock Exchange Inc.,2012
ACGL,ARCH CAPITAL GROUP LTD,Equity,0.04,44.02,31681,1394597.62,-,Financials,2740542,BMG0450A1053,NASDAQ,2012
UUM,UNUM,Equity,0.04,20.82,66908,1393024.56,-,Financials,5925777,US91529Y1064,Deutsche Boerse Xetra,2012
UDR,UDR REIT INC,Equity,0.04,23.78,57462,1366446.36,-,Financials,2727910,US9026531049,New York Stock Exchange Inc.,2012
RE,EVEREST RE GROUP LTD,Equity,0.04,109.95,12342,1357002.9,-,Financials,2556868,BMG3223R1088,New York Stock Exchange Inc.,2012
CINF,CINCINNATI FINANCIAL CORP,Equity,0.04,39.16,34166,1337940.56,-,Financials,2196888,US1720621010,NASDAQ,2012
NYCB,NEW YORK COMMUNITY BANCORP DS REP,Equity,0.04,13.1,102098,1337483.8,-,Financials,2711656,US6494451031,New York Stock Exchange Inc.,2012
Y,ALLEGHANY CORP,Equity,0.04,335.42,3947,1323902.74,-,Financials,2016801,US0171751003,New York Stock Exchange Inc.,2012
HBAN,HUNTINGTON BANCSHARES INC,Equity,0.04,6.39,201054,1284735.06,-,Financials,2445966,US4461501045,NASDAQ,2012
CPT,CAMDEN PROPERTY TRUST REIT TRUST,Equity,0.03,68.21,18687,1274640.27,-,Financials,2166320,US1331311027,New York Stock Exchange Inc.,2012
O,REALTY INCOME REIT CORP,Equity,0.03,40.21,31004,1246670.84,-,Financials,2724193,US7561091049,New York Stock Exchange Inc.,2012
FNF,FIDELITY NATIONAL FINANCIAL INC CL,Equity,0.03,23.55,51779,1219395.45,-,Financials,B0LL8N0,US31620R1059,New York Stock Exchange Inc.,2012
ESS,ESSEX PROPERTY TRUST REIT INC TRUS,Equity,0.03,146.65,8244,1208982.6,-,Financials,2316619,US2971781057,New York Stock Exchange Inc.,2012
TMK,TORCHMARK CORP,Equity,0.03,51.67,23053,1191148.51,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.,2012
PRE,PARTNERRE LTD,Equity,0.03,80.49,14076,1132977.24,-,Financials,2671932,BMG6852T1053,New York Stock Exchange Inc.,2012
ACC,AMERICAN CAMPUS COMMUNITIES REIT I,Equity,0.03,46.13,24038,1108872.94,-,Financials,B02H871,US0248351001,New York Stock Exchange Inc.,2012
LUK,LEUCADIA NATIONAL CORP,Equity,0.03,23.79,45866,1091152.14,-,Financials,2513012,US5272881047,New York Stock Exchange Inc.,2012
TCO,TAUBMAN CENTERS REIT INC,Equity,0.03,78.72,13046,1026981.12,-,Financials,2872252,US8766641034,New York Stock Exchange Inc.,2012
RJF,RAYMOND JAMES INC,Equity,0.03,38.53,26448,1019041.44,-,Financials,2718992,US7547301090,New York Stock Exchange Inc.,2012
ARCC,ARES CAPITAL CORP,Equity,0.03,17.5,57647,1008822.5,-,Financials,B032FN0,US04010L1035,NASDAQ,2012
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Equity,0.03,69.32,14437,1000772.84,-,Financials,2009210,US0152711091,New York Stock Exchange Inc.,2012
HCBK,HUDSON CITY BANCORP INC,Equity,0.03,8.13,122897,999152.61,-,Financials,2437952,US4436831071,NASDAQ,2012
REG,REGENCY CENTERS REIT CORP,Equity,0.03,47.12,20893,984478.16,-,Financials,2726177,US7588491032,New York Stock Exchange Inc.,2012
MKL,MARKEL CORP,Equity,0.03,433.42,2254,976928.68,-,Financials,2566436,US5705351048,New York Stock Exchange Inc.,2012
WRB,WR BERKLEY CORP,Equity,0.03,37.74,25786,973163.64,-,Financials,2093644,US0844231029,New York Stock Exchange Inc.,2012
SNH,SENIOR HOUSING PROPERTIES TRUST RE,Equity,0.03,23.64,40997,969169.08,-,Financials,2501631,US81721M1099,NASDAQ,2012
AJG,ARTHUR J GALLAGHER,Equity,0.03,34.65,27549,954572.85,-,Financials,2359506,US3635761097,New York Stock Exchange Inc.,2012
PBCT,PEOPLES UNITED FINANCIAL INC,Equity,0.03,12.09,77255,934012.95,-,Financials,B1W41J2,US7127041058,NASDAQ,2012
EXR,EXTRA SPACE STORAGE REIT INC,Equity,0.03,36.39,25664,933912.96,-,Financials,B02HWR9,US30225T1025,New York Stock Exchange Inc.,2012
FDS,FACTSET RESEARCH SYSTEMS INC,Equity,0.03,88.06,10437,919082.22,-,Financials,2329770,US3030751057,New York Stock Exchange Inc.,2012
RGA,REINSURANCE GROUP OF AMERICA INC,Equity,0.03,53.52,17135,917065.2,-,Financials,2731193,US7593516047,New York Stock Exchange Inc.,2012
ZION,ZIONS BANCORPORATION,Equity,0.03,21.4,42812,916176.8,-,Financials,2989828,US9897011071,NASDAQ,2012
BRE,BRE PROPERTIES REIT INC,Equity,0.02,50.83,17836,906603.88,-,Financials,2075426,US05564E1064,New York Stock Exchange Inc.,2012
AMTD,TD AMERITRADE HOLDING CORP,Equity,0.02,16.81,53919,906378.39,-,Financials,2983154,US87236Y1082,NASDAQ,2012
AIV,APARTMENT INVESTMENT AND MANAGEMEN,Equity,0.02,27.06,33363,902802.78,-,Financials,2057059,US03748R1014,New York Stock Exchange Inc.,2012
RNR,RENAISSANCERE HOLDING LTD,Equity,0.02,81.26,11037,896866.62,-,Financials,2728429,BMG7496G1033,New York Stock Exchange Inc.,2012
HCC,HCC INSURANCE HOLDINGS INC.,Equity,0.02,37.21,23540,875923.4,-,Financials,2400426,US4041321021,New York Stock Exchange Inc.,2012
MSCI,MSCI INC,Equity,0.02,30.99,28255,875622.45,-,Financials,B2972D2,US55354G1004,New York Stock Exchange Inc.,2012
ACAS,AMERICAN CAPITAL LTD.,Equity,0.02,12,72376,868512,-,Financials,2101990,US02503Y1038,NASDAQ,2012
OCN,OCWEN FINANCIAL CORP,Equity,0.02,34.59,25040,866133.6,-,Financials,B14PL71,US6757463095,New York Stock Exchange Inc.,2012
DDR,DDR REIT CORP,Equity,0.02,15.66,55205,864510.3,-,Financials,B6S2DF5,US23317H1023,New York Stock Exchange Inc.,2012
